int 0,empty 1,string2 2,string2 3,int 4,int 5,int 6,int 7,int 8,int 9,int 10,int 11,int 12,int 13,int 14,int 15,int 16,int 17,empty 18,bool 19,bool 20,bool 21,bool 22,bool 23,bool 24,bool 25,bool 26,bool 27,bool 28,bool 29,bool 30,bool 31,bool 32,bool 33,bool 34,bool 35,bool 36,bool 37,bool 38,bool 39,bool 40,bool 41,bool 42,bool 43,bool 44,bool 45,bool 46,bool 47,bool 48,bool 49,bool 50,int 51,bool 52,bool 53,bool 54,bool 55,bool 56,bool 57,bool 58,bool 59,bool 60,int 61,int 62,int 63,int 64,int 65,int 66,int 67,int 68,int 69,int 70,int 71,int 72,empty 73,int 74,int 75,empty 76,int 77,int 78,empty 79,int 80,int 81,empty 82,int 83,int 84,empty 85,int 86,int 87,empty 88,int 89,int 90,empty 91,int 92,int 93,empty 94,int 95,int 96,empty 97,int 98,int 99,empty 100,int 101,int 102,empty 103,int 104,int 105,empty 106,int 107,int 108,empty 109,int 110,int 111,empty 112,int 113,int 114,empty 115,int 116,int 117,empty 118,int 119,int 120,int 121,int 122,float 123,bool 124,bool 125,int 126,empty 127,int 128,int 129,int 130,int 131,int 132,int 133,int 134,int 135
835,"","char_GRACENOVAMON_SUB","chr877",7,1,0,1,0,0,0,0,0,1,0,0,3,3,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,1,99,2303,984,1015,1015,1270,1015,965,4,26041,"",1,26042,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,33031,"",2,30263,"",30,31022,"",50,30313,"",70,4,2,3,0,1,0,26041,"",0,0,0,-1,835,-1,0,-1
836,"","char_ENBARRMON_BIG","chr875",5,1,1,3,1,0,0,0,0,0,0,3,1,3,"",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,1,99,1029,680,620,620,830,575,840,10,29201,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,32111,"",2,30302,"",20,34091,"",35,33041,"",50,2,2,8,0,1,0,29201,"",0,0,0,-1,836,-1,0,-1
837,"","char_TOYAGUMON_BIG","chr874",3,1,0,1,0,3,3,0,1,0,0,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,1,99,637,304,155,270,130,190,175,13,27081,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30131,"",2,33031,"",10,0,"",0,0,"",1,1,1,1,0,1,0,27081,"",191,65,63,-1,837,-1,0,-1
844,"","char_UKKOMON","chr789",3,1,3,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,99,588,272,275,220,175,190,210,13,28441,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",0,0,"",0,0,"",0,0,"",1,1,1,1,0,1,0,0,"",74,76,82,-1,-1,-1,0,-1
921,"","char_ENBARRMON_CRANIAMON_E","chr921",7,1,0,0,1,0,0,0,0,3,1,4,0,0,"",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,99,2191,880,940,1570,1320,1250,1035,13,29211,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,34011,"",2,30223,"",25,32101,"",40,32081,"",60,4,2,3,0,1,0,27341,"",129,137,204,-1,921,-1,0,-1
863,"","char_CHARISMON_LAST","chr846",6,1,2,1,1,0,3,0,0,0,0,3,0,0,"",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,99,1631,872,1235,560,730,565,1045,7,24921,"",1,24922,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,32111,"",2,30253,"",25,34021,"",40,30313,"",60,3,2,3,0,1,0,24851,"",0,0,0,-1,863,-1,0,-1
864,"","char_BEELZEMON_BM_BIG","chr845",7,1,2,0,3,0,0,0,0,0,1,0,1,3,"",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,99,2436,808,1785,815,830,780,1225,7,27751,"",1,27752,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,34021,"",2,30013,"",25,30033,"",40,32121,"",60,4,2,3,0,1,0,27751,"",75,60,113,-1,864,-1,0,-1
865,"","char_ZANBAMON_BIG","chr844",6,1,2,0,0,3,3,1,0,1,0,0,0,0,"",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,99,1736,640,1335,880,570,630,855,1,22251,"",1,22252,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,34021,"",2,30333,"",25,30313,"",40,34021,"",60,3,2,3,0,1,0,22251,"",204,211,122,-1,865,-1,0,-1
866,"","char_LEVIAMON_BIG","chr843",6,1,2,0,0,4,0,0,0,2,0,0,2,4,"",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,99,2008,824,1040,955,925,795,715,1,20371,"",1,20372,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,32201,"",2,30103,"",25,30063,"",40,30123,"",60,3,2,8,0,1,0,20371,"",197,86,82,-1,866,-1,0,-1
867,"","char_VULCANUSMON_GUEST_BIG","chr823",6,1,1,1,3,0,0,0,0,0,1,4,0,0,"",0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,99,1624,752,840,1230,840,1020,695,13,21781,"",1,21786,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30013,"",2,30243,"",25,33061,"",40,34021,"",60,3,2,3,0,1,0,21781,"",0,0,0,-1,867,-1,0,-1
868,"","char_BELPHEMON_SM_BIG","chr841",6,1,2,0,3,0,1,0,0,0,0,0,1,3,"",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,99,1456,984,430,560,1505,1100,820,4,24391,"",1,24392,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30113,"",2,34081,"",25,34071,"",40,30303,"",60,3,1,1,0,1,0,24391,"",99,84,75,-1,868,-1,0,-1
869,"","char_LUCEMON_SM_BIG","chr840",7,1,2,1,3,0,0,0,0,0,0,0,1,4,"",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,99,2366,960,510,815,2120,865,970,4,24351,"",1,24352,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30293,"",2,32221,"",30,30323,"",50,34031,"",70,4,2,8,0,1,1,24351,"",136,106,155,-1,869,-1,0,-1
870,"","char_BELPHEMON_RM_BIG","chr839",7,1,2,0,3,0,1,0,0,0,0,3,2,4,"",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,99,2653,600,1875,1120,695,910,880,1,20401,"",1,20402,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,32071,"",2,30013,"",30,30033,"",50,30313,"",70,4,2,8,0,1,0,20401,"",64,56,56,-1,870,-1,0,-1
871,"","char_INFERMON_BIG","chr838",5,1,5,2,1,3,0,0,0,3,0,1,0,3,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1,99,1288,648,1195,400,390,410,840,7,26271,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,32061,"",2,30302,"",20,30312,"",35,33021,"",50,2,2,6,0,1,0,26271,"",229,227,241,-1,871,-1,0,-1
872,"","char_SKULLGREYMON_BIG","chr837",5,1,2,0,1,3,0,0,0,0,0,0,1,3,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,99,1113,472,1235,1120,330,653,620,1,24041,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,32201,"",2,30282,"",20,30302,"",35,30012,"",50,2,2,8,0,1,0,24041,"",203,193,180,-1,872,-1,0,-1
873,"","char_MUGENDRAMON_BIG","chr836",6,1,2,3,0,0,0,0,0,1,1,3,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,99,1372,704,1035,1035,805,870,735,13,23851,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30133,"",2,32081,"",25,32101,"",40,30013,"",60,3,2,8,0,1,0,23851,"",158,158,174,-1,873,-1,0,-1
874,"","char_MILLENNIUMON_BIG","chr835",6,1,2,3,0,0,0,0,0,1,0,0,1,3,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,99,1379,824,1565,700,505,405,970,7,22301,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30153,"",2,30133,"",25,30013,"",40,30293,"",60,3,2,8,0,1,0,22301,"",29,38,106,-1,874,-1,0,-1
875,"","char_DEMON_BIG","chr834",6,1,2,0,3,0,1,0,0,0,0,0,2,4,"",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,99,1736,720,1080,605,1300,720,735,4,20381,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,32091,"",2,30013,"",25,33011,"",40,30283,"",60,3,2,3,0,1,0,20381,"",113,57,101,-1,875,-1,0,-1
876,"","char_BARBAMON_BIG","chr833",6,1,2,0,3,1,0,0,0,0,0,0,2,4,"",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,99,1281,1000,340,660,1830,1050,710,4,20361,"",1,20362,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30293,"",2,34051,"",25,33061,"",40,30333,"",60,3,4,5,0,1,0,20361,"",230,76,59,-1,876,-1,0,-1
877,"","char_TYRANTKABUTERIMON_BIG","chr832",6,1,2,0,3,1,1,0,0,0,3,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,99,1826,544,1165,990,645,780,990,7,21281,"",1,21282,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30073,"",2,30013,"",25,32201,"",40,30093,"",60,3,2,8,0,1,0,21281,"",123,0,124,-1,877,-1,0,-1
878,"","char_GUNDRAMON_BIG","chr827",6,1,2,0,3,1,0,0,0,1,0,3,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,99,1547,872,1310,890,745,575,740,1,21941,"",1,21942,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,32071,"",2,30033,"",25,30013,"",40,30153,"",60,3,2,7,0,1,0,21941,"",90,95,103,-1,878,-1,0,-1
879,"","char_BREAKDRAMON_BIG","chr828",6,1,2,0,0,0,0,1,0,1,3,3,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,99,2373,544,1295,950,595,735,690,1,22141,"",1,22142,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30153,"",2,32241,"",25,32081,"",40,30133,"",60,3,2,8,0,1,0,22141,"",186,191,100,-1,879,-1,0,-1
880,"","char_PHARAOHMON_BIG","chr829",6,1,2,0,0,0,3,0,0,1,0,0,1,3,"",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,99,1540,1248,350,350,1405,1105,705,4,22271,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30293,"",2,31032,"",25,30173,"",40,32101,"",60,3,4,5,0,1,0,22271,"",0,0,0,-1,880,-1,0,-1
881,"","char_VENOMMYOTISMON_BIG","chr830",6,1,2,0,3,0,0,0,0,1,0,0,1,3,"",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,99,1917,776,1165,515,970,670,765,1,26001,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,32021,"",2,30283,"",25,32221,"",40,30013,"",60,3,2,3,0,1,0,26001,"",131,39,26,-1,881,-1,0,-1
882,"","char_RAPIDMON_ARMOR_BIG","chr831",9,1,0,0,0,1,0,0,0,3,0,0,3,1,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,1,99,1014,752,825,910,1030,1015,635,4,27511,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30252,"",2,31031,"",20,30272,"",30,31021,"",40,3,2,3,0,1,0,27511,"",169,154,47,-1,882,-1,0,-1
883,"","char_MAMMON_BIG","chr826",5,1,0,0,1,0,3,0,0,1,3,0,0,0,"",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,99,1603,688,725,685,750,615,450,4,25881,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30112,"",2,30162,"",20,30182,"",35,32081,"",50,2,2,8,0,1,0,25881,"",156,106,72,-1,883,-1,0,-1
884,"","char_CLAVISANGEMON_BIG","chr825",6,1,0,1,0,0,0,0,0,0,0,3,3,1,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,99,1323,976,360,705,1605,1030,795,4,26131,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30263,"",2,31012,"",25,30143,"",40,31061,"",60,3,2,3,0,1,0,26131,"",0,0,0,-1,884,-1,0,-1
885,"","char_VULCANUSMON_BIG","chr842",6,1,1,1,3,0,0,0,0,0,1,4,0,0,"",0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,99,1624,752,840,1230,840,1020,695,13,0,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",2,0,"",25,0,"",40,0,"",60,3,2,3,0,1,0,21781,"",0,0,0,-1,885,-1,0,-1
886,"","char_CHRONOMON_BOSS_CORE","chr866",6,1,6,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,2100,800,500,500,500,500,500,0,0,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,31012,"",2,30011,"",25,30051,"",40,30291,"",60,3,2,3,0,1,1,20461,"",153,56,45,-1,886,-1,0,-1
887,"","char_CHRONOMON_BOSS_WING","chr865",6,1,6,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,2100,800,500,500,500,500,500,0,0,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,31012,"",2,30011,"",25,30051,"",40,30291,"",60,3,2,3,0,1,1,20461,"",153,56,45,-1,887,-1,0,-1
888,"","char_CHRONOMON_BOSS_ADD_LEFTWING","chr864",6,1,6,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,2100,800,500,500,500,500,500,0,0,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,31012,"",2,30011,"",25,30051,"",40,30291,"",60,3,2,3,0,1,1,20461,"",153,56,45,-1,888,-1,0,-1
889,"","char_CHRONOMON_BOSS_LEFTARM1","chr866",6,1,6,1,4,4,4,4,4,4,4,4,4,4,"",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,2100,800,500,500,500,500,500,0,0,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,31012,"",2,30011,"",25,30051,"",40,30291,"",60,3,2,3,0,1,1,20461,"",153,56,45,-1,889,-1,0,-1
890,"","char_CHRONOMON_BOSS_LEFTARM2","chr866",6,1,6,4,1,4,4,4,4,1,4,4,4,4,"",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,2100,800,500,500,500,500,500,0,0,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,31012,"",2,30011,"",25,30051,"",40,30291,"",60,3,2,3,0,1,1,20461,"",153,56,45,-1,890,-1,0,-1
891,"","char_CHRONOMON_BOSS_LEFTARM4","chr866",6,1,6,4,4,1,1,4,4,4,4,4,4,4,"",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,2100,800,500,500,500,500,500,0,0,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,31012,"",2,30011,"",25,30051,"",40,30291,"",60,3,2,3,0,1,1,20461,"",153,56,45,-1,891,-1,0,-1
892,"","char_CHRONOMON_BOSS_LEFTARM3","chr866",6,1,6,4,4,4,4,1,1,4,4,4,4,4,"",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,2100,800,500,500,500,500,500,0,0,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,31012,"",2,30011,"",25,30051,"",40,30291,"",60,3,2,3,0,1,1,20461,"",153,56,45,-1,892,-1,0,-1
893,"","char_CHRONOMON_BOSS_LEFTARM5","chr866",6,1,6,4,4,4,4,4,4,4,1,1,4,4,"",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,2100,800,500,500,500,500,500,0,0,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,31012,"",2,30011,"",25,30051,"",40,30291,"",60,3,2,3,0,1,1,20461,"",153,56,45,-1,893,-1,0,-1
894,"","char_CHRONOMON_BOSS_LEFTARM6","chr866",6,1,6,4,4,4,4,4,4,4,4,4,1,1,"",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,2100,800,500,500,500,500,500,0,0,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,31012,"",2,30011,"",25,30051,"",40,30291,"",60,3,2,3,0,1,1,20461,"",153,56,45,-1,894,-1,0,-1
895,"","char_CHRONOMON_BOSS_LEFTARM7","chr866",6,1,6,4,4,4,4,4,4,4,4,4,4,4,"",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,2100,800,500,500,500,500,500,0,0,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,31012,"",2,30011,"",25,30051,"",40,30291,"",60,3,2,3,0,1,1,20461,"",153,56,45,-1,895,-1,0,-1
896,"","char_CHRONOMON_BOSS_LEFTARM8","chr866",6,1,6,4,4,4,4,4,4,4,4,4,4,4,"",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,2100,800,500,500,500,500,500,0,0,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,31012,"",2,30011,"",25,30051,"",40,30291,"",60,3,2,3,0,1,1,20461,"",153,56,45,-1,896,-1,0,-1
897,"","char_CHRONOMON_BOSS_LEFTARM9","chr866",6,1,6,4,4,4,4,4,4,4,4,4,4,4,"",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,2100,800,500,500,500,500,500,0,0,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,31012,"",2,30011,"",25,30051,"",40,30291,"",60,3,2,3,0,1,1,20461,"",153,56,45,-1,897,-1,0,-1
898,"","char_CHRONOMON_BOSS_LEFTARM10","chr866",6,1,6,4,4,4,4,4,4,4,4,4,4,4,"",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,2100,800,500,500,500,500,500,0,0,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,31012,"",2,30011,"",25,30051,"",40,30291,"",60,3,2,3,0,1,1,20461,"",153,56,45,-1,898,-1,0,-1
899,"","char_CHRONOMON_BOSS_LEFTARM11","chr866",6,1,6,4,4,4,4,4,4,4,4,4,4,4,"",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,2100,800,500,500,500,500,500,0,0,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,31012,"",2,30011,"",25,30051,"",40,30291,"",60,3,2,3,0,1,1,20461,"",153,56,45,-1,899,-1,0,-1
906,"","char_SHARKMON_BOSS","chr940",5,1,2,1,0,4,3,0,0,1,0,0,0,0,"",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,700,800,500,500,500,500,500,0,0,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",1,0,"",1,0,"",1,0,"",1,2,2,8,0,1,1,29071,"",0,0,0,-1,906,-1,0,-1
907,"","char_SHARKMON","chr907",5,0,2,1,0,4,3,0,0,1,0,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,99,1324,785,972,849,312,526,498,1,29071,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30221,"",2,32121,"",20,30335,"",30,30065,"",40,2,2,8,0,1,0,29071,"",0,0,0,275,907,-1,0,-1
