int 0,empty 1,int 2,empty 3,empty 4,empty 5,int 6,int 7,int 8,int 9,int 10,int 11,int 12,int 13,int 14,empty 15,empty 16,empty 17,int 18,int 19,int 20,int 21,int 22,int 23,int 24,int 25,int 26,empty 27,empty 28,empty 29,int 30,int 31,int 32,int 33,int 34,int 35,int 36,int 37,int 38,empty 39,empty 40,empty 41,int 42,int 43,int 44,int 45,int 46,int 47,int 48,int 49,int 50,empty 51,empty 52,empty 53,int 54,int 55,int 56,int 57,int 58,int 59,int 60,int 61,int 62,empty 63,empty 64,empty 65,int 66,int 67,int 68,int 69,int 70,int 71,int 72,int 73,int 74,string2 75,int 76,empty 77,int 78,empty 79,int 80,empty 81,bool 82,bool 83,bool 84,int 85
4140001,"",1401,"","","",100,2,42,77,77,-1,2,1,1401,"","","",35,2,42,77,77,-1,2,1,-1,"","","",30,2,25,70,70,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,39,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4140002,"",1601,"","","",100,2,42,77,77,-1,2,1,1601,"","","",35,2,42,77,77,-1,2,1,-1,"","","",50,2,0,45,45,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,39,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4140003,"",6101,"","","",100,2,42,77,77,-1,2,1,34201,"","","",35,2,44,79,79,-1,2,1,-1,"","","",30,2,25,70,70,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,39,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4140004,"",36401,"","","",100,2,50,85,85,-1,2,1,36401,"","","",25,2,50,85,85,-1,2,1,36401,"","","",25,2,42,77,77,-1,2,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,39,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4140005,"",36401,"","","",100,2,42,77,77,-1,2,1,36401,"","","",25,2,42,77,77,-1,2,1,36401,"","","",25,2,50,85,85,-1,2,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,39,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4140006,"",34201,"","","",100,2,44,79,79,-1,2,1,6101,"","","",35,2,42,77,77,-1,2,1,-1,"","","",30,2,26,66,66,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,39,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4140007,"",6101,"","","",100,2,42,77,77,-1,2,1,34201,"","","",100,2,44,79,79,-1,2,1,1601,"","","",25,2,42,77,77,-1,2,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,39,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4140008,"",36401,"","","",100,2,50,85,85,-1,2,1,36401,"","","",100,2,42,77,77,-1,2,1,1401,"","","",25,2,42,77,77,-1,2,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,39,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4140009,"",45101,"","","",100,2,48,83,83,-1,2,1,41102,"","","",100,2,42,77,77,-1,2,1,41102,"","","",100,2,42,77,77,-1,2,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,39,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4140010,"",45101,"","","",100,2,55,90,90,-1,2,1,-1,"","","",75,2,44,79,79,-1,2,1,-1,"","","",30,2,26,66,66,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,39,"battle_4140010",-1,"",1,"",803,"",0,0,0,2
4140011,"",34201,"","","",100,2,46,81,81,-1,2,1,42601,"","","",100,2,44,79,79,-1,2,1,34201,"","","",100,2,44,79,79,-1,2,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,39,"battle_4140011",-1,"",1,"",803,"",0,0,0,2
4140012,"",36401,"","","",100,2,50,85,85,-1,2,1,36401,"","","",100,2,50,85,85,-1,2,1,36401,"","","",100,2,50,85,85,-1,2,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,39,"battle_4140012",-1,"",1,"",803,"",0,0,0,2
4140013,"",45101,"","","",100,2,48,83,83,-1,2,1,45101,"","","",100,2,48,83,83,-1,2,1,45101,"","","",100,2,48,83,83,-1,2,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,39,"battle_4140013",-1,"",1,"",803,"",0,0,0,2
4140014,"",57602,"","","",100,2,42,77,77,-1,2,1,57602,"","","",100,2,42,77,77,-1,2,1,-1,"","","",50,2,44,79,79,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,39,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4140015,"",41202,"","","",100,2,42,77,77,-1,2,1,41202,"","","",100,2,42,77,77,-1,2,1,-1,"","","",100,2,44,79,79,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,39,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4140016,"",34201,"","","",100,2,44,79,79,-1,2,1,34201,"","","",100,2,44,79,79,-1,2,1,-1,"","","",50,2,44,79,79,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,39,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4140017,"",42601,"","","",100,2,46,81,81,-1,2,1,-1,"","","",100,2,44,79,79,-1,2,1,-1,"","","",50,2,44,79,79,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,39,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4140018,"",45101,"","","",100,2,48,83,83,-1,2,1,-1,"","","",100,2,44,79,79,-1,2,1,-1,"","","",100,2,44,79,79,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,39,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4170001,"",58201,"","","",100,2,25,70,70,-1,2,1,58201,"","","",35,2,25,70,70,-1,2,1,59201,"","","",15,2,25,70,70,-1,2,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4170002,"",59201,"","","",100,2,25,70,70,-1,2,1,59201,"","","",25,2,25,70,70,-1,2,1,-1,"","","",50,2,0,45,45,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4170003,"",63002,"","","",100,2,25,70,70,-1,2,1,63002,"","","",35,2,25,70,70,-1,2,1,39901,"","","",15,2,25,70,70,-1,2,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4170004,"",19901,"","","",100,2,26,66,66,-1,2,1,39901,"","","",25,2,25,70,70,-1,2,1,39901,"","","",25,2,25,70,70,-1,2,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4170005,"",22801,"","","",100,2,26,66,66,-1,2,1,19901,"","","",25,2,26,66,66,-1,2,1,19901,"","","",25,2,26,66,66,-1,2,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4170006,"",41401,"","","",100,2,26,66,66,-1,2,1,41401,"","","",25,2,26,66,66,-1,2,1,41401,"","","",15,2,26,66,66,-1,2,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4170007,"",40601,"","","",100,2,26,66,66,-1,2,1,22801,"","","",50,2,26,66,66,-1,2,1,22801,"","","",50,2,26,66,66,-1,2,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4171001,"",45201,"","","",100,2,41,76,76,-1,2,1,45201,"","","",35,2,41,76,76,-1,2,1,-1,"","","",30,2,41,76,76,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4171002,"",41401,"","","",100,2,41,76,76,-1,2,1,41401,"","","",35,2,41,76,76,-1,2,1,-1,"","","",50,2,41,76,76,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4171003,"",41401,"","","",100,2,41,76,76,-1,2,1,45201,"","","",35,2,41,76,76,-1,2,1,-1,"","","",30,2,41,76,76,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4171004,"",3301,"","","",100,2,41,76,76,-1,2,1,22801,"","","",15,2,41,76,76,-1,2,1,3301,"","","",25,2,41,76,76,-1,2,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4171005,"",22801,"","","",100,2,41,76,76,-1,2,1,22801,"","","",25,2,41,76,76,-1,2,1,3301,"","","",15,2,41,76,76,-1,2,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4171006,"",23901,"","","",100,2,41,76,76,-1,2,1,23901,"","","",50,2,41,76,76,-1,2,1,-1,"","","",30,2,41,76,76,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4171007,"",42301,"","","",100,2,46,81,81,-1,2,1,42301,"","","",50,2,46,81,81,-1,2,1,-1,"","","",100,2,46,81,81,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4171008,"",22903,"","","",100,2,46,81,81,-1,2,1,42301,"","","",50,2,46,81,81,-1,2,1,-1,"","","",100,2,46,81,81,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4181001,"",70901,"","","",100,2,27,67,67,-1,2,1,70901,"","","",35,2,27,67,67,-1,2,1,70901,"","","",15,2,27,67,67,-1,2,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4181002,"",10301,"","","",100,2,27,67,67,-1,2,1,10301,"","","",35,2,27,67,67,-1,2,1,10301,"","","",15,2,27,67,67,-1,2,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4181003,"",10301,"","","",100,2,27,67,67,-1,2,1,45501,"","","",50,2,27,67,67,-1,2,1,70901,"","","",15,2,27,67,67,-1,2,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4181004,"",45501,"","","",100,2,27,67,67,-1,2,1,45501,"","","",50,2,27,67,67,-1,2,1,75301,"","","",2,2,30,70,70,-1,2,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4181005,"",59001,"","","",100,2,27,67,67,-1,2,1,59001,"","","",50,2,27,67,67,-1,2,1,-1,"","","",30,2,27,67,67,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4181006,"",31301,"","","",100,2,27,67,67,-1,2,1,31301,"","","",50,2,27,67,67,-1,2,1,-1,"","","",30,2,27,67,67,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4183001,"",59401,"","","",100,2,27,67,67,-1,2,1,59401,"","","",35,2,27,67,67,-1,2,1,59401,"","","",15,2,27,67,67,-1,2,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4183002,"",60501,"","","",100,2,27,67,67,-1,2,1,60501,"","","",25,2,27,67,67,-1,2,1,-1,"","","",50,2,0,45,45,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4183003,"",13201,"","","",100,2,27,67,67,-1,2,1,13201,"","","",50,2,27,67,67,-1,2,1,-1,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4183004,"",34501,"","","",100,2,27,67,67,-1,2,1,13201,"","","",25,2,27,67,67,-1,2,1,13201,"","","",25,2,27,67,67,-1,2,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4183005,"",34501,"","","",100,2,27,67,67,-1,2,1,34501,"","","",50,2,27,67,67,-1,2,1,-1,"","","",50,2,27,67,67,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4183006,"",12901,"","","",100,2,27,67,67,-1,2,1,60601,"","","",25,2,27,67,67,-1,2,1,60601,"","","",25,2,27,67,67,-1,2,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4183007,"",45001,"","","",100,2,32,72,72,-1,2,1,-1,"","","",50,2,0,45,45,-1,2,1,-1,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4190001,"",61101,"","","",100,2,30,70,70,-1,2,1,61101,"","","",35,2,30,70,70,-1,2,1,61101,"","","",15,2,30,70,70,-1,2,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4190002,"",62301,"","","",100,2,30,70,70,-1,2,1,62301,"","","",35,2,30,70,70,-1,2,1,62301,"","","",15,2,30,70,70,-1,2,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4190003,"",30801,"","","",100,2,30,70,70,-1,2,1,61101,"","","",50,2,30,70,70,-1,2,1,-1,"","","",30,2,30,70,70,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4190004,"",39301,"","","",100,2,30,70,70,-1,2,1,39301,"","","",35,2,30,70,70,-1,2,1,39301,"","","",15,2,30,70,70,-1,2,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4190005,"",39301,"","","",100,2,30,70,70,-1,2,1,58601,"","","",35,2,30,70,70,-1,2,1,-1,"","","",30,2,30,70,70,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4190006,"",58601,"","","",100,2,30,70,70,-1,2,1,58601,"","","",25,2,30,70,70,-1,2,1,58601,"","","",25,2,30,70,70,-1,2,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4190007,"",37601,"","","",100,2,30,70,70,-1,2,1,39901,"","","",50,2,30,70,70,-1,2,1,-1,"","","",100,0,30,70,70,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4190008,"",7301,"","","",100,2,30,70,70,-1,2,1,7301,"","","",50,2,30,70,70,-1,2,1,-1,"","","",50,2,30,70,70,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4190009,"",30801,"","","",100,2,30,70,70,-1,2,1,7301,"","","",25,2,30,70,70,-1,2,1,61101,"","","",25,2,30,70,70,-1,2,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4190010,"",37601,"","","",100,2,30,70,70,-1,2,1,39301,"","","",50,2,30,70,70,-1,2,1,58601,"","","",50,2,30,70,70,-1,2,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4190011,"",37801,"","","",100,2,35,75,75,-1,2,1,37801,"","","",50,2,35,75,75,-1,2,1,-1,"","","",30,0,0,45,45,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4191001,"",61001,"","","",100,2,30,70,70,-1,2,1,61001,"","","",35,2,30,70,70,-1,2,1,61001,"","","",15,2,30,70,70,-1,2,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4191002,"",31401,"","","",100,2,30,70,70,-1,2,1,31401,"","","",35,2,30,70,70,-1,2,1,31401,"","","",15,2,30,70,70,-1,2,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4191003,"",31101,"","","",100,2,32,72,72,-1,2,1,31101,"","","",50,2,32,72,72,-1,2,1,-1,"","","",30,2,0,45,45,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4191004,"",31101,"","","",100,2,32,72,72,-1,2,1,31401,"","","",35,2,30,70,70,-1,2,1,31401,"","","",15,2,30,70,70,-1,2,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4191005,"",72701,"","","",100,2,32,72,72,-1,2,1,30901,"","","",50,2,32,72,72,-1,2,1,-1,"","","",30,2,19,64,64,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4191006,"",72701,"","","",100,2,31,71,71,-1,2,1,61001,"","","",35,2,30,70,70,-1,2,1,61001,"","","",15,2,30,70,70,-1,2,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4191007,"",72701,"","","",100,2,32,72,72,-1,2,1,72701,"","","",50,2,32,72,72,-1,2,1,-1,"","","",30,2,30,70,70,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4191008,"",30502,"","","",100,2,32,72,72,-1,2,1,30502,"","","",100,2,32,72,72,-1,2,1,-1,"","","",30,2,19,64,64,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4191009,"",30601,"","","",100,2,37,77,77,-1,2,1,-1,"","","",100,2,19,64,64,-1,2,1,-1,"","","",30,2,0,45,45,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4191010,"",5602,"","","",100,2,1,46,46,-1,2,1,-1,"","","",100,2,19,64,64,-1,2,1,-1,"","","",30,2,0,45,45,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,2
4192001,"",58401,"","","",100,2,38,78,78,0,0,1,58401,"","","",100,2,38,78,78,0,0,1,-1,"","","",30,2,30,70,70,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4192002,"",1301,"","","",100,2,38,78,78,0,0,1,1301,"","","",100,2,38,78,78,0,0,1,-1,"","","",30,2,30,70,70,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4192003,"",23102,"","","",100,2,38,78,78,0,0,1,23102,"","","",100,2,38,78,78,0,0,1,23102,"","","",100,2,38,78,78,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"battle_00000000",-1,"",1,"",803,"",0,0,0,2
4220001,"",9702,"","","",100,2,39,79,79,-1,2,1,9702,"","","",35,2,39,79,79,-1,2,1,-1,"","","",15,2,30,70,70,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"battle_11200030",-1,"",1,"",803,"",0,0,0,2
4220002,"",3001,"","","",100,2,39,79,79,-1,2,1,3001,"","","",35,2,39,79,79,-1,2,1,9702,"","","",15,2,39,79,79,-1,2,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"battle_11200030",-1,"",1,"",803,"",0,0,0,2
4220003,"",72101,"","","",100,2,39,79,79,-1,2,1,72101,"","","",50,2,39,79,79,-1,2,1,72101,"","","",15,2,39,79,79,-1,2,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"battle_11200030",-1,"",1,"",803,"",0,0,0,2
4220004,"",40401,"","","",100,2,40,80,80,-1,2,1,40401,"","","",35,2,40,80,80,-1,2,1,40401,"","","",15,2,40,80,80,-1,2,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"battle_11200030",-1,"",1,"",803,"",0,0,0,2
4220005,"",62701,"","","",100,2,40,80,80,-1,2,1,62701,"","","",50,2,40,80,80,-1,2,1,-1,"","","",15,2,19,64,64,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"battle_11200030",-1,"",1,"",803,"",0,0,0,2
4220006,"",8501,"","","",100,2,40,80,80,-1,2,1,8501,"","","",35,2,40,80,80,-1,2,1,8501,"","","",15,2,40,80,80,-1,2,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"battle_11200030",-1,"",1,"",803,"",0,0,0,2
