int 0,int 1,empty 2,int 3,empty 4,int 5,int 6,int 7,int 8,int 9,int 10
1529,398,"",147,"",0,-1,-1,-1,-1,-1
1530,398,"",773,"",0,-1,-1,-1,-1,-1
1531,399,"",58,"",0,-1,-1,-1,-1,-1
1532,399,"",735,"",0,-1,-1,-1,-1,-1
1533,399,"",966,"",0,-1,-1,-1,-1,-1
1534,399,"",151,"",0,-1,-1,-1,-1,-1
1535,399,"",465,"",0,-1,-1,-1,-1,-1
1536,399,"",97,"",0,-1,-1,-1,-1,-1
1537,400,"",760,"",0,-1,-1,-1,-1,-1
1538,400,"",679,"",0,-1,-1,-1,-1,-1
1539,400,"",745,"",0,-1,-1,-1,-1,-1
1540,400,"",699,"",0,-1,-1,-1,-1,-1
1541,400,"",240,"",0,-1,-1,-1,-1,-1
1542,400,"",775,"",0,-1,-1,-1,-1,-1
1543,401,"",370,"",0,-1,-1,-1,-1,-1
1544,401,"",809,"",0,-1,-1,-1,-1,-1
1545,401,"",68,"",0,-1,-1,-1,-1,-1
1546,401,"",13,"",0,-1,-1,-1,-1,-1
1547,401,"",385,"",0,-1,-1,-1,-1,-1
1548,401,"",317,"",0,-1,-1,-1,-1,-1
1549,402,"",172,"",0,-1,-1,-1,-1,-1
1550,402,"",85,"",0,-1,-1,-1,-1,-1
1551,402,"",704,"",0,-1,-1,-1,-1,-1
1552,402,"",78,"",0,-1,-1,-1,-1,-1
1553,402,"",70,"",0,-1,-1,-1,-1,-1
1554,402,"",871,"",0,-1,-1,-1,-1,-1
1555,403,"",368,"",0,-1,-1,-1,-1,-1
1556,403,"",884,"",0,-1,-1,-1,-1,-1
1557,403,"",344,"",0,-1,-1,-1,-1,-1
1558,403,"",868,"",0,-1,-1,-1,-1,-1
1559,403,"",914,"",0,-1,-1,-1,-1,-1
1560,403,"",113,"",0,-1,-1,-1,-1,-1
1561,404,"",936,"",0,-1,-1,-1,-1,-1
1562,404,"",438,"",0,-1,-1,-1,-1,-1
1563,404,"",209,"",0,-1,-1,-1,-1,-1
1564,404,"",928,"",0,-1,-1,-1,-1,-1
1565,404,"",130,"",0,-1,-1,-1,-1,-1
1566,404,"",431,"",0,-1,-1,-1,-1,-1
1567,405,"",548,"",0,-1,-1,-1,-1,-1
1568,405,"",580,"",0,-1,-1,-1,-1,-1
1569,405,"",230,"",0,-1,-1,-1,-1,-1
1570,405,"",778,"",0,-1,-1,-1,-1,-1
1571,405,"",347,"",0,-1,-1,-1,-1,-1
1572,405,"",412,"",0,-1,-1,-1,-1,-1
1573,406,"",145,"",0,-1,-1,-1,-1,-1
1574,406,"",234,"",0,-1,-1,-1,-1,-1
1575,406,"",95,"",0,-1,-1,-1,-1,-1
1576,406,"",17,"",0,-1,-1,-1,-1,-1
1577,406,"",343,"",0,-1,-1,-1,-1,-1
1578,406,"",130,"",0,-1,-1,-1,-1,-1
1579,407,"",44,"",0,-1,-1,-1,-1,-1
1580,407,"",884,"",0,-1,-1,-1,-1,-1
1581,407,"",880,"",0,-1,-1,-1,-1,-1
1582,407,"",385,"",0,-1,-1,-1,-1,-1
1583,407,"",82,"",0,-1,-1,-1,-1,-1
1584,407,"",321,"",0,-1,-1,-1,-1,-1
1585,408,"",240,"",0,-1,-1,-1,-1,-1
1586,408,"",890,"",0,-1,-1,-1,-1,-1
1587,408,"",914,"",0,-1,-1,-1,-1,-1
1588,408,"",964,"",0,-1,-1,-1,-1,-1
1589,408,"",53,"",0,-1,-1,-1,-1,-1
1590,408,"",179,"",0,-1,-1,-1,-1,-1
1591,409,"",53,"",0,-1,-1,-1,-1,-1
1592,409,"",213,"",0,-1,-1,-1,-1,-1
1593,409,"",405,"",0,-1,-1,-1,-1,-1
1594,409,"",772,"",0,-1,-1,-1,-1,-1
1595,409,"",989,"",0,-1,-1,-1,-1,-1
1596,409,"",373,"",0,-1,-1,-1,-1,-1
1597,410,"",215,"",0,-1,-1,-1,-1,-1
1598,410,"",981,"",0,-1,-1,-1,-1,-1
1599,410,"",766,"",0,-1,-1,-1,-1,-1
1600,410,"",755,"",0,-1,-1,-1,-1,-1
1601,410,"",95,"",0,-1,-1,-1,-1,-1
1602,410,"",705,"",0,-1,-1,-1,-1,-1
1603,411,"",6,"",0,-1,-1,-1,-1,-1
1604,411,"",46,"",0,-1,-1,-1,-1,-1
1605,411,"",421,"",0,-1,-1,-1,-1,-1
1606,411,"",149,"",0,-1,-1,-1,-1,-1
1607,411,"",569,"",0,-1,-1,-1,-1,-1
1608,411,"",708,"",0,-1,-1,-1,-1,-1
1609,412,"",126,"",0,-1,-1,-1,-1,-1
1610,412,"",2,"",0,-1,-1,-1,-1,-1
1611,412,"",894,"",0,-1,-1,-1,-1,-1
1612,412,"",57,"",0,-1,-1,-1,-1,-1
1613,412,"",214,"",0,-1,-1,-1,-1,-1
1614,412,"",187,"",0,-1,-1,-1,-1,-1
1615,413,"",866,"",0,-1,-1,-1,-1,-1
1616,413,"",754,"",0,-1,-1,-1,-1,-1
1617,413,"",44,"",0,-1,-1,-1,-1,-1
1618,413,"",453,"",0,-1,-1,-1,-1,-1
1619,413,"",234,"",0,-1,-1,-1,-1,-1
1620,413,"",4,"",0,-1,-1,-1,-1,-1
1621,414,"",431,"",0,-1,-1,-1,-1,-1
1622,414,"",929,"",0,-1,-1,-1,-1,-1
1623,414,"",68,"",0,-1,-1,-1,-1,-1
1624,414,"",46,"",0,-1,-1,-1,-1,-1
1625,414,"",577,"",0,-1,-1,-1,-1,-1
1626,414,"",779,"",0,-1,-1,-1,-1,-1
1627,416,"",2,"",0,-1,-1,-1,-1,-1
1628,416,"",129,"",0,-1,-1,-1,-1,-1
1629,416,"",168,"",0,-1,-1,-1,-1,-1
1630,416,"",424,"",0,-1,-1,-1,-1,-1
1631,416,"",454,"",0,-1,-1,-1,-1,-1
1632,416,"",926,"",0,-1,-1,-1,-1,-1
1633,417,"",934,"",0,-1,-1,-1,-1,-1
1634,417,"",737,"",0,-1,-1,-1,-1,-1
1635,417,"",15,"",0,-1,-1,-1,-1,-1
1636,417,"",408,"",0,-1,-1,-1,-1,-1
1637,417,"",113,"",0,-1,-1,-1,-1,-1
1638,417,"",60,"",0,-1,-1,-1,-1,-1
1639,419,"",972,"",0,-1,-1,-1,-1,-1
1640,419,"",767,"",0,-1,-1,-1,-1,-1
1641,419,"",6,"",0,-1,-1,-1,-1,-1
1642,419,"",172,"",0,-1,-1,-1,-1,-1
1643,419,"",725,"",0,-1,-1,-1,-1,-1
1644,419,"",891,"",0,-1,-1,-1,-1,-1
1645,420,"",771,"",0,-1,-1,-1,-1,-1
1646,420,"",187,"",0,-1,-1,-1,-1,-1
1647,420,"",395,"",0,-1,-1,-1,-1,-1
1648,420,"",141,"",0,-1,-1,-1,-1,-1
1649,420,"",956,"",0,-1,-1,-1,-1,-1
1650,420,"",584,"",0,-1,-1,-1,-1,-1
1651,421,"",627,"",0,-1,-1,-1,-1,-1
1652,421,"",491,"",0,-1,-1,-1,-1,-1
1653,421,"",69,"",0,-1,-1,-1,-1,-1
1654,421,"",844,"",0,-1,-1,-1,-1,-1
1655,421,"",151,"",0,-1,-1,-1,-1,-1
1656,421,"",219,"",0,-1,-1,-1,-1,-1
1657,422,"",98,"",0,-1,-1,-1,-1,-1
1658,422,"",867,"",0,-1,-1,-1,-1,-1
1659,422,"",730,"",0,-1,-1,-1,-1,-1
1660,422,"",962,"",0,-1,-1,-1,-1,-1
1661,422,"",492,"",0,-1,-1,-1,-1,-1
1662,422,"",240,"",0,-1,-1,-1,-1,-1
1663,423,"",403,"",0,-1,-1,-1,-1,-1
1664,423,"",931,"",0,-1,-1,-1,-1,-1
1665,423,"",191,"",0,-1,-1,-1,-1,-1
1666,423,"",629,"",0,-1,-1,-1,-1,-1
1667,423,"",459,"",0,-1,-1,-1,-1,-1
1668,423,"",434,"",0,-1,-1,-1,-1,-1
1669,424,"",679,"",0,-1,-1,-1,-1,-1
1670,424,"",411,"",0,-1,-1,-1,-1,-1
1671,424,"",402,"",0,-1,-1,-1,-1,-1
1672,424,"",106,"",0,-1,-1,-1,-1,-1
1673,424,"",710,"",0,-1,-1,-1,-1,-1
1674,424,"",753,"",0,-1,-1,-1,-1,-1
1675,425,"",315,"",0,-1,-1,-1,-1,-1
1676,425,"",405,"",0,-1,-1,-1,-1,-1
1677,425,"",42,"",0,-1,-1,-1,-1,-1
1678,425,"",127,"",0,-1,-1,-1,-1,-1
1679,425,"",588,"",0,-1,-1,-1,-1,-1
1680,425,"",484,"",0,-1,-1,-1,-1,-1
1681,426,"",766,"",0,-1,-1,-1,-1,-1
1682,426,"",703,"",0,-1,-1,-1,-1,-1
1683,426,"",963,"",0,-1,-1,-1,-1,-1
1684,426,"",19,"",0,-1,-1,-1,-1,-1
1685,426,"",711,"",0,-1,-1,-1,-1,-1
1686,426,"",385,"",0,-1,-1,-1,-1,-1
1687,427,"",385,"",0,-1,-1,-1,-1,-1
1688,427,"",577,"",0,-1,-1,-1,-1,-1
1689,427,"",801,"",0,-1,-1,-1,-1,-1
1690,427,"",613,"",0,-1,-1,-1,-1,-1
1691,427,"",438,"",0,-1,-1,-1,-1,-1
1692,427,"",34,"",0,-1,-1,-1,-1,-1
1693,428,"",130,"",0,-1,-1,-1,-1,-1
1694,428,"",814,"",0,-1,-1,-1,-1,-1
1695,428,"",30,"",0,-1,-1,-1,-1,-1
1696,428,"",147,"",0,-1,-1,-1,-1,-1
1697,428,"",86,"",0,-1,-1,-1,-1,-1
1698,428,"",198,"",0,-1,-1,-1,-1,-1
1699,429,"",58,"",0,-1,-1,-1,-1,-1
1700,429,"",138,"",0,-1,-1,-1,-1,-1
1701,429,"",425,"",0,-1,-1,-1,-1,-1
1702,429,"",20,"",0,-1,-1,-1,-1,-1
1703,429,"",48,"",0,-1,-1,-1,-1,-1
1704,429,"",215,"",0,-1,-1,-1,-1,-1
1705,431,"",38,"",0,-1,-1,-1,-1,-1
1706,431,"",144,"",0,-1,-1,-1,-1,-1
1707,431,"",579,"",0,-1,-1,-1,-1,-1
1708,431,"",592,"",0,-1,-1,-1,-1,-1
1709,431,"",325,"",0,-1,-1,-1,-1,-1
1710,431,"",991,"",0,-1,-1,-1,-1,-1
1711,434,"",214,"",0,-1,-1,-1,-1,-1
1712,434,"",491,"",0,-1,-1,-1,-1,-1
1713,434,"",454,"",0,-1,-1,-1,-1,-1
1714,434,"",997,"",0,-1,-1,-1,-1,-1
1715,434,"",314,"",0,-1,-1,-1,-1,-1
1716,434,"",980,"",0,-1,-1,-1,-1,-1
1717,435,"",884,"",0,-1,-1,-1,-1,-1
1718,435,"",429,"",0,-1,-1,-1,-1,-1
1719,435,"",411,"",0,-1,-1,-1,-1,-1
1720,435,"",759,"",0,-1,-1,-1,-1,-1
1721,435,"",85,"",0,-1,-1,-1,-1,-1
1722,435,"",410,"",0,-1,-1,-1,-1,-1
1723,437,"",137,"",0,-1,-1,-1,-1,-1
1724,437,"",592,"",0,-1,-1,-1,-1,-1
1725,437,"",68,"",0,-1,-1,-1,-1,-1
1726,437,"",452,"",0,-1,-1,-1,-1,-1
1727,437,"",233,"",0,-1,-1,-1,-1,-1
1728,437,"",767,"",0,-1,-1,-1,-1,-1
1729,438,"",374,"",0,-1,-1,-1,-1,-1
1730,438,"",609,"",0,-1,-1,-1,-1,-1
1731,438,"",582,"",0,-1,-1,-1,-1,-1
1732,438,"",118,"",0,-1,-1,-1,-1,-1
1733,438,"",894,"",0,-1,-1,-1,-1,-1
1734,438,"",10,"",0,-1,-1,-1,-1,-1
1735,439,"",933,"",0,-1,-1,-1,-1,-1
1736,439,"",43,"",0,-1,-1,-1,-1,-1
1737,439,"",988,"",0,-1,-1,-1,-1,-1
1738,439,"",474,"",0,-1,-1,-1,-1,-1
1739,439,"",878,"",0,-1,-1,-1,-1,-1
1740,439,"",425,"",0,-1,-1,-1,-1,-1
1741,440,"",32,"",0,-1,-1,-1,-1,-1
1742,440,"",315,"",0,-1,-1,-1,-1,-1
1743,440,"",416,"",0,-1,-1,-1,-1,-1
1744,440,"",708,"",0,-1,-1,-1,-1,-1
1745,440,"",885,"",0,-1,-1,-1,-1,-1
1746,440,"",734,"",0,-1,-1,-1,-1,-1
1747,450,"",980,"",0,-1,-1,-1,-1,-1
1748,450,"",378,"",0,-1,-1,-1,-1,-1
1749,450,"",369,"",0,-1,-1,-1,-1,-1
1750,450,"",180,"",0,-1,-1,-1,-1,-1
1751,450,"",102,"",0,-1,-1,-1,-1,-1
1752,450,"",309,"",0,-1,-1,-1,-1,-1
1753,451,"",419,"",0,-1,-1,-1,-1,-1
1754,451,"",308,"",0,-1,-1,-1,-1,-1
1755,451,"",142,"",0,-1,-1,-1,-1,-1
1756,451,"",137,"",0,-1,-1,-1,-1,-1
1757,451,"",961,"",0,-1,-1,-1,-1,-1
1758,451,"",980,"",0,-1,-1,-1,-1,-1
1759,452,"",895,"",0,-1,-1,-1,-1,-1
1760,452,"",174,"",0,-1,-1,-1,-1,-1
1761,452,"",943,"",0,-1,-1,-1,-1,-1
1762,452,"",512,"",0,-1,-1,-1,-1,-1
1763,452,"",185,"",0,-1,-1,-1,-1,-1
1764,452,"",86,"",0,-1,-1,-1,-1,-1
1765,453,"",459,"",0,-1,-1,-1,-1,-1
1766,453,"",401,"",0,-1,-1,-1,-1,-1
1767,453,"",367,"",0,-1,-1,-1,-1,-1
1768,453,"",15,"",0,-1,-1,-1,-1,-1
1769,453,"",2,"",0,-1,-1,-1,-1,-1
1770,453,"",391,"",0,-1,-1,-1,-1,-1
1771,454,"",614,"",0,-1,-1,-1,-1,-1
1772,454,"",378,"",0,-1,-1,-1,-1,-1
1773,454,"",129,"",0,-1,-1,-1,-1,-1
1774,454,"",595,"",0,-1,-1,-1,-1,-1
1775,454,"",400,"",0,-1,-1,-1,-1,-1
1776,454,"",438,"",0,-1,-1,-1,-1,-1
1777,455,"",588,"",0,-1,-1,-1,-1,-1
1778,455,"",136,"",0,-1,-1,-1,-1,-1
1779,455,"",925,"",0,-1,-1,-1,-1,-1
1780,455,"",907,"",0,-1,-1,-1,-1,-1
1781,455,"",809,"",0,-1,-1,-1,-1,-1
1782,455,"",738,"",0,-1,-1,-1,-1,-1
1783,456,"",220,"",0,-1,-1,-1,-1,-1
1784,456,"",878,"",0,-1,-1,-1,-1,-1
1785,456,"",240,"",0,-1,-1,-1,-1,-1
1786,456,"",605,"",0,-1,-1,-1,-1,-1
1787,456,"",342,"",0,-1,-1,-1,-1,-1
1788,456,"",865,"",0,-1,-1,-1,-1,-1
1789,457,"",17,"",0,-1,-1,-1,-1,-1
1790,457,"",877,"",0,-1,-1,-1,-1,-1
1791,457,"",927,"",0,-1,-1,-1,-1,-1
1792,457,"",985,"",0,-1,-1,-1,-1,-1
1793,457,"",234,"",0,-1,-1,-1,-1,-1
1794,457,"",320,"",0,-1,-1,-1,-1,-1
1795,458,"",770,"",0,-1,-1,-1,-1,-1
1796,458,"",894,"",0,-1,-1,-1,-1,-1
1797,458,"",574,"",0,-1,-1,-1,-1,-1
1798,458,"",515,"",0,-1,-1,-1,-1,-1
1799,458,"",312,"",0,-1,-1,-1,-1,-1
1800,458,"",20,"",0,-1,-1,-1,-1,-1
1801,459,"",141,"",0,-1,-1,-1,-1,-1
1802,459,"",772,"",0,-1,-1,-1,-1,-1
1803,459,"",584,"",0,-1,-1,-1,-1,-1
1804,459,"",596,"",0,-1,-1,-1,-1,-1
1805,459,"",79,"",0,-1,-1,-1,-1,-1
1806,459,"",890,"",0,-1,-1,-1,-1,-1
1807,461,"",933,"",0,-1,-1,-1,-1,-1
1808,461,"",918,"",0,-1,-1,-1,-1,-1
1809,461,"",189,"",0,-1,-1,-1,-1,-1
1810,461,"",398,"",0,-1,-1,-1,-1,-1
1811,461,"",881,"",0,-1,-1,-1,-1,-1
1812,461,"",25,"",0,-1,-1,-1,-1,-1
1813,463,"",978,"",0,-1,-1,-1,-1,-1
1814,463,"",232,"",0,-1,-1,-1,-1,-1
1815,463,"",426,"",0,-1,-1,-1,-1,-1
1816,463,"",563,"",0,-1,-1,-1,-1,-1
1817,463,"",779,"",0,-1,-1,-1,-1,-1
1818,463,"",810,"",0,-1,-1,-1,-1,-1
1819,465,"",428,"",0,-1,-1,-1,-1,-1
1820,465,"",967,"",0,-1,-1,-1,-1,-1
1821,465,"",227,"",0,-1,-1,-1,-1,-1
1822,465,"",837,"",0,-1,-1,-1,-1,-1
1823,465,"",302,"",0,-1,-1,-1,-1,-1
1824,465,"",812,"",0,-1,-1,-1,-1,-1
1825,466,"",730,"",0,-1,-1,-1,-1,-1
1826,466,"",367,"",0,-1,-1,-1,-1,-1
1827,466,"",35,"",0,-1,-1,-1,-1,-1
1828,466,"",986,"",0,-1,-1,-1,-1,-1
1829,466,"",342,"",0,-1,-1,-1,-1,-1
1830,466,"",193,"",0,-1,-1,-1,-1,-1
1831,474,"",615,"",0,-1,-1,-1,-1,-1
1832,474,"",378,"",0,-1,-1,-1,-1,-1
1833,474,"",920,"",0,-1,-1,-1,-1,-1
1834,474,"",17,"",0,-1,-1,-1,-1,-1
1835,474,"",899,"",0,-1,-1,-1,-1,-1
1836,474,"",168,"",0,-1,-1,-1,-1,-1
1837,479,"",437,"",0,-1,-1,-1,-1,-1
1838,479,"",112,"",0,-1,-1,-1,-1,-1
1839,479,"",457,"",0,-1,-1,-1,-1,-1
1840,479,"",70,"",0,-1,-1,-1,-1,-1
1841,479,"",411,"",0,-1,-1,-1,-1,-1
1842,479,"",197,"",0,-1,-1,-1,-1,-1
1843,484,"",146,"",0,-1,-1,-1,-1,-1
1844,484,"",377,"",0,-1,-1,-1,-1,-1
1845,484,"",211,"",0,-1,-1,-1,-1,-1
1846,484,"",688,"",0,-1,-1,-1,-1,-1
1847,484,"",740,"",0,-1,-1,-1,-1,-1
1848,484,"",344,"",0,-1,-1,-1,-1,-1
1849,489,"",38,"",0,-1,-1,-1,-1,-1
1850,489,"",114,"",0,-1,-1,-1,-1,-1
1851,489,"",344,"",0,-1,-1,-1,-1,-1
1852,489,"",875,"",0,-1,-1,-1,-1,-1
1853,489,"",150,"",0,-1,-1,-1,-1,-1
1854,489,"",44,"",0,-1,-1,-1,-1,-1
1855,490,"",181,"",0,-1,-1,-1,-1,-1
1856,490,"",302,"",0,-1,-1,-1,-1,-1
1857,490,"",700,"",0,-1,-1,-1,-1,-1
1858,490,"",385,"",0,-1,-1,-1,-1,-1
1859,490,"",71,"",0,-1,-1,-1,-1,-1
1860,490,"",588,"",0,-1,-1,-1,-1,-1
1861,491,"",23,"",0,-1,-1,-1,-1,-1
1862,491,"",301,"",0,-1,-1,-1,-1,-1
1863,491,"",895,"",0,-1,-1,-1,-1,-1
1864,491,"",16,"",0,-1,-1,-1,-1,-1
1865,491,"",864,"",0,-1,-1,-1,-1,-1
1866,491,"",936,"",0,-1,-1,-1,-1,-1
1867,492,"",939,"",0,-1,-1,-1,-1,-1
1868,492,"",401,"",0,-1,-1,-1,-1,-1
1869,492,"",479,"",0,-1,-1,-1,-1,-1
1870,492,"",210,"",0,-1,-1,-1,-1,-1
1871,492,"",993,"",0,-1,-1,-1,-1,-1
1872,492,"",603,"",0,-1,-1,-1,-1,-1
1873,494,"",976,"",0,-1,-1,-1,-1,-1
1874,494,"",2,"",0,-1,-1,-1,-1,-1
1875,494,"",82,"",0,-1,-1,-1,-1,-1
1876,494,"",179,"",0,-1,-1,-1,-1,-1
1877,494,"",372,"",0,-1,-1,-1,-1,-1
1878,494,"",983,"",0,-1,-1,-1,-1,-1
1879,510,"",729,"",0,-1,-1,-1,-1,-1
1880,510,"",809,"",0,-1,-1,-1,-1,-1
1881,510,"",316,"",0,-1,-1,-1,-1,-1
1882,510,"",141,"",0,-1,-1,-1,-1,-1
1883,510,"",21,"",0,-1,-1,-1,-1,-1
1884,510,"",420,"",0,-1,-1,-1,-1,-1
1885,512,"",189,"",0,-1,-1,-1,-1,-1
1886,512,"",239,"",0,-1,-1,-1,-1,-1
1887,512,"",957,"",0,-1,-1,-1,-1,-1
1888,512,"",405,"",0,-1,-1,-1,-1,-1
1889,512,"",25,"",0,-1,-1,-1,-1,-1
1890,512,"",151,"",0,-1,-1,-1,-1,-1
1891,514,"",866,"",0,-1,-1,-1,-1,-1
1892,514,"",402,"",0,-1,-1,-1,-1,-1
1893,514,"",46,"",0,-1,-1,-1,-1,-1
1894,514,"",42,"",0,-1,-1,-1,-1,-1
1895,514,"",711,"",0,-1,-1,-1,-1,-1
1896,514,"",374,"",0,-1,-1,-1,-1,-1
1897,515,"",375,"",0,-1,-1,-1,-1,-1
1898,515,"",186,"",0,-1,-1,-1,-1,-1
1899,515,"",456,"",0,-1,-1,-1,-1,-1
1900,515,"",111,"",0,-1,-1,-1,-1,-1
1901,515,"",871,"",0,-1,-1,-1,-1,-1
1902,515,"",420,"",0,-1,-1,-1,-1,-1
1903,548,"",19,"",0,-1,-1,-1,-1,-1
1904,548,"",629,"",0,-1,-1,-1,-1,-1
1905,548,"",959,"",0,-1,-1,-1,-1,-1
1906,548,"",626,"",0,-1,-1,-1,-1,-1
1907,548,"",49,"",0,-1,-1,-1,-1,-1
1908,548,"",69,"",0,-1,-1,-1,-1,-1
1909,563,"",100,"",0,-1,-1,-1,-1,-1
1910,563,"",908,"",0,-1,-1,-1,-1,-1
1911,563,"",777,"",0,-1,-1,-1,-1,-1
1912,563,"",613,"",0,-1,-1,-1,-1,-1
1913,563,"",373,"",0,-1,-1,-1,-1,-1
1914,563,"",893,"",0,-1,-1,-1,-1,-1
1915,564,"",627,"",0,-1,-1,-1,-1,-1
1916,564,"",760,"",0,-1,-1,-1,-1,-1
1917,564,"",866,"",0,-1,-1,-1,-1,-1
1918,564,"",213,"",0,-1,-1,-1,-1,-1
1919,564,"",801,"",0,-1,-1,-1,-1,-1
1920,564,"",741,"",0,-1,-1,-1,-1,-1
1921,567,"",999,"",0,-1,-1,-1,-1,-1
1922,567,"",163,"",0,-1,-1,-1,-1,-1
1923,567,"",141,"",0,-1,-1,-1,-1,-1
1924,567,"",312,"",0,-1,-1,-1,-1,-1
1925,567,"",113,"",0,-1,-1,-1,-1,-1
1926,567,"",368,"",0,-1,-1,-1,-1,-1
1927,569,"",957,"",0,-1,-1,-1,-1,-1
1928,569,"",868,"",0,-1,-1,-1,-1,-1
1929,569,"",966,"",0,-1,-1,-1,-1,-1
1930,569,"",137,"",0,-1,-1,-1,-1,-1
1931,569,"",873,"",0,-1,-1,-1,-1,-1
1932,569,"",806,"",0,-1,-1,-1,-1,-1
1933,573,"",177,"",0,-1,-1,-1,-1,-1
1934,573,"",887,"",0,-1,-1,-1,-1,-1
1935,573,"",219,"",0,-1,-1,-1,-1,-1
1936,573,"",977,"",0,-1,-1,-1,-1,-1
1937,573,"",378,"",0,-1,-1,-1,-1,-1
1938,573,"",971,"",0,-1,-1,-1,-1,-1
1939,574,"",172,"",0,-1,-1,-1,-1,-1
1940,574,"",626,"",0,-1,-1,-1,-1,-1
1941,574,"",348,"",0,-1,-1,-1,-1,-1
1942,574,"",90,"",0,-1,-1,-1,-1,-1
1943,574,"",403,"",0,-1,-1,-1,-1,-1
1944,574,"",489,"",0,-1,-1,-1,-1,-1
1945,575,"",70,"",0,-1,-1,-1,-1,-1
1946,575,"",976,"",0,-1,-1,-1,-1,-1
1947,575,"",983,"",0,-1,-1,-1,-1,-1
1948,575,"",729,"",0,-1,-1,-1,-1,-1
1949,575,"",753,"",0,-1,-1,-1,-1,-1
1950,575,"",938,"",0,-1,-1,-1,-1,-1
1951,576,"",79,"",0,-1,-1,-1,-1,-1
1952,576,"",750,"",0,-1,-1,-1,-1,-1
1953,576,"",770,"",0,-1,-1,-1,-1,-1
1954,576,"",875,"",0,-1,-1,-1,-1,-1
1955,576,"",960,"",0,-1,-1,-1,-1,-1
1956,576,"",230,"",0,-1,-1,-1,-1,-1
1957,577,"",753,"",0,-1,-1,-1,-1,-1
1958,577,"",214,"",0,-1,-1,-1,-1,-1
1959,577,"",88,"",0,-1,-1,-1,-1,-1
1960,577,"",573,"",0,-1,-1,-1,-1,-1
1961,577,"",995,"",0,-1,-1,-1,-1,-1
1962,577,"",745,"",0,-1,-1,-1,-1,-1
1963,578,"",113,"",0,-1,-1,-1,-1,-1
1964,578,"",752,"",0,-1,-1,-1,-1,-1
1965,578,"",548,"",0,-1,-1,-1,-1,-1
1966,578,"",9,"",0,-1,-1,-1,-1,-1
1967,578,"",429,"",0,-1,-1,-1,-1,-1
1968,578,"",983,"",0,-1,-1,-1,-1,-1
1969,579,"",134,"",0,-1,-1,-1,-1,-1
1970,579,"",391,"",0,-1,-1,-1,-1,-1
1971,579,"",990,"",0,-1,-1,-1,-1,-1
1972,579,"",195,"",0,-1,-1,-1,-1,-1
1973,579,"",921,"",0,-1,-1,-1,-1,-1
1974,579,"",772,"",0,-1,-1,-1,-1,-1
1975,580,"",996,"",0,-1,-1,-1,-1,-1
1976,580,"",940,"",0,-1,-1,-1,-1,-1
1977,580,"",932,"",0,-1,-1,-1,-1,-1
1978,580,"",479,"",0,-1,-1,-1,-1,-1
1979,580,"",24,"",0,-1,-1,-1,-1,-1
1980,580,"",226,"",0,-1,-1,-1,-1,-1
1981,582,"",179,"",0,-1,-1,-1,-1,-1
1982,582,"",465,"",0,-1,-1,-1,-1,-1
1983,582,"",596,"",0,-1,-1,-1,-1,-1
1984,582,"",959,"",0,-1,-1,-1,-1,-1
1985,582,"",2,"",0,-1,-1,-1,-1,-1
1986,582,"",943,"",0,-1,-1,-1,-1,-1
1987,584,"",321,"",0,-1,-1,-1,-1,-1
1988,584,"",926,"",0,-1,-1,-1,-1,-1
1989,584,"",229,"",0,-1,-1,-1,-1,-1
1990,584,"",622,"",0,-1,-1,-1,-1,-1
1991,584,"",54,"",0,-1,-1,-1,-1,-1
1992,584,"",320,"",0,-1,-1,-1,-1,-1
1993,586,"",73,"",0,-1,-1,-1,-1,-1
1994,586,"",604,"",0,-1,-1,-1,-1,-1
1995,586,"",195,"",0,-1,-1,-1,-1,-1
1996,586,"",925,"",0,-1,-1,-1,-1,-1
1997,586,"",809,"",0,-1,-1,-1,-1,-1
1998,586,"",10,"",0,-1,-1,-1,-1,-1
1999,588,"",484,"",0,-1,-1,-1,-1,-1
2000,588,"",385,"",0,-1,-1,-1,-1,-1
2001,588,"",377,"",0,-1,-1,-1,-1,-1
2002,588,"",83,"",0,-1,-1,-1,-1,-1
2003,588,"",344,"",0,-1,-1,-1,-1,-1
2004,588,"",147,"",0,-1,-1,-1,-1,-1
2005,590,"",425,"",0,-1,-1,-1,-1,-1
2006,590,"",141,"",0,-1,-1,-1,-1,-1
2007,590,"",240,"",0,-1,-1,-1,-1,-1
2008,590,"",401,"",0,-1,-1,-1,-1,-1
2009,590,"",933,"",0,-1,-1,-1,-1,-1
2010,590,"",977,"",0,-1,-1,-1,-1,-1
2011,592,"",602,"",0,-1,-1,-1,-1,-1
2012,592,"",191,"",0,-1,-1,-1,-1,-1
2013,592,"",719,"",0,-1,-1,-1,-1,-1
2014,592,"",12,"",0,-1,-1,-1,-1,-1
2015,592,"",627,"",0,-1,-1,-1,-1,-1
2016,592,"",375,"",0,-1,-1,-1,-1,-1
2017,594,"",365,"",0,-1,-1,-1,-1,-1
2018,594,"",320,"",0,-1,-1,-1,-1,-1
2019,594,"",748,"",0,-1,-1,-1,-1,-1
2020,594,"",235,"",0,-1,-1,-1,-1,-1
2021,594,"",59,"",0,-1,-1,-1,-1,-1
2022,594,"",341,"",0,-1,-1,-1,-1,-1
2023,595,"",435,"",0,-1,-1,-1,-1,-1
2024,595,"",867,"",0,-1,-1,-1,-1,-1
2025,595,"",144,"",0,-1,-1,-1,-1,-1
2026,595,"",139,"",0,-1,-1,-1,-1,-1
