int 0,empty 1,empty 2,empty 3,int 4,int 5,int 6,bool 7,bool 8,int 9,int 10,int 11,int 12,empty 13,int 14,empty 15,int 16,empty 17,int 18,empty 19,int 20,int 21,int 22,int 23,int 24,int 25,int 26,int 27,int 28,int 29,int 30,int 31,int 32,int 33,int 34,int 35,short 36,short 37,int 38,byte 39,byte 40,byte 41,byte 42,byte 43,byte 44,short 45,int 46,int 47,empty 48,short 49,short 50,empty 51,int 52,empty 53,int 54,empty 55,int 56,empty 57,int 58,empty 59,int 60,int 61,empty 62,int 63,int 64,empty 65,int 66,empty 67,int 68,empty 69,int 70,empty 71,string2 72
34062,"","","",34061,0,34062,1,0,0,2,1,12001,"",0,"",0,"",0,"",1,5,0,0,100,0,0,0,-1,-1,-1,-1,12,10,1,1,25,0,0,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",188300,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
34063,"","","",34061,0,34063,1,0,0,2,1,12001,"",0,"",0,"",0,"",1,5,0,0,100,0,0,0,-1,-1,-1,-1,12,10,1,1,25,0,0,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",188200,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
34071,"","","",34071,0,34071,1,0,0,2,1,12001,"",0,"",34071,"",0,"",1,5,0,0,100,0,0,0,-1,-1,-1,-1,12,2,1,1,25,0,0,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",189100,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
34081,"","","",34081,0,34081,1,0,0,2,1,12001,"",0,"",34081,"",0,"",1,5,0,0,100,0,0,0,-1,-1,-1,-1,12,2,1,1,25,0,0,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",190100,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
34091,"","","",34091,0,34091,1,0,0,2,1,12001,"",0,"",34091,"",0,"",1,5,0,0,100,0,0,0,-1,-1,-1,-1,12,2,1,1,25,0,0,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",191100,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
40001,"","","",40001,-1,0,1,0,0,2,1,12001,"",0,"",32011,"",0,"",1,5,0,0,100,0,0,0,0,-1,-1,-1,12,10,1,1,0,0,0,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",208002,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
40002,"","","",40002,-1,0,1,0,0,2,1,12001,"",0,"",32011,"",0,"",1,5,0,0,100,0,0,0,0,-1,-1,-1,12,10,1,1,0,0,0,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",208003,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
40010,"","","",40010,-1,0,1,0,0,16,1,0,"",0,"",0,"",0,"",0,0,0,0,100,0,0,0,0,-1,-1,-1,-1,10,1,1,0,0,0,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"","battle_skill_idle"
40011,"","","",40011,-1,0,1,0,0,16,1,0,"",0,"",0,"",0,"",0,0,0,0,100,0,0,0,0,-1,-1,-1,-1,10,1,1,0,0,0,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"","battle_skill_idle"
40012,"","","",40012,-1,0,1,0,0,16,1,0,"",0,"",0,"",0,"",0,0,0,0,100,0,0,0,0,-1,-1,-1,-1,10,1,1,0,0,0,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"","battle_skill_idle"
40013,"","","",40013,-1,0,1,0,0,16,1,0,"",0,"",0,"",0,"",0,0,0,0,100,0,0,0,0,-1,-1,-1,-1,10,1,1,0,0,0,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"","battle_skill_idle"
41731,"","","",41731,0,41731,1,0,0,2,1,12001,"",0,"",32011,"",0,"",1,5,0,0,100,0,0,0,-1,-1,-1,-1,12,10,1,1,0,0,0,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",21733,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
41780,"","","",41780,-1,0,1,0,0,2,1,0,"",0,"",32011,"",0,"",1,5,0,0,100,0,0,0,0,-1,-1,-1,12,7,1,1,0,0,0,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",129010,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
41781,"","","",41781,-1,0,1,0,0,0,1,0,"",0,"",0,"",0,"",1,0,0,0,100,0,0,0,0,-1,-1,-1,-1,7,1,1,0,0,0,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
41782,"","","",41782,-1,0,1,0,0,2,1,0,"",0,"",31011,"",0,"",1,3,10,20,100,1,0,0,0,-1,-1,-1,11,2,1,1,0,0,0,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
41783,"","","",41783,-1,0,1,0,0,2,1,0,"",0,"",32011,"",0,"",1,5,0,0,100,0,0,0,0,-1,-1,-1,12,7,1,1,0,0,0,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",41783,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
41784,"","","",41784,-1,0,1,0,0,2,1,0,"",0,"",32011,"",0,"",1,5,0,0,100,0,0,0,0,-1,-1,-1,12,7,1,1,0,0,0,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",41784,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
41786,"","","",41786,-1,0,1,0,0,13,1,0,"",0,"",0,"",0,"",1,0,0,0,100,0,0,0,0,-1,-1,-1,12,10,1,1,0,0,0,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"","battle_skill_idle"
44401,"","","",44401,-1,0,1,0,0,16,1,0,"",0,"",0,"",0,"",0,0,0,0,100,0,0,0,0,-1,-1,-1,-1,10,1,1,0,0,0,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"","battle_skill_idle"
44402,"","","",34061,0,44402,1,0,0,2,1,12001,"",0,"",0,"",0,"",1,5,0,0,100,0,0,0,-1,-1,-1,-1,12,10,1,1,0,0,0,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",188200,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
43271,"","","",23021,0,43271,1,0,0,3,1,23021,"",0,"",12013,"",0,"",0,2,1,40,100,1,0,0,1,-1,-1,-1,-1,1,1,1,0,3,0,0,100,0,0,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
43751,"","","",43751,-1,0,1,0,0,16,1,0,"",0,"",0,"",0,"",0,0,0,0,100,0,0,0,0,-1,-1,-1,-1,10,1,1,0,0,0,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"","battle_skill_idle"
43752,"","","",43752,-1,0,1,0,0,16,1,0,"",0,"",0,"",0,"",0,0,0,0,100,0,0,0,0,-1,-1,-1,-1,10,1,1,0,0,0,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"","battle_skill_idle"
43753,"","","",23751,0,43753,1,0,0,3,1,23751,"",0,"",0,"",0,"",0,6,0,0,100,0,0,0,0,-1,-1,-1,13,1,1,1,0,0,0,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",43753,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
43991,"","","",43991,-1,0,1,0,0,16,1,0,"",0,"",0,"",0,"",0,0,0,0,100,0,0,0,0,-1,-1,-1,-1,10,1,1,0,0,0,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"","battle_skill_idle"
43992,"","","",43992,0,43992,1,0,0,3,1,23991,"",0,"",12006,"",0,"",0,2,1,60,100,1,0,0,4,-1,-1,-1,-1,1,1,1,0,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",110100,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
43993,"","","",23991,23991,43993,1,0,0,0,1,0,"",0,"",0,"",0,"",0,2,0,0,100,1,0,0,4,-1,-1,-1,-1,1,1,1,100,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",110100,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
46131,"","","",46131,-1,0,1,0,0,16,1,0,"",0,"",0,"",0,"",0,0,0,0,100,0,0,0,0,-1,-1,-1,-1,10,1,1,0,0,0,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"","battle_skill_idle"
46132,"","","",46132,-1,0,1,0,0,16,1,0,"",0,"",0,"",0,"",0,0,0,0,100,0,0,0,0,-1,-1,-1,-1,10,1,1,0,0,0,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"","battle_skill_idle"
46133,"","","",46133,-1,0,1,0,0,16,1,0,"",0,"",0,"",0,"",0,0,0,0,100,0,0,0,0,-1,-1,-1,-1,10,1,1,0,0,0,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"","battle_skill_idle"
47333,"","","",47333,0,0,1,0,0,3,1,27331,"",0,"",0,"",0,"",0,6,0,0,100,0,0,0,0,-1,-1,-1,13,5,1,1,0,0,0,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",112050,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
47334,"","","",47334,0,0,1,0,0,4,1,27332,"",0,"",12004,"",0,"",0,2,2,200,100,1,0,0,2,-1,-1,-1,-1,5,1,1,0,5,12,0,100,1,5,0,0,0,2,4,"",0,0,"",107000,"",102100,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
47337,"","","",47337,0,0,1,0,0,2,1,12001,"",0,"",0,"",0,"",1,6,0,0,100,0,0,0,0,-1,-1,-1,13,5,1,1,0,0,0,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",599905,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
48002,"","","",48002,-1,0,1,0,0,3,1,0,"",0,"",34011,"",0,"",1,5,0,0,100,0,0,0,0,-1,-1,-1,12,10,1,1,0,0,0,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",203100,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
48004,"","","",48004,-1,0,1,0,0,12,1,0,"",0,"",60001,"",0,"",1,7,0,0,100,0,0,0,0,-1,-1,-1,12,10,1,1,0,0,0,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
48012,"","","",48012,-1,0,1,0,0,3,1,0,"",0,"",34011,"",0,"",1,5,0,0,100,0,0,0,0,-1,-1,-1,12,10,1,1,0,0,0,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",203100,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
48014,"","","",48014,-1,0,1,0,0,12,1,0,"",0,"",60001,"",0,"",1,7,0,0,100,0,0,0,0,-1,-1,-1,12,10,1,1,0,0,0,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
48041,"","","",48041,-1,0,1,0,0,35,6,48041,"",0,"",10012,"",10013,"",1,2,1,70,100,1,0,0,-1,-1,-1,-1,-1,1,1,1,0,5,0,0,100,1,15,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
48043,"","","",48043,-1,0,1,0,0,36,6,48043,"",0,"",10012,"",10013,"",1,2,1,30,100,1,0,0,-1,-1,-1,-1,-1,1,3,3,0,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
48044,"","","",48044,-1,0,1,0,0,34,6,48044,"",0,"",10012,"",10013,"",1,2,1,20,100,1,0,0,-1,-1,-1,-1,-1,5,1,1,0,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
48045,"","","",48045,-1,0,1,0,0,33,6,48040,"",0,"",32131,"",0,"",1,6,0,0,100,0,0,0,-1,-1,-1,-1,-1,5,1,1,0,0,0,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",580421,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
48131,"","","",48131,-1,0,1,0,0,37,6,48131,"",0,"",10012,"",10013,"",1,2,1,50,100,1,0,0,-1,-1,-1,-1,-1,1,1,1,0,5,0,1,100,1,50,0,0,0,0,0,"",0,0,"",0,"",133010,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
48132,"","","",48132,-1,0,1,0,0,38,6,48132,"",48134,"",10012,"",10013,"",1,2,2,10,100,1,0,0,-1,-1,-1,-1,-1,5,6,6,0,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
48133,"","","",48132,-1,0,1,0,0,38,6,48133,"",48134,"",10012,"",10013,"",1,2,2,10,100,1,0,0,-1,-1,-1,-1,-1,5,6,6,0,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
48141,"","","",48141,-1,0,1,0,0,39,6,48141,"",0,"",10012,"",10013,"",1,2,1,80,100,1,0,0,-1,-1,-1,-1,-1,5,1,1,0,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
48821,"","","",48821,0,0,1,0,0,17,1,12001,"",0,"",30291,"",0,"",1,2,2,90,100,1,0,0,10,-1,-1,-1,-1,1,1,1,0,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",26001,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
48822,"","","",48822,0,0,1,0,0,17,2,12001,"",30032,"",12003,"",0,"",1,2,2,75,100,1,0,0,1,-1,-1,-1,-1,5,1,1,0,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",105050,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
48823,"","","",48823,0,0,1,0,0,17,1,12001,"",0,"",30321,"",0,"",1,2,2,90,100,1,0,0,0,-1,-1,-1,-1,1,1,1,0,5,0,0,100,1,15,0,0,0,0,0,"",0,0,"",0,"",219100,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
48824,"","","",48824,0,0,1,0,0,17,2,12001,"",30122,"",12004,"",0,"",1,2,2,75,100,1,0,0,2,-1,-1,-1,-1,5,1,1,0,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",112050,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
48825,"","","",48825,0,0,1,0,0,17,5,12001,"",0,"",32031,"",0,"",1,5,0,0,100,0,0,0,-1,-1,-1,-1,12,10,1,1,0,0,0,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",588201,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
48826,"","","",48826,0,0,1,0,0,17,1,12001,"",0,"",30231,"",0,"",1,2,2,22,100,1,0,0,6,-1,-1,-1,-1,1,7,7,165,5,0,0,95,1,20,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
48827,"","","",48827,0,0,1,0,0,17,1,12001,"",0,"",30071,"",0,"",1,2,1,24,100,1,0,0,3,-1,-1,-1,-1,1,7,7,155,5,0,0,95,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
48828,"","","",48828,0,0,1,0,0,17,1,12001,"",0,"",30051,"",0,"",1,2,2,30,100,1,0,0,4,-1,-1,-1,-1,1,5,5,155,5,0,0,95,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
49291,"","","",49291,-1,0,1,0,0,16,1,0,"",0,"",0,"",0,"",0,0,0,0,100,0,0,0,0,-1,-1,-1,-1,10,1,1,0,0,0,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"","battle_skill_idle"
50001,"","","",50001,-1,0,1,0,0,4,6,50001,"",0,"",10012,"",10013,"",0,2,1,50,100,1,0,0,-1,-1,-1,-1,-1,5,1,1,0,5,0,0,55,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
50002,"","","",50002,-1,0,1,0,0,4,6,50002,"",0,"",10012,"",10013,"",0,2,1,60,100,1,0,0,-1,-1,-1,-1,-1,5,1,1,0,5,0,0,40,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
50003,"","","",50003,-1,0,1,0,0,4,6,50003,"",0,"",10012,"",10013,"",0,2,1,20,100,1,0,0,-1,-1,-1,-1,-1,5,1,1,0,5,0,0,90,1,5,0,0,0,0,0,"",0,0,"",0,"",105010,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
50004,"","","",50004,-1,0,1,0,0,5,6,50004,"",0,"",10012,"",10013,"",0,2,1,25,100,1,0,0,-1,-1,-1,-1,-1,1,1,1,0,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",105010,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
50005,"","","",50005,-1,0,1,0,0,4,6,50005,"",0,"",10012,"",10013,"",0,2,1,30,100,1,0,0,-1,-1,-1,-1,-1,1,1,1,0,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
50006,"","","",50006,-1,0,1,0,0,5,6,50006,"",0,"",10012,"",10013,"",0,2,1,25,100,1,0,0,-1,-1,-1,-1,-1,5,1,1,0,5,0,0,90,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
50007,"","","",50003,-1,0,1,0,0,4,6,50003,"",0,"",12002,"",10013,"",0,2,1,20,100,1,0,0,0,-1,-1,-1,-1,5,1,1,0,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",105010,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
50008,"","","",50004,-1,0,1,0,0,5,6,50004,"",0,"",12002,"",10013,"",0,2,1,25,100,1,0,0,0,-1,-1,-1,-1,1,1,1,0,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",105010,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
50009,"","","",50005,-1,0,1,0,0,4,6,50005,"",0,"",12002,"",10013,"",0,2,1,30,100,1,0,0,0,-1,-1,-1,-1,1,1,1,0,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
50010,"","","",50006,-1,0,1,0,0,5,6,50006,"",0,"",12002,"",10013,"",0,2,1,25,100,1,0,0,0,-1,-1,-1,-1,5,1,1,0,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
50011,"","","",50003,-1,0,1,0,0,4,6,50003,"",0,"",12003,"",10013,"",0,2,1,20,100,1,0,0,1,-1,-1,-1,-1,5,1,1,0,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",105010,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
50012,"","","",50004,-1,0,1,0,0,5,6,50004,"",0,"",12003,"",10013,"",0,2,1,25,100,1,0,0,1,-1,-1,-1,-1,1,1,1,0,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",105010,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
50013,"","","",50005,-1,0,1,0,0,4,6,50005,"",0,"",12003,"",10013,"",0,2,1,30,100,1,0,0,1,-1,-1,-1,-1,1,1,1,0,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
50014,"","","",50006,-1,0,1,0,0,5,6,50006,"",0,"",12003,"",10013,"",0,2,1,25,100,1,0,0,1,-1,-1,-1,-1,5,1,1,0,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
50015,"","","",50003,-1,0,1,0,0,4,6,50003,"",0,"",12004,"",10013,"",0,2,1,20,100,1,0,0,2,-1,-1,-1,-1,5,1,1,0,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",107010,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
50016,"","","",50004,-1,0,1,0,0,5,6,50004,"",0,"",12004,"",10013,"",0,2,1,25,100,1,0,0,2,-1,-1,-1,-1,1,1,1,0,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",107010,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
50017,"","","",50005,-1,0,1,0,0,4,6,50005,"",0,"",12004,"",10013,"",0,2,1,30,100,1,0,0,2,-1,-1,-1,-1,1,1,1,0,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
50018,"","","",50006,-1,0,1,0,0,5,6,50006,"",0,"",12004,"",10013,"",0,2,1,25,100,1,0,0,2,-1,-1,-1,-1,5,1,1,0,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
50019,"","","",50003,-1,0,1,0,0,4,6,50003,"",0,"",12005,"",10013,"",0,2,1,20,100,1,0,0,3,-1,-1,-1,-1,5,1,1,0,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",103010,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
50020,"","","",50004,-1,0,1,0,0,5,6,50004,"",0,"",12005,"",10013,"",0,2,1,25,100,1,0,0,3,-1,-1,-1,-1,1,1,1,0,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",103010,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
50021,"","","",50005,-1,0,1,0,0,4,6,50005,"",0,"",12005,"",10013,"",0,2,1,30,100,1,0,0,3,-1,-1,-1,-1,1,1,1,0,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
50022,"","","",50006,-1,0,1,0,0,5,6,50006,"",0,"",12005,"",10013,"",0,2,1,25,100,1,0,0,3,-1,-1,-1,-1,5,1,1,0,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
50023,"","","",50003,-1,0,1,0,0,4,6,50003,"",0,"",12006,"",10013,"",0,2,1,20,100,1,0,0,4,-1,-1,-1,-1,5,1,1,0,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",105010,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
50024,"","","",50004,-1,0,1,0,0,5,6,50004,"",0,"",12006,"",10013,"",0,2,1,25,100,1,0,0,4,-1,-1,-1,-1,1,1,1,0,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",105010,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
50025,"","","",50005,-1,0,1,0,0,4,6,50005,"",0,"",12006,"",10013,"",0,2,1,30,100,1,0,0,4,-1,-1,-1,-1,1,1,1,0,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
50026,"","","",50006,-1,0,1,0,0,5,6,50006,"",0,"",12006,"",10013,"",0,2,1,25,100,1,0,0,4,-1,-1,-1,-1,5,1,1,0,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
50027,"","","",50003,-1,0,1,0,0,4,6,50003,"",0,"",12007,"",10013,"",0,2,1,20,100,1,0,0,5,-1,-1,-1,-1,5,1,1,0,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",106010,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
50028,"","","",50004,-1,0,1,0,0,5,6,50004,"",0,"",12007,"",10013,"",0,2,1,25,100,1,0,0,5,-1,-1,-1,-1,1,1,1,0,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",106010,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
50029,"","","",50005,-1,0,1,0,0,4,6,50005,"",0,"",12007,"",10013,"",0,2,1,30,100,1,0,0,5,-1,-1,-1,-1,1,1,1,0,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
50030,"","","",50006,-1,0,1,0,0,5,6,50006,"",0,"",12007,"",10013,"",0,2,1,25,100,1,0,0,5,-1,-1,-1,-1,5,1,1,0,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
50031,"","","",50003,-1,0,1,0,0,4,6,50003,"",0,"",12008,"",10013,"",0,2,1,20,100,1,0,0,6,-1,-1,-1,-1,5,1,1,0,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",105010,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
