int 0,empty 1,string2 2,string2 3,int 4,int 5,int 6,int 7,int 8,int 9,int 10,int 11,int 12,int 13,int 14,int 15,int 16,int 17,empty 18,bool 19,bool 20,bool 21,bool 22,bool 23,bool 24,bool 25,bool 26,bool 27,bool 28,bool 29,bool 30,bool 31,bool 32,bool 33,bool 34,bool 35,bool 36,bool 37,bool 38,bool 39,bool 40,bool 41,bool 42,bool 43,bool 44,bool 45,bool 46,bool 47,bool 48,bool 49,bool 50,int 51,bool 52,bool 53,bool 54,bool 55,bool 56,bool 57,bool 58,bool 59,bool 60,int 61,int 62,int 63,int 64,int 65,int 66,int 67,int 68,int 69,int 70,int 71,int 72,empty 73,int 74,int 75,empty 76,int 77,int 78,empty 79,int 80,int 81,empty 82,int 83,int 84,empty 85,int 86,int 87,empty 88,int 89,int 90,empty 91,int 92,int 93,empty 94,int 95,int 96,empty 97,int 98,int 99,empty 100,int 101,int 102,empty 103,int 104,int 105,empty 106,int 107,int 108,empty 109,int 110,int 111,empty 112,int 113,int 114,empty 115,int 116,int 117,empty 118,int 119,int 120,int 121,int 122,float 123,bool 124,bool 125,int 126,empty 127,int 128,int 129,int 130,int 131,int 132,int 133,int 134,int 135
802,"","char_CHRONOMONROBO_COMPLETE","chr802",6,1,6,3,0,0,0,0,0,2,0,0,1,3,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,1738,1088,964,1090,1352,568,1123,0,0,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,27401,"",2,23131,"",25,21422,"",40,29151,"",60,3,2,3,0,1,0,20461,"",153,56,45,-1,802,-1,0,-1
804,"","char_CHRONOMON_BOSS","chr804",6,1,6,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,1476,992,412,483,459,550,543,0,0,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,23211,"",2,20771,"",25,27342,"",40,22291,"",60,3,2,3,0,1,1,20461,"",153,56,45,-1,804,-1,0,-1
805,"","char_BLACKSHADOW","chr805",4,1,5,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,1381,836,704,581,597,589,430,0,0,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,25921,"",2,32141,"",15,24351,"",30,0,"",1,2,1,1,0,1,0,0,"",0,0,0,-1,805,-1,0,-1
806,"","char_POWER_LOADER","chr807aa010101",0,1,6,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,1043,977,645,783,540,451,248,0,0,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",1,0,"",1,0,"",1,0,"",1,2,2,3,0,1,0,0,"",0,0,0,-1,806,-1,0,-1
809,"","char_VULCANUS_LIGHTARM","chr809",6,1,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,1363,580,757,708,708,558,556,0,0,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",1,0,"",1,0,"",1,0,"",1,3,2,8,0,1,0,29131,"",0,0,0,-1,809,-1,0,-1
810,"","char_VULCANUS_LEFTARM","chr810",6,1,2,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,1251,540,671,596,520,623,328,0,0,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,21471,"",2,30122,"",20,26882,"",35,20031,"",50,3,2,8,0,1,0,20211,"",66,93,127,-1,810,-1,0,-1
811,"","char_SPECIAL_FORCES","chr811",0,1,6,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,1696,680,103,118,127,105,41,0,0,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",1,0,"",1,0,"",1,0,"",1,2,2,3,0,1,0,0,"",0,0,0,-1,811,-1,0,-1
812,"","char_CHRONOMON_BOSS","chr866",6,1,6,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,2534,1034,441,520,544,567,598,0,0,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,21491,"",2,23832,"",25,27511,"",40,20572,"",60,3,2,3,0,1,1,20461,"",153,56,45,-1,812,-1,0,-1
813,"","char_CHRONOMON_BOSS_RIGHTWING","chr865",6,1,6,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,2396,716,395,555,538,647,616,0,0,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,23791,"",2,26172,"",25,24502,"",40,23201,"",60,3,2,3,0,1,1,20461,"",153,56,45,-1,813,-1,0,-1
814,"","char_CHRONOMON_BOSS_LEFTWING","chr864",6,1,6,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,2096,851,497,455,602,457,605,0,0,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30214,"",2,22271,"",25,21682,"",40,24241,"",60,3,2,3,0,1,1,20461,"",153,56,45,-1,814,-1,0,-1
815,"","char_CHRONOMON_BOSS_LEFTARM","chr866",6,1,6,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,2322,566,513,549,545,413,600,0,0,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30242,"",2,25791,"",25,20241,"",40,21981,"",60,3,2,3,0,1,1,20461,"",153,56,45,-1,815,-1,0,-1
834,"","char_JUPITERMON_WRATHMODE_SUB","chr876",7,1,0,0,0,1,0,0,0,4,0,0,4,2,"",0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,99,2296,1057,1635,767,1101,450,1163,1,20801,"",1,27241,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,27201,"",2,21861,"",25,23823,"",40,21951,"",60,3,2,3,0,1,0,21691,"",0,0,0,-1,834,-1,0,-1
835,"","char_GRACENOVAMON_SUB","chr877",7,1,0,1,0,0,0,0,0,1,0,0,3,3,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,1,99,2712,1152,1078,1285,1173,1150,761,4,24371,"",1,23941,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,20841,"",2,30064,"",30,30281,"",50,26811,"",70,4,2,3,0,1,0,26041,"",0,0,0,-1,835,-1,0,-1
836,"","char_ENBARRMON_BIG","chr875",5,1,1,3,1,0,0,0,0,0,0,3,1,3,"",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,1,99,941,782,712,667,998,721,663,10,20521,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,25641,"",2,30274,"",20,24402,"",35,21911,"",50,2,2,8,0,1,0,29201,"",0,0,0,-1,836,-1,0,-1
837,"","char_TOYAGUMON_BIG","chr874",3,1,0,1,0,3,3,0,1,0,0,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,1,99,665,362,135,270,150,160,182,13,27221,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,27401,"",2,21691,"",10,0,"",0,0,"",1,1,1,1,0,1,0,27081,"",191,65,63,-1,837,-1,0,-1
844,"","char_UKKOMON","chr789",3,1,3,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,99,677,254,243,262,217,170,187,13,20851,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",0,0,"",0,0,"",0,0,"",1,1,1,1,0,1,0,0,"",74,76,82,-1,-1,-1,0,-1
921,"","char_ENBARRMON_CRANIAMON_E","chr921",7,1,0,0,1,0,0,0,0,3,1,4,0,0,"",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,99,2225,975,830,1897,1650,1009,864,13,30214,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,25971,"",2,30253,"",25,20261,"",40,23051,"",60,4,2,3,0,1,0,27341,"",129,137,204,-1,921,-1,0,-1
863,"","char_CHARISMON_LAST","chr846",6,1,2,1,1,0,3,0,0,0,0,3,0,0,"",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,99,1582,756,901,573,743,533,1012,7,30182,"",1,32021,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,20602,"",2,28441,"",25,26162,"",40,30222,"",60,3,2,3,0,1,0,24851,"",0,0,0,-1,863,-1,0,-1
864,"","char_BEELZEMON_BM_BIG","chr845",7,1,2,0,3,0,0,0,0,0,1,0,1,3,"",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,99,2761,849,1899,594,683,814,1484,7,21131,"",1,24271,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,21942,"",2,20941,"",25,25961,"",40,21411,"",60,4,2,3,0,1,0,27751,"",75,60,113,-1,864,-1,0,-1
865,"","char_ZANBAMON_BIG","chr844",6,1,2,0,0,3,3,1,0,1,0,0,0,0,"",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,99,2034,597,1360,731,478,530,664,1,20581,"",1,27001,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,25731,"",2,30303,"",25,24401,"",40,20201,"",60,3,2,3,0,1,0,22251,"",204,211,122,-1,865,-1,0,-1
866,"","char_LEVIAMON_BIG","chr843",6,1,2,0,0,4,0,0,0,2,0,0,2,4,"",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,99,1889,1023,1169,938,956,911,661,1,23822,"",1,22251,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30013,"",2,22301,"",25,26211,"",40,20191,"",60,3,2,8,0,1,0,20371,"",197,86,82,-1,866,-1,0,-1
867,"","char_VULCANUSMON_GUEST_BIG","chr823",6,1,1,1,3,0,0,0,0,0,1,4,0,0,"",0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,99,1635,683,628,1276,706,1092,816,13,24661,"",1,21792,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,23641,"",2,20452,"",25,30052,"",40,30141,"",60,3,2,3,0,1,0,21781,"",0,0,0,-1,867,-1,0,-1
868,"","char_BELPHEMON_SM_BIG","chr841",6,1,2,0,3,0,1,0,0,0,0,0,1,3,"",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,99,1671,1013,478,529,1659,801,1055,4,30071,"",1,26172,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,27251,"",2,23051,"",25,20572,"",40,32131,"",60,3,1,1,0,1,0,24391,"",99,84,75,-1,868,-1,0,-1
869,"","char_LUCEMON_SM_BIG","chr840",7,1,2,1,3,0,0,0,0,0,0,0,1,4,"",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,99,2796,847,492,985,2367,884,1027,4,25801,"",1,30252,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,27701,"",2,21961,"",30,20461,"",50,20392,"",70,4,2,8,0,1,1,24351,"",136,106,155,-1,869,-1,0,-1
870,"","char_BELPHEMON_RM_BIG","chr839",7,1,2,0,3,0,1,0,0,0,0,3,2,4,"",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,99,2291,475,1617,1271,581,910,671,1,23751,"",1,20131,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,21711,"",2,24402,"",30,26881,"",50,20961,"",70,4,2,8,0,1,0,20401,"",64,56,56,-1,870,-1,0,-1
871,"","char_INFERMON_BIG","chr838",5,1,5,2,1,3,0,0,0,3,0,1,0,3,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1,99,1610,599,950,280,436,348,723,7,30062,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,25771,"",2,23081,"",20,27483,"",35,21851,"",50,2,2,6,0,1,0,26271,"",229,227,241,-1,871,-1,0,-1
872,"","char_SKULLGREYMON_BIG","chr837",5,1,2,0,1,3,0,0,0,0,0,0,1,3,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,99,1268,342,1031,800,234,802,519,1,20031,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,21801,"",2,30154,"",20,22171,"",35,30043,"",50,2,2,8,0,1,0,24041,"",203,193,180,-1,872,-1,0,-1
873,"","char_MUGENDRAMON_BIG","chr836",6,1,2,3,0,0,0,0,0,1,1,3,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,99,1277,514,1311,868,786,1067,607,13,20131,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30041,"",2,32081,"",25,30066,"",40,30281,"",60,3,2,8,0,1,0,23851,"",158,158,174,-1,873,-1,0,-1
874,"","char_MILLENNIUMON_BIG","chr835",6,1,2,3,0,0,0,0,0,1,0,0,1,3,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,99,1716,830,1545,674,363,497,871,7,30335,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,26291,"",2,23451,"",25,27483,"",40,27111,"",60,3,2,8,0,1,0,22301,"",29,38,106,-1,874,-1,0,-1
875,"","char_DEMON_BIG","chr834",6,1,2,0,3,0,1,0,0,0,0,0,2,4,"",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,99,1982,580,1106,732,922,626,560,4,30241,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,23891,"",2,22341,"",25,23461,"",40,20864,"",60,3,2,3,0,1,0,20381,"",113,57,101,-1,875,-1,0,-1
876,"","char_BARBAMON_BIG","chr833",6,1,2,0,3,1,0,0,0,0,0,0,2,4,"",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,99,980,1016,326,681,1677,1306,783,4,30065,"",1,25951,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30222,"",2,30292,"",25,27391,"",40,20581,"",60,3,4,5,0,1,0,20361,"",230,76,59,-1,876,-1,0,-1
877,"","char_TYRANTKABUTERIMON_BIG","chr832",6,1,2,0,3,1,1,0,0,0,3,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,99,1301,624,1137,1079,686,712,893,7,21812,"",1,22201,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,21361,"",2,22171,"",25,23491,"",40,26271,"",60,3,2,8,0,1,0,21281,"",123,0,124,-1,877,-1,0,-1
878,"","char_GUNDRAMON_BIG","chr827",6,1,2,0,3,1,0,0,0,1,0,3,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,99,1105,803,1122,858,580,430,886,1,24161,"",1,27181,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30301,"",2,27481,"",25,22142,"",40,20751,"",60,3,2,7,0,1,0,21941,"",90,95,103,-1,878,-1,0,-1
879,"","char_BREAKDRAMON_BIG","chr828",6,1,2,0,0,0,0,1,0,1,3,3,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,99,2800,601,1345,1209,439,626,735,1,27211,"",1,21712,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,23021,"",2,24171,"",25,20021,"",40,30121,"",60,3,2,8,0,1,0,22141,"",186,191,100,-1,879,-1,0,-1
880,"","char_PHARAOHMON_BIG","chr829",6,1,2,0,0,0,3,0,0,1,0,0,1,3,"",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,99,1588,1313,257,261,1104,1085,677,4,21712,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30193,"",2,31022,"",25,23421,"",40,21932,"",60,3,4,5,0,1,0,22271,"",0,0,0,-1,880,-1,0,-1
881,"","char_VENOMMYOTISMON_BIG","chr830",6,1,2,0,3,0,0,0,0,1,0,0,1,3,"",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,99,2010,735,820,362,1152,559,746,1,25141,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30203,"",2,29081,"",25,24941,"",40,34071,"",60,3,2,3,0,1,0,26001,"",131,39,26,-1,881,-1,0,-1
882,"","char_RAPIDMON_ARMOR_BIG","chr831",9,1,0,0,0,1,0,0,0,3,0,0,3,1,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,1,99,1293,922,846,981,846,865,644,4,24341,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,27483,"",2,20731,"",20,24091,"",30,30232,"",40,3,2,3,0,1,0,27511,"",169,154,47,-1,882,-1,0,-1
883,"","char_MAMMON_BIG","chr826",5,1,0,0,1,0,3,0,0,1,3,0,0,0,"",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,99,1831,505,912,699,858,497,559,4,24242,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,21031,"",2,22401,"",20,20051,"",35,20971,"",50,2,2,8,0,1,0,25881,"",156,106,72,-1,883,-1,0,-1
884,"","char_CLAVISANGEMON_BIG","chr825",6,1,0,1,0,0,0,0,0,0,0,3,3,1,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,99,1141,1174,338,713,1128,1324,615,4,21741,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,26171,"",2,21952,"",25,23931,"",40,27191,"",60,3,2,3,0,1,0,26131,"",0,0,0,-1,884,-1,0,-1
885,"","char_VULCANUSMON_BIG","chr842",6,1,1,1,3,0,0,0,0,0,1,4,0,0,"",0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,99,1249,857,653,1295,839,1305,496,13,0,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",2,0,"",25,0,"",40,0,"",60,3,2,3,0,1,0,21781,"",0,0,0,-1,885,-1,0,-1
886,"","char_CHRONOMON_BOSS_CORE","chr866",6,1,6,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,1656,740,613,381,560,564,444,0,0,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,22142,"",2,23641,"",25,25691,"",40,30043,"",60,3,2,3,0,1,1,20461,"",153,56,45,-1,886,-1,0,-1
887,"","char_CHRONOMON_BOSS_WING","chr865",6,1,6,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,2075,590,410,535,587,361,360,0,0,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,21282,"",2,24271,"",25,21792,"",40,27731,"",60,3,2,3,0,1,1,20461,"",153,56,45,-1,887,-1,0,-1
888,"","char_CHRONOMON_BOSS_ADD_LEFTWING","chr864",6,1,6,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,1599,619,464,642,499,442,480,0,0,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30331,"",2,27181,"",25,23221,"",40,21861,"",60,3,2,3,0,1,1,20461,"",153,56,45,-1,888,-1,0,-1
889,"","char_CHRONOMON_BOSS_LEFTARM1","chr866",6,1,6,1,4,4,4,4,4,4,4,4,4,4,"",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,2002,950,459,512,446,376,450,0,0,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,27451,"",2,22131,"",25,27661,"",40,26882,"",60,3,2,3,0,1,1,20461,"",153,56,45,-1,889,-1,0,-1
