string2 0,int32 1,empty 2,empty 3,empty 4,empty 5,empty 6,empty 7,empty 8,empty 9,empty 10,empty 11,empty 12,empty 13,empty 14,empty 15,empty 16,empty 17,empty 18,empty 19,empty 20,int8 21,int8 22,int8 23,int8 24,int8 25,int8 26
"imp_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"imp_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"imp_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"nume_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"nume_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"nume_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"nume_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"nume_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"geogra_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"geogra_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"geogra_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"geogra_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"geogra_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"gabe_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"gabe_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"gabe_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"gabe_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"gabe_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"deta_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"deta_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"deta_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"deta_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"deta_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"monza_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"monza_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"monza_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"monza_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"monza_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"hack_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"hack_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"hack_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"hack_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"hack_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"graw_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"graw_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"graw_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"graw_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"graw_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"paid_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"paid_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"paid_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"paid_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"paid_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"banleo_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"banleo_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"banleo_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"banleo_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"banleo_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"ganku_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"ganku_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"ganku_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"ganku_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"ganku_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"guraleo_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"guraleo_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"guraleo_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"guraleo_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"guraleo_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"belsta_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"belsta_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"belsta_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"belsta_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"belsta_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"supsta_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"supsta_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"supsta_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"supsta_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"supsta_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"migao_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"migao_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"migao_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"migao_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"migao_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"kure_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"kure_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"kure_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"kure_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"kure_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"mdora_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"mdora_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"mdora_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"mdora_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"mdora_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"cydora_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"cydora_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"cydora_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"cydora_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"cydora_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"mgra_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"mgra_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"mgra_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"mgra_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"mgra_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"aero_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"aero_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"aero_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"aero_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"aero_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"rapi_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"rapi_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"rapi_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"rapi_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"rapi_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"rave_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"rave_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"rave_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"rave_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"rave_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"justi_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"justi_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"justi_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"justi_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"justi_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"mgal_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"mgal_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"mgal_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"mgal_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"mgal_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"lasty_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"lasty_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"lasty_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"lasty_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"lasty_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"chaos_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"chaos_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"chaos_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"chaos_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"chaos_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"ruche_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"ruche_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"ruche_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"ruche_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"ruche_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"gabu_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"gabu_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"gabu_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"gabu_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"gabu_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"agu_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"agu_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"agu_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"agu_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"agu_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"vdora_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"vdora_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"vdora_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"vdora_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"vdora_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"exbui_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"exbui_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"exbui_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"exbui_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"exbui_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"pec_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"pec_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"pec_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"pec_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"pec_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"sting_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"sting_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"sting_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"sting_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"sting_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"volf_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"volf_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"volf_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"volf_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"volf_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"gall_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"gall_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"gall_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"gall_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"gall_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"kyubi_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"kyubi_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"kyubi_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"kyubi_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"kyubi_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"garumu_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"garumu_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"garumu_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"garumu_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"garumu_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"wagall_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"wagall_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"wagall_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"wagall_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"wagall_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"ruchef_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"ruchef_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"ruchef_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"ruchef_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"ruchef_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"omsha_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"omsha_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"omsha_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"omsha_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"omsha_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"wogra_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"wogra_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"wogra_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"wogra_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"wogra_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"impe_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"impe_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"impe_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"impe_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"impe_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"god_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"god_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"god_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"god_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"god_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"exa_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"exa_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"exa_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"exa_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"exa_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"jies_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"jies_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"jies_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"jies_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"jies_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"omez_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"omez_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"omez_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"omez_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"omez_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"kaigra_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"kaigra_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"kaigra_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"kaigra_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"kaigra_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"levi_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"levi_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"levi_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"levi_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"levi_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"sleip_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"sleip_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"sleip_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"sleip_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"sleip_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"mgul_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"mgul_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"mgul_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"mgul_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"mgul_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"mgaob_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"mgaob_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"mgaob_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"mgaob_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"mgaob_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"magul_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"magul_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"magul_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"magul_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"magul_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"mgulb_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"mgulb_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"mgulb_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"mgulb_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"mgulb_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"ravebu_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"ravebu_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"ravebu_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"ravebu_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"ravebu_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"duke_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"duke_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"duke_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"duke_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"duke_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"dukec_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"dukec_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"dukec_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"dukec_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"dukec_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"chadu_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"chadu_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"chadu_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"chadu_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"chadu_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"mduke_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"mduke_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"mduke_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"mduke_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"mduke_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"alfa_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"alfa_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"alfa_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"alfa_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"alfa_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"alfak_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"alfak_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"alfak_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"alfak_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"alfak_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"lokni_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"lokni_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"lokni_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"lokni_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"lokni_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"duna_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"duna_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"duna_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"duna_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"duna_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"duft_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"duft_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"duft_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"duft_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"duft_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"duftrm_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"duftrm_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"duftrm_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"duftrm_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"duftrm_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"holyd_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"holyd_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"holyd_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"holyd_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"holyd_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"alfo_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"alfo_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"alfo_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
