int32 0,empty 1,empty 2,int32 3,int32 4,int32 5,int32 6,int32 7,int32 8,empty 9,int32 10,empty 11,int32 12,empty 13,int32 14,int32 15,int32 16,int32 17,int32 18,int32 19,int32 20,int32 21,int32 22,int32 23,int32 24,int32 25,int32 26,int16 27,int16 28,int16 29,int16 30,int16 31,int16 32,int32 33,int16 34,int16 35,int8 36,int8 37,int8 38,int8 39,int8 40,int8 41,int8 42,int8 43,int8 44,int8 45,int8 46,int8 47,int32 array 48,int32 array 49,int32 array 50,int32 array 51,int32 array 52,int32 array 53,int32 array 54,int32 array 55,int32 56,int32 57,empty 58,int32 59,int32 60,int32 61,int16 62,int16 63,int32 array 64,int32 65,int32 66
24091,,,24091,24091,0,3,1,0,,0,,0,,0,1,1,110,200,1,0,0,4,-1,1,1,1,15,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,5,0,15,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
24101,,,24101,24101,0,3,1,0,,0,,0,,0,1,2,105,150,1,0,0,1,-1,1,1,1,15,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
24111,,,24111,24111,0,3,1,0,,0,,0,,0,1,2,95,150,1,0,0,10,-1,1,1,1,15,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,7,0,15,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
24121,,,24121,24121,0,3,1,0,,0,,0,,0,1,1,110,200,1,0,0,1,-1,1,1,1,15,5,0,2,0,0,0,-1,0,1,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
24131,,,24131,24131,0,3,1,0,,0,,0,,0,1,2,100,150,1,0,0,5,-1,1,1,1,15,5,0,2,0,0,0,-1,0,1,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
24141,,,24141,24141,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
24161,,,24161,24161,0,3,1,0,,0,,0,,0,1,1,30,200,1,0,0,9,-1,1,3,6,25,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
24162,,,24162,24162,0,4,1,0,,0,,0,,0,1,2,95,150,1,0,0,0,-1,4,1,1,25,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
24171,,,24171,24171,0,3,1,0,,0,,0,,0,1,1,100,200,1,0,0,9,-1,4,1,1,25,5,0,2,0,0,0,-1,0,1,100,1,5,0,0,0,0,0,0,0,0,0,0,0,13,10,100,0,0,0,-1,,0,0,0,0,0,0,0,0
24172,,,24172,24172,0,4,1,0,,0,,0,,0,1,1,65,200,1,0,0,7,-1,1,2,2,25,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
24191,,,24191,24191,0,3,1,0,,0,,0,,0,1,1,150,200,1,0,0,9,-1,1,1,1,20,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
24201,,,24201,24201,0,3,1,0,,0,,0,,0,1,1,150,200,1,0,0,0,-1,1,1,1,30,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
24211,,,24211,24211,0,3,1,0,,0,,0,,0,1,2,120,150,1,0,0,9,-1,1,1,1,20,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,11,20,30,0,0,0,-1,,0,0,0,0,0,0,0,0
24221,,,24221,24221,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
24222,,,24222,24222,0,4,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
24231,,,24231,24231,0,3,1,0,,0,,0,,0,1,1,2,100,1,0,2,3,-1,1,1,1,40,5,0,2,0,0,0,-1,0,0,100,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
24241,,,24241,24241,0,3,1,0,,0,,0,,0,1,1,65,200,1,0,0,8,-1,1,2,2,20,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
24251,,,24251,24251,0,3,1,0,,0,,0,,0,1,2,70,150,1,0,0,9,-1,4,1,1,20,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9 10 11 12 13,0,0,-1,,0,0,0,0,0,0,0,0
24261,,,24261,24261,0,3,1,0,,0,,0,,0,1,1,125,200,1,0,0,5,-1,1,1,1,20,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,5,0,20,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
24271,,,24271,24271,0,3,1,0,,0,,0,,0,1,2,35,150,1,0,0,0,-1,1,4,4,20,50,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
24281,,,24281,24281,0,3,1,0,,0,,0,,0,1,1,125,200,1,0,0,8,-1,1,1,1,20,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,5,0,25,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
24291,,,24291,24291,0,3,1,0,,0,,0,,0,1,1,130,200,1,0,0,0,-1,1,1,1,20,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
24311,,,24311,24311,0,3,1,0,,0,,0,,0,1,1,130,200,1,0,0,0,-1,1,1,1,20,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,4,0,15,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
24341,,,24341,24341,0,3,1,0,,0,,0,,0,1,2,120,150,1,0,0,4,-1,1,1,1,20,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
24351,,,24351,24351,0,3,1,0,,0,,0,,0,1,2,105,150,1,0,0,9,-1,4,1,1,30,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
24371,,,24371,24371,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
24381,,,24381,24381,0,2,1,0,,0,,0,,0,1,2,30,150,1,0,0,4,-1,1,1,1,2,5,0,2,0,0,0,-1,0,0,90,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
24391,,,24391,24391,0,3,1,0,,0,,0,,0,1,2,1,100,1,0,2,10,-1,4,1,1,50,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,6,0,50,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
24401,,,24401,24401,0,3,1,0,,0,,0,,0,1,1,2,100,1,0,2,8,-1,1,1,1,40,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
24431,,,24431,24431,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
24501,,,24501,24501,0,3,1,0,,0,,0,,0,1,2,1,100,1,0,2,4,-1,4,1,1,40,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,6,0,25,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
24511,,,24511,24511,0,3,1,0,,0,,0,,0,1,2,115,150,1,0,0,5,-1,1,1,1,20,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,4,0,20,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
24521,,,24521,24521,0,3,1,0,,0,,0,,0,1,1,85,200,1,0,0,1,-1,1,1,1,10,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,18,10,10,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
24531,,,24531,24531,0,3,1,0,,0,,0,,0,1,2,80,150,1,0,0,9,-1,4,1,1,20,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
24541,,,24541,24541,0,3,1,0,,0,,0,,0,1,1,25,200,1,0,0,5,-1,1,4,4,10,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
24551,,,24551,24551,0,3,1,0,,0,,0,,0,1,1,75,200,1,0,0,8,-1,1,1,1,10,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,19,10,30,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
24561,,,24561,24561,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
24571,,,24571,24571,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
24581,,,24581,24581,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
24611,,,24611,24611,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
24631,,,24631,24631,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
24641,,,24641,24641,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
24651,,,24651,24651,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
25101,,,25101,25101,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
25121,,,25121,25121,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
25141,,,25141,25141,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
25151,,,25151,25151,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
25481,,,25481,25481,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
25641,,,25641,25641,0,3,1,0,,0,,0,,0,1,2,30,150,1,0,0,5,-1,1,2,2,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
25671,,,25671,25671,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
25691,,,25691,25691,0,3,1,0,,0,,0,,0,1,1,65,200,1,0,0,5,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,5,0,15,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
25761,,,25761,25761,0,3,1,0,,0,,0,,0,1,2,80,150,1,0,0,1,-1,1,1,1,15,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,17 18 19 20 21,10 10 10 10 10,5 5 5 5 5,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
25821,,,25821,25821,0,3,1,0,,0,,0,,0,1,2,55,150,1,0,0,4,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
25841,,,25841,25841,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
25861,,,25861,25861,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
25881,,,25881,25881,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
25901,,,25901,25901,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
25941,,,25941,25941,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
25951,,,25951,25951,0,3,1,0,,0,,0,,0,1,1,65,200,1,0,0,8,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,-1,,0,0,0,0,0,0,0,0
25961,,,25961,25961,0,3,1,0,,0,,0,,0,1,1,100,200,1,0,0,0,-1,1,1,1,15,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,19,10,100,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
26001,,,26001,26001,0,3,1,0,,0,,0,,0,1,1,135,200,1,0,0,10,-1,1,1,1,20,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,3,0,30,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
26051,,,26051,26051,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
26071,,,26071,26071,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
26101,,,26101,26101,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
26111,,,26111,26111,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
26151,,,26151,26151,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
26211,,,26211,26211,0,3,1,0,,0,,0,,0,1,1,200,200,1,0,0,1,-1,1,1,1,10,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,35,0,100,0,0,0,-1,,0,0,0,0,0,0,0,0
26241,,,26241,26241,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
26261,,,26261,26261,0,3,1,0,,0,,0,,0,1,1,75,200,1,0,0,10,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
26271,,,26271,26271,0,3,1,0,,0,,0,,0,1,1,30,200,1,0,0,1,-1,1,4,4,15,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,18,10,5,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
26291,,,26291,26291,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
26301,,,26301,26301,0,3,1,0,,0,,0,,0,1,1,90,200,1,0,0,10,-1,1,1,1,10,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
26311,,,26311,26311,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
26321,,,26321,26321,0,3,1,0,,0,,0,,0,1,1,80,200,1,0,0,1,-1,1,3,3,20,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,35,0,100,0,0,0,-1,,0,0,0,0,0,0,0,0
26751,,,26751,26751,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
26761,,,26761,26761,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
26771,,,26771,26771,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
26781,,,26781,26781,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
26791,,,26791,26791,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
26801,,,26801,26801,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
26811,,,26811,26811,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
26821,,,26821,26821,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
26831,,,26831,26831,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
26832,,,26832,26832,0,4,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
26871,,,26871,26871,0,3,1,0,,0,,0,,0,1,1,20,200,1,0,0,8,-1,1,5,5,5,5,0,2,0,0,0,-1,0,0,80,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
26881,,,26881,26881,0,3,1,0,,0,,0,,0,1,1,35,200,1,0,0,1,-1,1,4,4,25,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
26882,,,26882,26882,0,4,1,0,,0,,0,,0,1,1,100,200,1,0,0,8,-1,4,1,1,25,5,0,2,0,0,0,-1,0,0,70,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
26971,,,26971,26971,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
26981,,,26981,26981,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
26991,,,26991,26991,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27001,,,27001,27001,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27011,,,27011,27011,0,3,1,0,,0,,0,,0,1,2,20,150,1,0,0,7,-1,4,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27021,,,27021,27021,0,3,1,0,,0,,0,,0,1,1,30,200,1,0,0,7,-1,1,3,3,10,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27031,,,27031,27031,0,3,1,0,,0,,0,,0,1,1,30,200,1,0,0,10,-1,1,4,4,25,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,13,20,30,0,0,0,-1,,0,0,0,0,0,0,0,0
27032,,,27032,27032,0,4,1,0,,0,,0,,0,1,1,3,100,1,0,2,1,-1,1,1,1,50,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,5,0,30,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27041,,,27041,27041,0,3,1,0,,0,,0,,0,1,2,80,150,1,0,0,8,-1,4,1,1,20,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27041,,,27041,27041,0,4,1,0,,0,,0,,0,1,1,125,200,1,0,0,8,-1,1,1,1,25,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27041,,,27041,27041,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27051,,,27051,27051,0,3,1,0,,0,,0,,0,1,1,35,200,1,0,0,7,-1,4,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27061,,,27061,27061,0,3,1,0,,0,,0,,0,1,1,1,100,1,0,2,7,-1,1,1,1,10,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27071,,,27071,27071,0,3,1,0,,0,,0,,0,1,1,60,200,1,0,0,8,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,-1,,0,0,0,0,0,0,0,0
