int 0,string2 1,string2 2,string2 3,string2 4,string2 5,string2 6,string2 7,string2 8,string2 9,string2 10,string2 11,string2 12,string2 13,string2 14,string2 15,string2 16,string3 17,int 18,int 19,int 20,string2 21,string2 22,string2 23,int 24,int 25,float 26,string3 27,string3 28,string3 29,string3 30,string3 31,string3 32,float 33,float 34,float 35,float 36,float 37,float 38,float 39,float 40,float 41,float 42,float 43,float 44,bool 45,bool 46,int 47,int 48,string2 49,float 50,int 51,float 52,float 53,float 54,float 55,int 56,float 57,float 58,float 59,float 60,bool 61,bool 62
1060505,"A2028_daft_419","","","","","","","","","","","","","","","","bg_d0605",4,1,9,"","cam01_railcam","d0605p",0,0,4,"d06","d06npc","d06gim","d06prcs","","d06ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1060600,"FirstPast","FinalPast","","","","","","","","","","","","","","","bg_d0606",3,1,9,"","cam01_railcam","d0606p",0,0,4,"d06","d06npc","d06gim","d06prcs","","d06ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.05,1,1,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1060601,"FirstPresent","FinalPresent","","","","","","","","","","","","","","","bg_d0606",4,1,9,"","cam01_railcam","d0606p",0,0,4,"d06","d06npc","d06gim","d06prcs","","d06ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.05,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1060602,"A2020_dbef_120","A2020_dbef_181","","","","","","","","","","","","","","","bg_d0606",3,1,9,"","cam01_railcam","d0606p",0,0,4,"d06","d06npc","d06gim","d06prcs","","d06ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.05,1,1,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1060603,"A2020_dbef_190","","","","","","","","","","","","","","","","bg_d0606",3,1,1,"","cam01_railcam","d0606p",0,0,4,"d06","d06npc","d06gim","d06prcs","","d06ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.05,1,1,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1060604,"A2028_daft_220","A2028_daft_420","","","","","","","","","","","","","","","bg_d0606",4,1,9,"","cam01_railcam","d0606p",0,0,4,"d06","d06npc","d06gim","d06prcs","","d06ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.05,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1060605,"Z2028_daft_380","Z2028_daft_390","","","","","","","","","","","","","","","bg_d0606",4,1,9,"","cam01_railcam","d0606p",0,0,4,"d06","d06npc","d06gim","d06prcs","","d06ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.05,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1060606,"P2028_daft_420","P2028_daft_450","","","","","","","","","","","","","","","bg_d0606",4,1,9,"","cam01_railcam","d0606p",0,0,4,"d06","d06npc","d06gim","d06prcs","","d06ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.05,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1060607,"A2020_dbef_199","","","","","","","","","","","","","","","","bg_d0606",3,1,9,"","cam01_railcam","d0606p",0,0,4,"d06","d06npc","d06gim","d06prcs","","d06ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.05,1,1,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1060608,"A2028_daft_419","","","","","","","","","","","","","","","","bg_d0606",3,1,9,"","cam01_railcam","d0606p",0,0,4,"d06","d06npc","d06gim","d06prcs","","d06ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.05,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1060700,"FirstPast","FinalPast","","","","","","","","","","","","","","","bg_d0607",3,1,9,"","d0607_railcam","d0607p",-99,0,4,"d06","d06npc","d06gim","d06prcs","","d06ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.05,1,1,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1060701,"FirstPresent","FinalPresent","","","","","","","","","","","","","","","bg_d0607",4,1,9,"","d0607_railcam","d0607p",-99,0,4,"d06","d06npc","d06gim","d06prcs","","d06ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.05,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1060702,"A2020_dbef_120","A2020_dbef_181","","","","","","","","","","","","","","","bg_d0607",3,1,9,"","d0607_railcam","d0607p",-99,0,4,"d06","d06npc","d06gim","d06prcs","","d06ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.05,1,1,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1060703,"A2020_dbef_190","","","","","","","","","","","","","","","","bg_d0607",3,1,1,"","d0607_railcam","d0607p",-99,0,4,"d06","d06npc","d06gim","d06prcs","","d06ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.05,1,1,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1060704,"A2028_daft_220","A2028_daft_420","","","","","","","","","","","","","","","bg_d0607",4,1,9,"","d0607_railcam","d0607p",-99,0,4,"d06","d06npc","d06gim","d06prcs","","d06ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.05,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1060705,"Z2028_daft_380","Z2028_daft_390","","","","","","","","","","","","","","","bg_d0607",4,1,9,"","d0607_railcam","d0607p",-99,0,4,"d06","d06npc","d06gim","d06prcs","","d06ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.05,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1060706,"P2028_daft_420","P2028_daft_450","","","","","","","","","","","","","","","bg_d0607",3,1,9,"","d0607_railcam","d0607p",-1,0,4,"d06","d06npc","d06gim","d06prcs","","d06ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.05,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1060707,"A2020_dbef_199","","","","","","","","","","","","","","","","bg_d0607",3,1,9,"","d0607_railcam","d0607p",-99,0,4,"d06","d06npc","d06gim","d06prcs","","d06ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.05,1,1,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1060708,"A2028_daft_419","","","","","","","","","","","","","","","","bg_d0607",3,1,9,"","d0607_railcam","d0607p",-99,0,4,"d06","d06npc","d06gim","d06prcs","","d06ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.05,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1060800,"FirstPast","FinalPast","","","","","","","","","","","","","","","bg_d0608",3,1,9,"","cam01_railcam","d0608p",0,0,4,"d06","d06npc","d06gim","d06prcs","","d06ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.05,1,1,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1060801,"FirstPresent","FinalPresent","","","","","","","","","","","","","","","bg_d0608",4,1,9,"","cam01_railcam","d0608p",0,0,4,"d06","d06npc","d06gim","d06prcs","","d06ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.05,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1060802,"A2020_dbef_120","A2020_dbef_181","","","","","","","","","","","","","","","bg_d0608",3,1,9,"","cam01_railcam","d0608p",0,0,4,"d06","d06npc","d06gim","d06prcs","","d06ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.05,1,1,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1060803,"A2020_dbef_190","","","","","","","","","","","","","","","","bg_d0608",3,1,1,"","cam01_railcam","d0608p",0,0,4,"d06","d06npc","d06gim","d06prcs","","d06ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.05,1,1,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1060804,"A2028_daft_220","A2028_daft_420","","","","","","","","","","","","","","","bg_d0608",4,1,9,"","cam01_railcam","d0608p",0,0,4,"d06","d06npc","d06gim","d06prcs","","d06ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.05,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1060805,"Z2028_daft_380","Z2028_daft_390","","","","","","","","","","","","","","","bg_d0608",4,1,9,"","cam01_railcam","d0608p",0,0,4,"d06","d06npc","d06gim","d06prcs","","d06ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.05,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1060806,"P2028_daft_220","P2028_daft_450","","","","","","","","","","","","","","","bg_d0608",4,1,9,"","cam01_railcam","d0608p",0,0,4,"d06","d06npc","d06gim","d06prcs","","d06ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.05,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1060807,"A2020_dbef_199","","","","","","","","","","","","","","","","bg_d0608",3,1,9,"","cam01_railcam","d0608p",0,0,4,"d06","d06npc","d06gim","d06prcs","","d06ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.05,1,1,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1060808,"A2028_daft_419","","","","","","","","","","","","","","","","bg_d0608",3,1,9,"","cam01_railcam","d0608p",0,0,4,"d06","d06npc","d06gim","d06prcs","","d06ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.05,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1060900,"FirstPast","FinalPast","","","","","","","","","","","","","","","bg_d0609",3,1,9,"","d0609_railcam","d0609p",-99,0,4,"d06","d06npc","d06gim","d06prcs","","d06ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,0,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1060901,"FirstPresent","FinalPresent","","","","","","","","","","","","","","","bg_d0609",4,1,9,"","d0609_railcam","d0609p",-99,0,4,"d06","d06npc","d06gim","d06prcs","","d06ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,0,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1060902,"A2020_dbef_120","A2020_dbef_180","","","","","","","","","","","","","","","bg_d0609",3,1,9,"","d0609_railcam","d0609p",-99,0,4,"d06","d06npc","d06gim","d06prcs","","d06ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,0,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1060903,"A2020_dbef_190","","","","","","","","","","","","","","","","bg_d0609",3,1,9,"","d0609_railcam","d0609p",-99,0,4,"d06","d06npc","d06gim","d06prcs","","d06ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,0,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1060904,"A2028_daft_220","A2028_daft_420","","","","","","","","","","","","","","","bg_d0609",4,1,9,"","d0609_railcam","d0609p",-99,0,4,"d06","d06npc","d06gim","d06prcs","","d06ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,0,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1060905,"Z2028_daft_380","Z2028_daft_390","","","","","","","","","","","","","","","bg_d0609",4,1,9,"","d0609_railcam","d0609p",-99,0,4,"d06","d06npc","d06gim","d06prcs","","d06ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,0,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1060906,"P2028_daft_220","P2028_daft_420","","","","","","","","","","","","","","","bg_d0609",4,1,9,"","d0609_railcam","d0609p",-99,0,4,"d06","d06npc","d06gim","d06prcs","","d06ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,0,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1060907,"A2020_dbef_199","","","","","","","","","","","","","","","","bg_d0609",3,1,9,"","d0609_railcam","d0609p",-99,0,4,"d06","d06npc","d06gim","d06prcs","","d06ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,0,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1060908,"A2028_daft_419","","","","","","","","","","","","","","","","bg_d0609",3,1,9,"","d0609_railcam","d0609p",-99,0,4,"d06","d06npc","d06gim","d06prcs","","d06ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,0,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1070100,"FirstPast","FinalPast","","","","","","","","","","","","","","","bg_d0701",3,1,1,"","cam01_railcam","d0701p",0,0,4,"d07","d07npc","d07gim","d07prcs","","d07ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1070101,"FirstPresent","FinalPresent","","","","","","","","","","","","","","","bg_d0701",4,1,4,"","cam01_railcam","d0701p",1,0,4,"d07","d07npc","d07gim","d07prcs","","d07ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1070102,"A2028_daft_220","A2028_daft_360","","","","","","","","","","","","","","","bg_d0701",3,1,4,"","cam01_railcam","d0701p",0,0,4,"d07","d07npc","d07gim","d07prcs","","d07ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1070103,"A2028_daft_361","A2028_daft_440","","","","","","","","","","","","","","","bg_d0701",3,1,1,"","cam01_railcam","d0701p",0,0,4,"d07","d07npc","d07gim","d07prcs","","d07ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1070104,"A2020_dbef_040","A2020_dbef_200","","","","","","","","","","","","","","","bg_d0701",3,1,1,"","cam01_railcam","d0701p",0,0,4,"d07","d07npc","d07gim","d07prcs","","d07ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1070105,"P2028_daft_360","P2028_daft_361","","","","","","","","","","","","","","","bg_d0701",3,1,4,"","cam01_railcam","d0701p",0,0,4,"d07","d07npc","d07gim","d07prcs","","d07ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1070106,"Z2028_daft_390","Z2028_daft_450","","","","","","","","","","","","","","","bg_d0701",3,1,1,"","cam01_railcam","d0701p",0,0,4,"d07","d07npc","d07gim","d07prcs","","d07ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1070107,"P2028_daft_370","P2028_daft_440","","","","","","","","","","","","","","","bg_d0701",3,1,1,"","cam01_railcam","d0701p",0,0,4,"d07","d07npc","d07gim","d07prcs","","d07ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1070108,"A2028_daft_419","","","","","","","","","","","","","","","","bg_d0701",3,1,1,"","cam01_railcam","d0701p",0,0,4,"d07","d07npc","d07gim","d07prcs","","d07ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1070200,"FirstPast","FinalPast","","","","","","","","","","","","","","","bg_d0702",3,1,1,"","cam01_railcam","d0702p",0,0,4,"d07","d07npc","d07gim","d07prcs","","d07ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1070201,"FirstPresent","FinalPresent","","","","","","","","","","","","","","","bg_d0702",4,1,4,"","cam01_railcam","d0702p",1,0,4,"d07","d07npc","d07gim","d07prcs","","d07ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1070202,"A2028_daft_220","A2028_daft_360","","","","","","","","","","","","","","","bg_d0702",4,1,4,"","cam01_railcam","d0702p",1,0,4,"d07","d07npc","d07gim","d07prcs","","d07ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1070203,"A2028_daft_361","A2028_daft_440","","","","","","","","","","","","","","","bg_d0702",3,1,1,"","cam01_railcam","d0702p",0,0,4,"d07","d07npc","d07gim","d07prcs","","d07ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1070204,"A2020_dbef_040","A2020_dbef_200","","","","","","","","","","","","","","","bg_d0702",3,1,1,"","cam01_railcam","d0702p",0,0,4,"d07","d07npc","d07gim","d07prcs","","d07ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1070205,"P2028_daft_360","P2028_daft_361","","","","","","","","","","","","","","","bg_d0702",4,1,4,"","cam01_railcam","d0702p",1,0,4,"d07","d07npc","d07gim","d07prcs","","d07ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1070206,"Z2028_daft_390","Z2028_daft_450","","","","","","","","","","","","","","","bg_d0702",3,1,1,"","cam01_railcam","d0702p",0,0,4,"d07","d07npc","d07gim","d07prcs","","d07ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1070207,"P2028_daft_370","P2028_daft_440","","","","","","","","","","","","","","","bg_d0702",3,1,1,"","cam01_railcam","d0702p",0,0,4,"d07","d07npc","d07gim","d07prcs","","d07ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1070208,"A2028_daft_419","","","","","","","","","","","","","","","","bg_d0702",3,1,1,"","cam01_railcam","d0702p",0,0,4,"d07","d07npc","d07gim","d07prcs","","d07ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1070300,"FirstPast","FinalPast","","","","","","","","","","","","","","","bg_d0703",3,1,1,"","cam01_railcam","d0703p",0,0,4,"d07","d07npc","d07gim","d07prcs","","d07ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1070301,"FirstPresent","FinalPresent","","","","","","","","","","","","","","","bg_d0703",4,1,4,"","cam01_railcam","d0703p",1,0,4,"d07","d07npc","d07gim","d07prcs","","d07ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1070302,"A2028_daft_220","A2028_daft_360","","","","","","","","","","","","","","","bg_d0703",4,1,4,"","cam01_railcam","d0703p",1,0,4,"d07","d07npc","d07gim","d07prcs","","d07ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1070303,"A2028_daft_361","A2028_daft_440","","","","","","","","","","","","","","","bg_d0703",3,1,1,"","cam01_railcam","d0703p",0,0,4,"d07","d07npc","d07gim","d07prcs","","d07ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1070304,"A2020_dbef_040","A2020_dbef_200","","","","","","","","","","","","","","","bg_d0703",3,1,1,"","cam01_railcam","d0703p",0,0,4,"d07","d07npc","d07gim","d07prcs","","d07ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1070305,"P2028_daft_360","P2028_daft_361","","","","","","","","","","","","","","","bg_d0703",4,1,4,"","cam01_railcam","d0703p",1,0,4,"d07","d07npc","d07gim","d07prcs","","d07ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1070306,"Z2028_daft_390","Z2028_daft_450","","","","","","","","","","","","","","","bg_d0703",3,1,1,"","cam01_railcam","d0703p",0,0,4,"d07","d07npc","d07gim","d07prcs","","d07ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1070307,"P2028_daft_370","P2028_daft_440","","","","","","","","","","","","","","","bg_d0703",3,1,1,"","cam01_railcam","d0703p",0,0,4,"d07","d07npc","d07gim","d07prcs","","d07ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1070308,"A2028_daft_419","","","","","","","","","","","","","","","","bg_d0703",3,1,1,"","cam01_railcam","d0703p",0,0,4,"d07","d07npc","d07gim","d07prcs","","d07ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1080100,"FirstPast","FinalPast","","","","","","","","","","","","","","","bg_d0801",1,1,9,"","cam01_railcam","d0801p",-99,1,4,"d08","d08npc","d08gim","d08prcs","","d08ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.2,0,1,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1080101,"FirstPresent","FinalPresent","","","","","","","","","","","","","","","bg_d0801",2,1,9,"","cam01_railcam","d0801p",-99,1,4,"d08","d08npc","d08gim","d08prcs","","d08ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.2,0,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1080102,"A2020_dbef_0","A2020_dbef_110","","","","","","","","","","","","","","","bg_d0801",1,1,9,"","cam01_railcam","d0801p",-99,1,4,"d08","d08npc","d08gim","d08prcs","","d08ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.2,0,1,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1080200,"FirstPast","FinalPast","","","","","","","","","","","","","","","bg_d0802",1,1,9,"","d0802_railcam","d0802p",-99,1,4,"d08","d08npc","d08gim","d08prcs","","d08ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1080201,"FirstPresent","FinalPresent","","","","","","","","","","","","","","","bg_d0802",2,1,9,"","d0802_railcam","d0802p",-99,1,4,"d08","d08npc","d08gim","d08prcs","","d08ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1080202,"A2020_dbef_0","A2020_dbef_110","","","","","","","","","","","","","","","bg_d0802",1,1,9,"","d0802_railcam","d0802p",-99,1,4,"d08","d08npc","d08gim","d08prcs","","d08ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1090000,"FirstPast","FinalPast","","","","","","","","","","","","","","","bg_d0900",1,1,9,"","cam01_railcam","d0900p",-99,1,4,"d09","d09npc","d09gim","d09prcs","","d09ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1090001,"FirstPresent","FinalPresent","","","","","","","","","","","","","","","bg_d0900",2,1,9,"","cam01_railcam","d0900p",-99,1,4,"d09","d09npc","d09gim","d09prcs","","d09ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1090002,"P2028_daft_350","P2028_daft_10000","","","","","","","","","","","","","","","bg_d0900",2,1,9,"","cam01_railcam","d0900p",-99,1,4,"d09","d09npc","d09gim","d09prcs","","d09ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
