int32 0,string2 1,string2 2,string2 3,string2 4,string2 5,string2 6,string2 7,string2 8,string2 9,string2 10,string2 11,string2 12,string2 13,string2 14,string2 15,string2 16,string3 17,int32 18,int32 19,int32 20,string2 21,string2 22,string2 23,int32 24,int32 25,float 26,string3 27,string3 28,string3 29,string3 30,string3 31,string3 32,float 33,float 34,float 35,float 36,float 37,float 38,float 39,float 40,float 41,float 42,float 43,float 44,bool 45,bool 46,int32 47,int32 48,string2 49,float 50,int32 51,float 52,float 53,float 54,float 55,int32 56,float 57,float 58,float 59,float 60,bool 61,bool 62
1090302,"P2028_daft_440","P2028_daft_447","","","","","","","","","","","","","","","bg_d0903",2,1,9,"","cam01_railcam","d0903p",-99,1,4,"d09","d09npc","d09gim","d09prcs","","d09ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,true,true,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1090400,"FirstPast","FinalPast","","","","","","","","","","","","","","","bg_d0904",1,1,9,"","cam01_railcam","d0904p",-99,1,4,"d09","d09npc","d09gim","d09prcs","","d09ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,true,true,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1090401,"FirstPresent","FinalPresent","","","","","","","","","","","","","","","bg_d0904",2,1,9,"","cam01_railcam","d0904p",-99,1,4,"d09","d09npc","d09gim","d09prcs","","d09ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,true,true,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1090402,"P2028_daft_440","P2028_daft_447","","","","","","","","","","","","","","","bg_d0904",2,1,9,"","cam01_railcam","d0904p",-99,1,4,"d09","d09npc","d09gim","d09prcs","","d09ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,true,true,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1090500,"FirstPast","FinalPast","","","","","","","","","","","","","","","bg_d0905",1,1,9,"","cam01_railcam","d0905p",-99,1,1000,"d09","d09npc","d09gim","d09prcs","","d09ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,true,true,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1090501,"FirstPresent","FinalPresent","","","","","","","","","","","","","","","bg_d0905",2,1,9,"","cam01_railcam","d0905p",-99,1,1000,"d09","d09npc","d09gim","d09prcs","","d09ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,true,true,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1090502,"P2028_daft_440","P2028_daft_447","","","","","","","","","","","","","","","bg_d0905",2,1,9,"","cam01_railcam","d0905p",-99,1,1000,"d09","d09npc","d09gim","d09prcs","","d09ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,true,true,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1090600,"FirstPast","FinalPast","","","","","","","","","","","","","","","bg_d0906",1,1,9,"","cam01_railcam","d0906p",-99,1,4,"d09","d09npc","d09gim","d09prcs","","d09ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,true,true,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1090601,"FirstPresent","FinalPresent","","","","","","","","","","","","","","","bg_d0906",2,1,9,"","cam01_railcam","d0906p",-99,1,4,"d09","d09npc","d09gim","d09prcs","","d09ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,true,true,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1090602,"P2028_daft_440","P2028_daft_447","","","","","","","","","","","","","","","bg_d0906",2,1,9,"","cam01_railcam","d0906p",-99,1,4,"d09","d09npc","d09gim","d09prcs","","d09ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,true,true,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1090700,"FirstPast","FinalPast","","","","","","","","","","","","","","","bg_d0907",1,1,9,"","cam01_railcam","d0907p",-99,1,4,"d09","d09npc","d09gim","d09prcs","","d09ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1090701,"FirstPresent","FinalPresent","","","","","","","","","","","","","","","bg_d0907",2,1,9,"","cam01_railcam","d0907p",-99,1,4,"d09","d09npc","d09gim","d09prcs","","d09ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1090702,"P2028_daft_440","P2028_daft_447","","","","","","","","","","","","","","","bg_d0907",2,1,9,"","cam01_railcam","d0907p",-99,1,4,"d09","d09npc","d09gim","d09prcs","","d09ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1100100,"FirstPast","FinalPast","","","","","","","","","","","","","","","bg_d1001",1,1,9,"","cam01_railcam","d1001p",0,0,4,"d10","d10npc","d10gim","d10prcs","","d10ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.2,true,true,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1100101,"FirstPresent","FinalPresent","","","","","","","","","","","","","","","bg_d1001",2,1,9,"","cam01_railcam","d1001p",0,0,4,"d10","d10npc","d10gim","d10prcs","","d10ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.2,true,true,2,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1100102,"X2028_daft_0","X2028_daft_10","","","","","","","","","","","","","","","bg_d1001",2,1,9,"","cam01_railcam","d1001p",0,0,4,"d10","d10npc","d10gim","d10prcs","","d10ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.2,true,true,2,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1100103,"X2028_daft_11","","","","","","","","","","","","","","","","bg_d1001",2,0,0,"","cam01_railcam","d1001p",0,0,4,"d10","d10npc","d10gim","d10prcs","","d10ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.2,true,true,2,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1100104,"X2028_daft_12","X2028_daft_20","","","","","","","","","","","","","","","bg_d1001",2,1,9,"","cam01_railcam","d1001p",0,0,4,"d10","d10npc","d10gim","d10prcs","","d10ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.2,true,true,2,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1100105,"A2020_dbef_30","A2020_dbef_90","","","","","","","","","","","","","","","bg_d1001",1,1,9,"","cam01_railcam","d1001p",0,0,4,"d10","d10npc","d10gim","d10prcs","","d10ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.2,true,true,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1100106,"A2020_dbef_100","A2020_dbef_110","","","","","","","","","","","","","","","bg_d1001",1,1,9,"","cam01_railcam","d1001p",-99,0,4,"d10","d10npc","d10gim","d10prcs","","d10ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.2,true,true,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1100107,"A2020_dbef_110","A2020_dbef_119","","","","","","","","","","","","","","","bg_d1001",1,1,9,"","cam01_railcam","d1001p",0,0,4,"d10","d10npc","d10gim","d10prcs","","d10ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.2,true,true,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1100108,"A2020_dbef_200","A2020_dbef_210","","","","","","","","","","","","","","","bg_d1001",1,2,1,"","cam01_railcam","d1001p",-99,0,4,"d10","d10npc_A20_200_210","d10gim","d10prcs","","d10ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.2,true,true,0,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1100109,"P2028_daft_420","P2028_daft_10000","","","","","","","","","","","","","","","bg_d1001",2,1,9,"","cam01_railcam","d1001p",0,0,4,"d10","d10npc","d10gim","d10prcs","","d10ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.2,true,true,2,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1100110,"Z2028_daft_380","Z2028_daft_390","","","","","","","","","","","","","","","bg_d1001",2,1,9,"","cam01_railcam","d1001p",0,0,4,"d10","d10npc","d10gim","d10prcs","","d10ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.2,true,true,2,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1100200,"FirstPast","FinalPast","","","","","","","","","","","","","","","bg_d1002",1,1,9,"","cam01_railcam","d1002p",0,0,4,"d10","d10npc","d10gim","d10prcs","","d10ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,true,true,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1100201,"FirstPresent","FinalPresent","","","","","","","","","","","","","","","bg_d1002",2,1,9,"","cam01_railcam","d1002p",0,0,4,"d10","d10npc","d10gim","d10prcs","","d10ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,true,true,2,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1100202,"X2028_daft_0","X2028_daft_22","","","","","","","","","","","","","","","bg_d1002",2,1,9,"","cam01_railcam","d1002p",0,0,4,"d10","d10npc","d10gim","d10prcs","","d10ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,true,true,2,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1100203,"A2020_dbef_30","A2020_dbef_119","","","","","","","","","","","","","","","bg_d1002",1,1,9,"","cam01_railcam","d1002p",0,0,4,"d10","d10npc","d10gim","d10prcs","","d10ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,true,true,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1100204,"A2020_dbef_200","A2020_dbef_210","","","","","","","","","","","","","","","bg_d1002",2,2,9,"","cam01_railcam","d1002p",0,0,4,"d10","d10npc_A20_200_210","d10gim","d10prcs","","d10ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,true,true,0,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1100205,"A2020_dbef_340","A2020_dbef_350","","","","","","","","","","","","","","","bg_d1002",2,3,9,"","cam01_railcam","d1002p",0,0,4,"d10","d10npc_A20_200_210","d10gim","d10prcs","","d10ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,true,true,0,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1100206,"P2028_daft_420","P2028_daft_10000","","","","","","","","","","","","","","","bg_d1002",1,1,9,"","cam01_railcam","d1002p",0,0,4,"d10","d10npc","d10gim","d10prcs","","d10ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,true,true,2,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1100207,"Z2028_daft_390","","","","","","","","","","","","","","","","bg_d1002",2,3,9,"","cam01_railcam","d1002p",0,0,4,"d10","d10npc","d10gim","d10prcs","","d10ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,true,true,2,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1100300,"FirstPast","FinalPast","","","","","","","","","","","","","","","bg_d1003",1,1,9,"","cam01_railcam","d1003p",0,0,4,"d10","d10npc","d10gim","d10prcs","","d10ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,true,true,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1100301,"FirstPresent","FinalPresent","","","","","","","","","","","","","","","bg_d1003",2,1,9,"","cam01_railcam","d1003p",0,0,4,"d10","d10npc","d10gim","d10prcs","","d10ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,true,true,2,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1100302,"X2028_daft_0","X2028_daft_20","","","","","","","","","","","","","","","bg_d1003",2,1,9,"","cam01_railcam","d1003p",0,0,4,"d10","d10npc","d10gim","d10prcs","","d10ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,true,true,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1100303,"A2020_dbef_30","A2020_dbef_119","","","","","","","","","","","","","","","bg_d1003",1,1,9,"","cam01_railcam","d1003p",0,0,4,"d10","d10npc","d10gim","d10prcs","","d10ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,true,true,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1100304,"A2020_dbef_200","A2020_dbef_210","","","","","","","","","","","","","","","bg_d1003",1,2,9,"","cam01_railcam","d1003p",0,0,4,"d10","d10npc_A20_200_210","d10gim","d10prcs","","d10ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,true,true,0,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1100305,"P2028_daft_420","P2028_daft_10000","","","","","","","","","","","","","","","bg_d1003",2,1,9,"","cam01_railcam","d1003p",0,0,4,"d10","d10npc","d10gim","d10prcs","","d10ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,true,true,2,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1110100,"FirstPast","FinalPast","","","","","","","","","","","","","","","bg_d1101",1,1,9,"","cam01_railcam","d1101p",0,0,4,"d11","d11npc","d11gim","d11prcs","","d11ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.2,true,true,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1110101,"FirstPresent","FinalPresent","","","","","","","","","","","","","","","bg_d1101",2,1,9,"","cam01_railcam","d1101p",0,0,4,"d11","d11npc","d11gim","d11prcs","","d11ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.2,true,true,2,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1110102,"A2020_dbef_30","A2020_dbef_50","","","","","","","","","","","","","","","bg_d1101",1,1,9,"","cam01_railcam","d1101p",0,0,4,"d11","d11npc","d11gim","d11prcs","","d11ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.2,true,true,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1110103,"A2020_dbef_60","","","","","","","","","","","","","","","","bg_d1101",1,1,1,"","cam01_railcam","d1101p",0,0,4,"d11","d11npc","d11gim","d11prcs","","d11ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.2,true,true,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1110104,"A2020_dbef_70","A2020_dbef_110","","","","","","","","","","","","","","","bg_d1101",1,1,9,"","cam01_railcam","d1101p",0,0,4,"d11","d11npc","d11gim","d11prcs","","d11ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.2,true,true,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1110105,"A2020_dbef_111","","","","","","","","","","","","","","","","bg_d1101",1,3,9,"","cam01_railcam","d1101p",0,0,4,"d11","d11npc","d11gim","d11prcs","","d11ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.2,true,true,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1110106,"A2020_dbef_200","A2020_dbef_210","","","","","","","","","","","","","","","bg_d1101",1,2,2,"","cam01_railcam","d1101p",0,0,4,"d11","d11npc","d11gim","d11prcs","","d11ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.2,true,true,0,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1110107,"A2028_daft_310","A2028_daft_450","","","","","","","","","","","","","","","bg_d1101",1,1,9,"","cam01_railcam","d1101p",0,0,4,"d11","d11npc","d11gim","d11prcs","","d11ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.2,true,true,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1110108,"P2028_daft_310","P2028_daft_450","","","","","","","","","","","","","","","bg_d1101",1,1,9,"","cam01_railcam","d1101p",0,0,4,"d11","d11npc","d11gim","d11prcs","","d11ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.2,true,true,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1110109,"Z2028_daft_310","Z2028_daft_450","","","","","","","","","","","","","","","bg_d1101",1,1,9,"","cam01_railcam","d1101p",0,0,4,"d11","d11npc","d11gim","d11prcs","","d11ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.2,true,true,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1110110,"A2020_dbef_119","","","","","","","","","","","","","","","","bg_d1101",1,1,9,"","cam01_railcam","d1101p",0,0,4,"d11","d11npc","d11gim","d11prcs","","d11ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.2,true,true,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1110111,"A2028_daft_419","","","","","","","","","","","","","","","","bg_d1101",1,1,9,"","cam01_railcam","d1101p",0,0,4,"d11","d11npc","d11gim","d11prcs","","d11ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.2,true,true,2,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1110200,"FirstPast","FinalPast","","","","","","","","","","","","","","","bg_d1102",1,1,9,"","cam01_railcam","d1102p",0,0,4,"d11","d11npc","d11gim","d11prcs","","d11ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.2,true,true,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1110201,"FirstPresent","FinalPresent","","","","","","","","","","","","","","","bg_d1102",2,1,9,"","cam01_railcam","d1102p",1,0,4,"d11","d11npc","d11gim","d11prcs","","d11ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.2,true,true,2,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1110202,"A2020_dbef_40","","","","","","","","","","","","","","","","bg_d1102",2,3,9,"","cam01_railcam","d1102p",0,0,4,"d11","d11npc","d11gim","d11prcs","","d11ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.2,true,true,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1110203,"A2020_dbef_50","A2020_dbef_71","","","","","","","","","","","","","","","bg_d1102",1,1,9,"","cam01_railcam","d1102p",0,0,4,"d11","d11npc","d11gim","d11prcs","","d11ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.2,true,true,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1110204,"A2020_dbef_80","A2020_dbef_110","","","","","","","","","","","","","","","bg_d1102",1,1,9,"","cam01_railcam","d1102p",1,0,4,"d11","d11npc","d11gim","d11prcs","","d11ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.2,true,true,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1110205,"A2020_dbef_111","","","","","","","","","","","","","","","","bg_d1102",1,3,9,"","cam01_railcam","d1102p",1,0,4,"d11","d11npc","d11gim","d11prcs","","d11ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.2,true,true,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1110206,"A2020_dbef_200","A2020_dbef_210","","","","","","","","","","","","","","","bg_d1102",1,1,2,"","cam01_railcam","d1102p",1,0,4,"d11","d11npc","d11gim","d11prcs","","d11ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.2,true,true,0,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1110207,"A2028_daft_310","A2028_daft_450","","","","","","","","","","","","","","","bg_d1102",1,1,9,"","cam01_railcam","d1102p",1,0,4,"d11","d11npc","d11gim","d11prcs","","d11ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.2,true,true,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1110208,"P2028_daft_310","P2028_daft_450","","","","","","","","","","","","","","","bg_d1102",1,1,9,"","cam01_railcam","d1102p",1,0,4,"d11","d11npc","d11gim","d11prcs","","d11ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.2,true,true,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1110209,"Z2028_daft_310","Z2028_daft_450","","","","","","","","","","","","","","","bg_d1102",1,1,9,"","cam01_railcam","d1102p",1,0,4,"d11","d11npc","d11gim","d11prcs","","d11ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.2,true,true,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1110210,"A2020_dbef_119","","","","","","","","","","","","","","","","bg_d1102",1,1,9,"","cam01_railcam","d1102p",1,0,4,"d11","d11npc","d11gim","d11prcs","","d11ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.2,true,true,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1110211,"A2028_daft_419","","","","","","","","","","","","","","","","bg_d1102",1,1,9,"","cam01_railcam","d1102p",1,0,4,"d11","d11npc","d11gim","d11prcs","","d11ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.2,true,true,2,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1110300,"FirstPast","FinalPast","","","","","","","","","","","","","","","bg_d1103",1,1,9,"","cam01_railcam","d1103p",0,0,4,"d11","d11npc","d11gim","d11prcs","","d11ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.2,true,true,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1110301,"FirstPresent","FinalPresent","","","","","","","","","","","","","","","bg_d1103",2,1,9,"","cam01_railcam","d1103p",0,0,4,"d11","d11npc","d11gim","d11prcs","","d11ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.2,true,true,2,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1110302,"A2020_dbef_30","A2020_dbef_50","","","","","","","","","","","","","","","bg_d1103",1,1,9,"","cam01_railcam","d1103p",0,0,4,"d11","d11npc","d11gim","d11prcs","","d11ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.2,true,true,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1110303,"A2020_dbef_60","","","","","","","","","","","","","","","","bg_d1103",1,1,1,"","cam01_railcam","d1103p",0,0,4,"d11","d11npc","d11gim","d11prcs","","d11ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.2,true,true,0,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1110304,"A2020_dbef_70","A2020_dbef_110","","","","","","","","","","","","","","","bg_d1103",1,1,9,"","cam01_railcam","d1103p",0,0,4,"d11","d11npc","d11gim","d11prcs","","d11ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.2,true,true,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1110305,"A2020_dbef_111","","","","","","","","","","","","","","","","bg_d1103",1,3,1,"","cam01_railcam","d1103p",0,0,4,"d11","d11npc","d11gim","d11prcs","","d11ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.2,true,true,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1110306,"A2020_dbef_200","A2020_dbef_210","","","","","","","","","","","","","","","bg_d1103",1,2,2,"","cam01_railcam","d1103p",0,0,4,"d11","d11npc","d11gim","d11prcs","","d11ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.2,false,true,0,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1110307,"A2028_daft_310","A2028_daft_450","","","","","","","","","","","","","","","bg_d1103",1,1,9,"","cam01_railcam","d1103p",0,0,4,"d11","d11npc","d11gim","d11prcs","","d11ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.2,true,true,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1110308,"P2028_daft_310","P2028_daft_450","","","","","","","","","","","","","","","bg_d1103",1,1,9,"","cam01_railcam","d1103p",0,0,4,"d11","d11npc","d11gim","d11prcs","","d11ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.2,true,true,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1110309,"Z2028_daft_310","Z2028_daft_450","","","","","","","","","","","","","","","bg_d1103",1,1,9,"","cam01_railcam","d1103p",0,0,4,"d11","d11npc","d11gim","d11prcs","","d11ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.2,true,true,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
1110310,"A2020_dbef_119","","","","","","","","","","","","","","","","bg_d1103",1,1,9,"","cam01_railcam","d1103p",0,0,4,"d11","d11npc","d11gim","d11prcs","","d11ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.2,true,true,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
