int32 0,string2 1,empty 2,int32 3,int32 4,float 5,int32 6,int32 7,string2 8,string2 9,int32 10,string2 11,int32 12,int32 13,int32 14,int32 15,int32 16,string2 17,int32 18,string2 19,string2 20,int32 21,string2 22,string2 23,int32 24,string2 25,string2 26,int32 27,string2 28,string2 29,int32 30,int32 31,int32 32,int32 33
2201090,"sub_seeketemon_090_010",,3,0,0,1,0,"char_ETEMON","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2201091,"sub_seeketemon_090_010",,3,0,0,1,0,"char_ETEMON","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2201092,"sub_seeketemon_200_010",,3,4,60,1,0,"char_ETEMON","d",2201091,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2201100,"sub_seeketemon_100_010",,3,0,0,1,0,"char_ETEMON","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2201101,"sub_seeketemon_100_010",,3,0,0,1,0,"char_ETEMON","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2201102,"sub_seeketemon_200_010",,3,4,60,1,0,"char_ETEMON","d",2201101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2201110,"sub_seeketemon_110_010",,3,0,0,1,0,"char_ETEMON","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2201111,"sub_seeketemon_110_010",,3,0,0,1,0,"char_ETEMON","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2201112,"sub_seeketemon_200_010",,3,4,60,1,0,"char_ETEMON","d",2201111,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2201120,"sub_seeketemon_120_010",,3,0,0,1,0,"char_ETEMON","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2201121,"sub_seeketemon_120_010",,3,0,0,1,0,"char_ETEMON","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2201122,"sub_seeketemon_200_010",,3,4,60,1,0,"char_ETEMON","d",2201121,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2201130,"sub_seeketemon_130_010",,3,0,0,1,0,"char_ETEMON","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2201131,"sub_seeketemon_130_010",,3,0,0,1,0,"char_ETEMON","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2201132,"sub_seeketemon_200_010",,3,4,60,1,0,"char_ETEMON","d",2201131,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2201140,"sub_seeketemon_140_010",,3,0,0,1,0,"char_ETEMON","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2201141,"sub_seeketemon_140_010",,3,0,0,1,0,"char_ETEMON","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2201142,"sub_seeketemon_200_010",,3,4,60,1,0,"char_ETEMON","d",2201141,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2201150,"sub_seeketemon_150_010",,3,0,0,1,0,"char_ETEMON","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2201151,"sub_seeketemon_150_010",,3,0,0,1,0,"char_ETEMON","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2201152,"sub_seeketemon_200_010",,3,4,60,1,0,"char_ETEMON","d",2201151,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2201160,"sub_seeketemon_160_010",,3,0,0,1,0,"char_ETEMON","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2201161,"sub_seeketemon_160_010",,3,0,0,1,0,"char_ETEMON","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2201162,"sub_seeketemon_200_010",,3,4,60,1,0,"char_ETEMON","d",2201161,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2201170,"sub_seeketemon_170_010",,3,0,0,1,0,"char_ETEMON","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2201171,"sub_seeketemon_170_010",,3,0,0,1,0,"char_ETEMON","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2201172,"sub_seeketemon_200_010",,3,4,60,1,0,"char_ETEMON","d",2201171,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2201180,"sub_seeketemon_180_010",,3,0,0,1,0,"char_ETEMON","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2201181,"sub_seeketemon_180_010",,3,0,0,1,0,"char_ETEMON","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2201182,"sub_seeketemon_200_010",,3,4,60,1,0,"char_ETEMON","d",2201181,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2201190,"sub_seeketemon_190_010",,3,0,0,1,0,"char_ETEMON","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2201191,"sub_seeketemon_190_010",,3,0,0,1,0,"char_ETEMON","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2201192,"sub_seeketemon_200_010",,3,4,60,1,0,"char_ETEMON","d",2201191,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2202010,"sub_seekkuga_010_010",,3,0,0,1,0,"char_SIMMONS","d",101,"",202,1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2202020,"sub_seekkuga_020_010",,3,0,0,1,0,"char_SIMMONS","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2202030,"sub_seekkuga_030_010",,3,0,0,1,0,"char_DR_KUGA","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2202031,"sub_seekkuga_030_010",,3,0,0,1,0,"char_DR_KUGA","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2202032,"sub_seekkuga_160_010",,3,4,60,1,0,"char_SIMMONS","d",2202031,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2202040,"sub_seekkuga_040_010",,3,0,0,1,0,"char_DR_KUGA","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2202041,"sub_seekkuga_040_010",,3,0,0,1,0,"char_DR_KUGA","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2202042,"sub_seekkuga_160_010",,3,4,60,1,0,"char_SIMMONS","d",2202041,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2202050,"sub_seekkuga_050_010",,3,0,0,1,0,"char_DR_KUGA","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2202051,"sub_seekkuga_050_010",,3,0,0,1,0,"char_DR_KUGA","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2202052,"sub_seekkuga_160_010",,3,4,60,1,0,"char_SIMMONS","d",2202051,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2202060,"sub_seekkuga_060_010",,3,0,0,1,0,"char_DR_KUGA","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2202061,"sub_seekkuga_060_010",,3,0,0,1,0,"char_DR_KUGA","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2202062,"sub_seekkuga_160_010",,3,4,60,1,0,"char_SIMMONS","d",2202061,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2202070,"sub_seekkuga_070_010",,3,0,0,1,0,"char_DR_KUGA","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2202071,"sub_seekkuga_070_010",,3,0,0,1,0,"char_DR_KUGA","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2202072,"sub_seekkuga_160_010",,3,4,60,1,0,"char_SIMMONS","d",2202071,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2202080,"sub_seekkuga_080_010",,3,0,0,1,0,"char_DR_KUGA","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2202081,"sub_seekkuga_080_010",,3,0,0,1,0,"char_DR_KUGA","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2202082,"sub_seekkuga_160_010",,3,4,60,1,0,"char_SIMMONS","d",2202081,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2202090,"sub_seekkuga_090_010",,3,0,0,1,0,"char_DR_KUGA","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2202091,"sub_seekkuga_090_010",,3,0,0,1,0,"char_DR_KUGA","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2202092,"sub_seekkuga_160_010",,3,4,60,1,0,"char_SIMMONS","d",2202091,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2202100,"sub_seekkuga_100_010",,3,0,0,1,0,"char_DR_KUGA","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2202101,"sub_seekkuga_100_010",,3,0,0,1,0,"char_DR_KUGA","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2202102,"sub_seekkuga_160_010",,3,4,60,1,0,"char_SIMMONS","d",2202101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2202110,"sub_seekkuga_110_010",,3,0,0,1,0,"char_DR_KUGA","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2202111,"sub_seekkuga_110_010",,3,0,0,1,0,"char_DR_KUGA","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2202112,"sub_seekkuga_160_010",,3,4,60,1,0,"char_SIMMONS","d",2202111,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2202120,"sub_seekkuga_120_010",,3,0,0,1,0,"char_DR_KUGA","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2202121,"sub_seekkuga_120_010",,3,0,0,1,0,"char_DR_KUGA","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2202122,"sub_seekkuga_160_010",,3,4,60,1,0,"char_SIMMONS","d",2202121,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2202130,"sub_seekkuga_130_010",,3,0,0,1,0,"char_DR_KUGA","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2202131,"sub_seekkuga_130_010",,3,0,0,1,0,"char_DR_KUGA","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2202132,"sub_seekkuga_160_010",,3,4,60,1,0,"char_SIMMONS","d",2202131,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2202140,"sub_seekkuga_140_010",,3,0,0,1,0,"char_DR_KUGA","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2202141,"sub_seekkuga_140_010",,3,0,0,1,0,"char_DR_KUGA","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2202142,"sub_seekkuga_160_010",,3,4,60,1,0,"char_SIMMONS","d",2202141,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2202150,"sub_seekkuga_150_010",,3,0,0,1,0,"char_DR_KUGA","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2202151,"sub_seekkuga_150_010",,3,0,0,1,0,"char_DR_KUGA","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
2202152,"sub_seekkuga_160_010",,3,4,60,1,0,"char_SIMMONS","d",2202151,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
3140200,"field_14_020_1",,1,2,0,0,0,"char_OPERATOR","d",101,"",-1,-1,-1,0,0,"DIGITTER_FLAG_FIELD_14_020",2,"FLAG_FIELD_D14_020","FLAG_MAIN_01_230",0,"","",0,"","",0,"","",3,0,0,2
3140402,"field_14_040_2",,5,0,30,0,0,"char_ADAMAS_Cloud","d",101,"",-1,-1,3013,0,0,"",0,"","",0,"","",0,"","",0,"","",1,0,0,2
3140500,"field_02_140_0",,1,0,0,0,0,"char_OPERATOR","d",210,"evt_3000",-1,-1,-1,0,0,"DIGITTER_FLAG_MAIN_02_140",2,"FLAG_MAIN_03_660","FLAG_MAIN_03_670",0,"","",0,"","",0,"","",3,0,0,2
3031600,"field_03_160_0",,1,2,0,0,0,"char_OPERATOR","d",101,"",-1,-1,-1,0,0,"DIGITTER_FLAG_FIELD_03_160",2,"FLAG_FIELD_D0303_160","FLAG_MAIN_05_100",0,"","",0,"","",0,"","",3,0,0,2
3031601,"field_03_160_1",,1,4,180,0,0,"char_OPERATOR","d",3031600,"",-1,-1,-1,0,0,"",1,"","",0,"","",0,"","",0,"","",3,0,0,2
3031602,"field_03_160_2",,1,4,180,0,0,"char_OPERATOR","d",3031601,"",-1,-1,-1,0,0,"",1,"","",0,"","",0,"","",0,"","",3,0,0,2
3060100,"field_06_190_10",,1,0,0,0,0,"char_OPERATOR","d",101,"",-1,-1,-1,0,0,"DIGITTER_FLAG_FIELD_0609_190_1",0,"","",0,"","",0,"","",0,"","",3,0,0,2
3060200,"field_06_190_20",,1,0,0,0,0,"char_OPERATOR","d",101,"",-1,-1,-1,0,0,"DIGITTER_FLAG_FIELD_0609_190_2",0,"","",0,"","",0,"","",0,"","",3,0,0,2
3060201,"field_06_190_21",,1,4,180,0,0,"char_OPERATOR","d",3060200,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
3060300,"field_06_190_30",,1,0,0,0,0,"char_OPERATOR","d",101,"",-1,-1,-1,0,0,"DIGITTER_FLAG_FIELD_0609_190_3",0,"","",0,"","",0,"","",0,"","",3,0,0,2
3060400,"field_06_190_40",,1,0,0,0,0,"char_OPERATOR","d",101,"",-1,-1,-1,0,0,"DIGITTER_FLAG_FIELD_0609_190_4",0,"","",0,"","",0,"","",0,"","",3,0,0,2
3060500,"field_06_190_50",,1,0,0,0,0,"char_OPERATOR","d",101,"",-1,-1,-1,0,0,"DIGITTER_FLAG_FIELD_0609_190_5",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4000000,"hazama_00_000_0",,1,0,0,0,0,"char_DIGIVICE","h",210,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,1,0,2
4000001,"hazama_00_000_1",,1,0,0,0,0,"char_DIGIVICE","h",210,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,1,0,2
4000101,"hazama_00_010_1",,1,0,0,0,0,"char_ADAMAS_Cloud","h",210,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",1,0,0,2
4000201,"hazama_00_020_1",,1,0,0,0,0,"char_MIREI","h",210,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4000202,"hazama_00_020_2",,1,4,35,0,0,"char_MIREI","h",4000201,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4000203,"hazama_00_020_3",,5,0,0,0,0,"char_ADAMAS_Cloud","h",210,"",-1,-1,3008,0,2,"",0,"","",0,"","",0,"","",0,"","",1,0,0,2
4000204,"hazama_00_020_4",,1,0,0,0,0,"char_MIREI","h",210,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,1,0,2
4000401,"hazama_00_000_1",,1,0,0,0,0,"char_DIGIVICE","h",210,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4000402,"hazama_00_040_1",,1,4,60,0,0,"char_???","h",4000401,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4000403,"hazama_00_040_2",,1,4,35,0,0,"char_???","h",4000402,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4000501,"hazama_00_050_1",,1,0,0,0,0,"char_DIGIVICE","h",210,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,1,0,2
4000502,"hazama_00_050_2",,1,0,0,0,0,"char_DIGIVICE","h",210,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,1,0,2
4000503,"hazama_00_050_3",,5,0,0,0,0,"char_ADAMAS_Cloud","h",210,"",-1,-1,3032,0,2,"",0,"","",0,"","",0,"","",0,"","",1,0,0,2
4000601,"hazama_00_060_1",,5,0,0,0,0,"char_ADAMAS_Cloud","h",210,"",-1,-1,3033,0,2,"",0,"","",0,"","",0,"","",0,"","",1,0,0,2
4001001,"hazama_00_000_1",,1,0,0,0,0,"char_DIGIVICE","h",210,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4001002,"hazama_00_100_1",,1,4,60,0,0,"char_???","h",4001001,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4001003,"hazama_00_100_2",,1,4,35,0,0,"char_???","h",4001002,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4001004,"hazama_00_100_3",,1,4,35,0,0,"char_???","h",4001003,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4001101,"hazama_00_000_1",,1,0,0,0,0,"char_DIGIVICE","h",210,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4001102,"hazama_00_110_1",,1,4,60,0,0,"char_???","h",4001101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4001103,"hazama_00_110_2",,1,4,35,0,0,"char_???","h",4001102,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4001201,"hazama_00_000_1",,1,0,0,0,0,"char_DIGIVICE","h",210,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4001202,"hazama_00_120_1",,1,4,60,0,0,"char_???","h",4001201,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4001203,"hazama_00_120_2",,1,4,35,0,0,"char_???","h",4001202,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4001301,"hazama_00_000_1",,1,0,0,0,0,"char_DIGIVICE","h",210,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4001302,"hazama_00_130_1",,1,4,60,0,0,"char_???","h",4001301,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4001303,"hazama_00_130_2",,1,4,35,0,0,"char_???","h",4001302,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4021010,"hazama_02_210_10",,1,0,0,0,0,"char_RAREMON","h",210,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4021110,"hazama_02_211_10",,1,0,0,0,0,"char_NANIMON","h",211,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4021210,"hazama_02_212_10",,1,0,0,0,0,"char_WHAMON","h",212,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4021310,"hazama_02_213_10",,1,0,0,0,0,"char_HOUOUMON","h",213,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4030010,"hazama_03_300_10",,1,0,0,0,0,"char_VADEMON","h",213,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,1,0,2
4030020,"hazama_03_300_20",,1,0,0,0,0,"char_VADEMON","h",213,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,1,0,2
4031010,"hazama_03_310_10",,1,0,0,0,0,"char_LALAMON","h",213,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4031110,"hazama_03_311_10",,1,0,0,0,0,"char_WITCHMON","h",213,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4031210,"hazama_03_312_10",,1,0,0,0,0,"char_WINGDRAMON","h",213,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4031310,"hazama_03_313_10",,1,0,0,0,0,"char_MAGNAGARURUMON","h",213,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4041510,"hazama_04_415_10",,1,0,0,0,0,"char_REPPAMON","h",415,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4041610,"hazama_04_416_10",,1,0,0,0,0,"char_IKKAKUMON","h",416,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4041710,"hazama_04_417_10",,1,0,0,0,0,"char_METALTYRANNOMON","h",417,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4041810,"hazama_04_418_10",,1,0,0,0,0,"char_TYRANTKABUTERIMON","h",418,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4051010,"hazama_05_510_10",,1,0,0,0,0,"char_WIZARDMON","h",510,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4051110,"hazama_05_511_10",,1,0,0,0,0,"char_DINOHUMON","h",511,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4051210,"hazama_05_515_10",,1,0,0,0,0,"char_OROCHIMON","h",512,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4051310,"hazama_05_513_10",,1,0,0,0,0,"char_CROSSMON","h",513,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4081010,"hazama_08_810_10",,1,0,0,0,0,"char_BUBBMON","h",810,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4081110,"hazama_08_811_10",,1,0,0,0,0,"char_ANDROMON","h",811,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4081210,"hazama_08_818_10",,1,0,0,0,0,"char_CATCHMAMEMON","h",812,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4081310,"hazama_08_813_10",,1,0,0,0,0,"char_SLAYERDRAMON","h",813,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4990101,"hazama_99_010_1",,1,0,0,0,0,"char_???","h",210,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4990102,"hazama_99_010_2",,1,4,35,0,0,"char_???","h",4990101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4990103,"hazama_99_010_3",,1,4,35,0,0,"char_???","h",4990102,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4990201,"hazama_99_020_1",,1,0,0,0,0,"char_???","h",210,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4990202,"hazama_99_020_2",,1,4,35,0,0,"char_???","h",4990201,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4990203,"hazama_99_020_3",,1,4,35,0,0,"char_???","h",4990202,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4990301,"hazama_99_030_1",,1,0,0,0,0,"char_???","h",210,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4990302,"hazama_99_030_2",,1,4,35,0,0,"char_???","h",4990301,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4990401,"hazama_99_040_1",,1,0,0,0,0,"char_???","h",210,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4990402,"hazama_99_040_2",,1,4,35,0,0,"char_???","h",4990401,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4990403,"hazama_99_040_3",,1,4,35,0,0,"char_???","h",4990402,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4990501,"hazama_99_050_1",,1,0,0,0,0,"char_???","h",210,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4990502,"hazama_99_050_2",,1,4,35,0,0,"char_???","h",4990501,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4990503,"hazama_99_050_3",,1,4,35,0,0,"char_???","h",4990502,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4990601,"hazama_99_060_1",,1,0,0,0,0,"char_???","h",210,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4990602,"hazama_99_060_2",,1,4,35,0,0,"char_???","h",4990601,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4990603,"hazama_99_060_3",,1,4,35,0,0,"char_???","h",4990602,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4990701,"hazama_99_070_1",,1,0,0,0,0,"char_???","h",210,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4990702,"hazama_99_070_2",,1,4,35,0,0,"char_???","h",4990701,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4990801,"hazama_99_080_1",,1,0,0,0,0,"char_???","h",210,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4990802,"hazama_99_080_2",,1,4,35,0,0,"char_???","h",4990801,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4990901,"hazama_99_090_1",,1,0,0,0,0,"char_???","h",210,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
