int 0,int 1,empty 2,int 3,empty 4,int 5,int 6,int 7,int 8,int 9,int 10
1529,398,"",966,"",0,-1,-1,-1,-1,-1
1530,398,"",210,"",0,-1,-1,-1,-1,-1
1531,399,"",420,"",0,-1,-1,-1,-1,-1
1532,399,"",594,"",0,-1,-1,-1,-1,-1
1533,399,"",459,"",0,-1,-1,-1,-1,-1
1534,399,"",137,"",0,-1,-1,-1,-1,-1
1535,399,"",752,"",0,-1,-1,-1,-1,-1
1536,399,"",15,"",0,-1,-1,-1,-1,-1
1537,400,"",455,"",0,-1,-1,-1,-1,-1
1538,400,"",675,"",0,-1,-1,-1,-1,-1
1539,400,"",920,"",0,-1,-1,-1,-1,-1
1540,400,"",190,"",0,-1,-1,-1,-1,-1
1541,400,"",709,"",0,-1,-1,-1,-1,-1
1542,400,"",873,"",0,-1,-1,-1,-1,-1
1543,401,"",927,"",0,-1,-1,-1,-1,-1
1544,401,"",632,"",0,-1,-1,-1,-1,-1
1545,401,"",12,"",0,-1,-1,-1,-1,-1
1546,401,"",607,"",0,-1,-1,-1,-1,-1
1547,401,"",315,"",0,-1,-1,-1,-1,-1
1548,401,"",875,"",0,-1,-1,-1,-1,-1
1549,402,"",584,"",0,-1,-1,-1,-1,-1
1550,402,"",911,"",0,-1,-1,-1,-1,-1
1551,402,"",930,"",0,-1,-1,-1,-1,-1
1552,402,"",925,"",0,-1,-1,-1,-1,-1
1553,402,"",877,"",0,-1,-1,-1,-1,-1
1554,402,"",734,"",0,-1,-1,-1,-1,-1
1555,403,"",193,"",0,-1,-1,-1,-1,-1
1556,403,"",98,"",0,-1,-1,-1,-1,-1
1557,403,"",194,"",0,-1,-1,-1,-1,-1
1558,403,"",230,"",0,-1,-1,-1,-1,-1
1559,403,"",376,"",0,-1,-1,-1,-1,-1
1560,403,"",724,"",0,-1,-1,-1,-1,-1
1561,404,"",753,"",0,-1,-1,-1,-1,-1
1562,404,"",596,"",0,-1,-1,-1,-1,-1
1563,404,"",70,"",0,-1,-1,-1,-1,-1
1564,404,"",805,"",0,-1,-1,-1,-1,-1
1565,404,"",74,"",0,-1,-1,-1,-1,-1
1566,404,"",177,"",0,-1,-1,-1,-1,-1
1567,405,"",760,"",0,-1,-1,-1,-1,-1
1568,405,"",815,"",0,-1,-1,-1,-1,-1
1569,405,"",961,"",0,-1,-1,-1,-1,-1
1570,405,"",220,"",0,-1,-1,-1,-1,-1
1571,405,"",195,"",0,-1,-1,-1,-1,-1
1572,405,"",974,"",0,-1,-1,-1,-1,-1
1573,406,"",939,"",0,-1,-1,-1,-1,-1
1574,406,"",227,"",0,-1,-1,-1,-1,-1
1575,406,"",44,"",0,-1,-1,-1,-1,-1
1576,406,"",889,"",0,-1,-1,-1,-1,-1
1577,406,"",88,"",0,-1,-1,-1,-1,-1
1578,406,"",31,"",0,-1,-1,-1,-1,-1
1579,407,"",434,"",0,-1,-1,-1,-1,-1
1580,407,"",577,"",0,-1,-1,-1,-1,-1
1581,407,"",965,"",0,-1,-1,-1,-1,-1
1582,407,"",146,"",0,-1,-1,-1,-1,-1
1583,407,"",198,"",0,-1,-1,-1,-1,-1
1584,407,"",492,"",0,-1,-1,-1,-1,-1
1585,408,"",453,"",0,-1,-1,-1,-1,-1
1586,408,"",984,"",0,-1,-1,-1,-1,-1
1587,408,"",134,"",0,-1,-1,-1,-1,-1
1588,408,"",743,"",0,-1,-1,-1,-1,-1
1589,408,"",226,"",0,-1,-1,-1,-1,-1
1590,408,"",44,"",0,-1,-1,-1,-1,-1
1591,409,"",114,"",0,-1,-1,-1,-1,-1
1592,409,"",985,"",0,-1,-1,-1,-1,-1
1593,409,"",416,"",0,-1,-1,-1,-1,-1
1594,409,"",458,"",0,-1,-1,-1,-1,-1
1595,409,"",187,"",0,-1,-1,-1,-1,-1
1596,409,"",139,"",0,-1,-1,-1,-1,-1
1597,410,"",383,"",0,-1,-1,-1,-1,-1
1598,410,"",914,"",0,-1,-1,-1,-1,-1
1599,410,"",750,"",0,-1,-1,-1,-1,-1
1600,410,"",926,"",0,-1,-1,-1,-1,-1
1601,410,"",907,"",0,-1,-1,-1,-1,-1
1602,410,"",912,"",0,-1,-1,-1,-1,-1
1603,411,"",145,"",0,-1,-1,-1,-1,-1
1604,411,"",88,"",0,-1,-1,-1,-1,-1
1605,411,"",37,"",0,-1,-1,-1,-1,-1
1606,411,"",223,"",0,-1,-1,-1,-1,-1
1607,411,"",999,"",0,-1,-1,-1,-1,-1
1608,411,"",423,"",0,-1,-1,-1,-1,-1
1609,412,"",312,"",0,-1,-1,-1,-1,-1
1610,412,"",934,"",0,-1,-1,-1,-1,-1
1611,412,"",734,"",0,-1,-1,-1,-1,-1
1612,412,"",773,"",0,-1,-1,-1,-1,-1
1613,412,"",865,"",0,-1,-1,-1,-1,-1
1614,412,"",226,"",0,-1,-1,-1,-1,-1
1615,413,"",811,"",0,-1,-1,-1,-1,-1
1616,413,"",69,"",0,-1,-1,-1,-1,-1
1617,413,"",370,"",0,-1,-1,-1,-1,-1
1618,413,"",92,"",0,-1,-1,-1,-1,-1
1619,413,"",346,"",0,-1,-1,-1,-1,-1
1620,413,"",187,"",0,-1,-1,-1,-1,-1
1621,414,"",406,"",0,-1,-1,-1,-1,-1
1622,414,"",609,"",0,-1,-1,-1,-1,-1
1623,414,"",390,"",0,-1,-1,-1,-1,-1
1624,414,"",95,"",0,-1,-1,-1,-1,-1
1625,414,"",632,"",0,-1,-1,-1,-1,-1
1626,414,"",27,"",0,-1,-1,-1,-1,-1
1627,416,"",459,"",0,-1,-1,-1,-1,-1
1628,416,"",941,"",0,-1,-1,-1,-1,-1
1629,416,"",738,"",0,-1,-1,-1,-1,-1
1630,416,"",138,"",0,-1,-1,-1,-1,-1
1631,416,"",616,"",0,-1,-1,-1,-1,-1
1632,416,"",401,"",0,-1,-1,-1,-1,-1
1633,417,"",811,"",0,-1,-1,-1,-1,-1
1634,417,"",869,"",0,-1,-1,-1,-1,-1
1635,417,"",755,"",0,-1,-1,-1,-1,-1
1636,417,"",4,"",0,-1,-1,-1,-1,-1
1637,417,"",421,"",0,-1,-1,-1,-1,-1
1638,417,"",687,"",0,-1,-1,-1,-1,-1
1639,419,"",27,"",0,-1,-1,-1,-1,-1
1640,419,"",873,"",0,-1,-1,-1,-1,-1
1641,419,"",886,"",0,-1,-1,-1,-1,-1
1642,419,"",952,"",0,-1,-1,-1,-1,-1
1643,419,"",377,"",0,-1,-1,-1,-1,-1
1644,419,"",590,"",0,-1,-1,-1,-1,-1
1645,420,"",4,"",0,-1,-1,-1,-1,-1
1646,420,"",681,"",0,-1,-1,-1,-1,-1
1647,420,"",811,"",0,-1,-1,-1,-1,-1
1648,420,"",809,"",0,-1,-1,-1,-1,-1
1649,420,"",770,"",0,-1,-1,-1,-1,-1
1650,420,"",670,"",0,-1,-1,-1,-1,-1
1651,421,"",170,"",0,-1,-1,-1,-1,-1
1652,421,"",479,"",0,-1,-1,-1,-1,-1
1653,421,"",890,"",0,-1,-1,-1,-1,-1
1654,421,"",116,"",0,-1,-1,-1,-1,-1
1655,421,"",567,"",0,-1,-1,-1,-1,-1
1656,421,"",140,"",0,-1,-1,-1,-1,-1
1657,422,"",438,"",0,-1,-1,-1,-1,-1
1658,422,"",57,"",0,-1,-1,-1,-1,-1
1659,422,"",59,"",0,-1,-1,-1,-1,-1
1660,422,"",72,"",0,-1,-1,-1,-1,-1
1661,422,"",12,"",0,-1,-1,-1,-1,-1
1662,422,"",199,"",0,-1,-1,-1,-1,-1
1663,423,"",773,"",0,-1,-1,-1,-1,-1
1664,423,"",582,"",0,-1,-1,-1,-1,-1
1665,423,"",774,"",0,-1,-1,-1,-1,-1
1666,423,"",989,"",0,-1,-1,-1,-1,-1
1667,423,"",75,"",0,-1,-1,-1,-1,-1
1668,423,"",20,"",0,-1,-1,-1,-1,-1
1669,424,"",931,"",0,-1,-1,-1,-1,-1
1670,424,"",172,"",0,-1,-1,-1,-1,-1
1671,424,"",307,"",0,-1,-1,-1,-1,-1
1672,424,"",811,"",0,-1,-1,-1,-1,-1
1673,424,"",6,"",0,-1,-1,-1,-1,-1
1674,424,"",435,"",0,-1,-1,-1,-1,-1
1675,425,"",990,"",0,-1,-1,-1,-1,-1
1676,425,"",93,"",0,-1,-1,-1,-1,-1
1677,425,"",977,"",0,-1,-1,-1,-1,-1
1678,425,"",615,"",0,-1,-1,-1,-1,-1
1679,425,"",731,"",0,-1,-1,-1,-1,-1
1680,425,"",303,"",0,-1,-1,-1,-1,-1
1681,426,"",801,"",0,-1,-1,-1,-1,-1
1682,426,"",374,"",0,-1,-1,-1,-1,-1
1683,426,"",778,"",0,-1,-1,-1,-1,-1
1684,426,"",31,"",0,-1,-1,-1,-1,-1
1685,426,"",479,"",0,-1,-1,-1,-1,-1
1686,426,"",870,"",0,-1,-1,-1,-1,-1
1687,427,"",176,"",0,-1,-1,-1,-1,-1
1688,427,"",50,"",0,-1,-1,-1,-1,-1
1689,427,"",232,"",0,-1,-1,-1,-1,-1
1690,427,"",934,"",0,-1,-1,-1,-1,-1
1691,427,"",742,"",0,-1,-1,-1,-1,-1
1692,427,"",908,"",0,-1,-1,-1,-1,-1
1693,428,"",974,"",0,-1,-1,-1,-1,-1
1694,428,"",19,"",0,-1,-1,-1,-1,-1
1695,428,"",395,"",0,-1,-1,-1,-1,-1
1696,428,"",15,"",0,-1,-1,-1,-1,-1
1697,428,"",233,"",0,-1,-1,-1,-1,-1
1698,428,"",162,"",0,-1,-1,-1,-1,-1
1699,429,"",50,"",0,-1,-1,-1,-1,-1
1700,429,"",103,"",0,-1,-1,-1,-1,-1
1701,429,"",338,"",0,-1,-1,-1,-1,-1
1702,429,"",36,"",0,-1,-1,-1,-1,-1
1703,429,"",237,"",0,-1,-1,-1,-1,-1
1704,429,"",118,"",0,-1,-1,-1,-1,-1
1705,431,"",835,"",0,-1,-1,-1,-1,-1
1706,431,"",180,"",0,-1,-1,-1,-1,-1
1707,431,"",573,"",0,-1,-1,-1,-1,-1
1708,431,"",865,"",0,-1,-1,-1,-1,-1
1709,431,"",466,"",0,-1,-1,-1,-1,-1
1710,431,"",974,"",0,-1,-1,-1,-1,-1
1711,434,"",326,"",0,-1,-1,-1,-1,-1
1712,434,"",82,"",0,-1,-1,-1,-1,-1
1713,434,"",771,"",0,-1,-1,-1,-1,-1
1714,434,"",225,"",0,-1,-1,-1,-1,-1
1715,434,"",88,"",0,-1,-1,-1,-1,-1
1716,434,"",437,"",0,-1,-1,-1,-1,-1
1717,435,"",966,"",0,-1,-1,-1,-1,-1
1718,435,"",233,"",0,-1,-1,-1,-1,-1
1719,435,"",811,"",0,-1,-1,-1,-1,-1
1720,435,"",417,"",0,-1,-1,-1,-1,-1
1721,435,"",11,"",0,-1,-1,-1,-1,-1
1722,435,"",621,"",0,-1,-1,-1,-1,-1
1723,437,"",811,"",0,-1,-1,-1,-1,-1
1724,437,"",234,"",0,-1,-1,-1,-1,-1
1725,437,"",410,"",0,-1,-1,-1,-1,-1
1726,437,"",586,"",0,-1,-1,-1,-1,-1
1727,437,"",169,"",0,-1,-1,-1,-1,-1
1728,437,"",479,"",0,-1,-1,-1,-1,-1
1729,438,"",137,"",0,-1,-1,-1,-1,-1
1730,438,"",732,"",0,-1,-1,-1,-1,-1
1731,438,"",741,"",0,-1,-1,-1,-1,-1
1732,438,"",387,"",0,-1,-1,-1,-1,-1
1733,438,"",149,"",0,-1,-1,-1,-1,-1
1734,438,"",749,"",0,-1,-1,-1,-1,-1
1735,439,"",598,"",0,-1,-1,-1,-1,-1
1736,439,"",385,"",0,-1,-1,-1,-1,-1
1737,439,"",773,"",0,-1,-1,-1,-1,-1
1738,439,"",724,"",0,-1,-1,-1,-1,-1
1739,439,"",70,"",0,-1,-1,-1,-1,-1
1740,439,"",425,"",0,-1,-1,-1,-1,-1
1741,440,"",36,"",0,-1,-1,-1,-1,-1
1742,440,"",377,"",0,-1,-1,-1,-1,-1
1743,440,"",144,"",0,-1,-1,-1,-1,-1
1744,440,"",81,"",0,-1,-1,-1,-1,-1
1745,440,"",747,"",0,-1,-1,-1,-1,-1
1746,440,"",376,"",0,-1,-1,-1,-1,-1
1747,450,"",588,"",0,-1,-1,-1,-1,-1
1748,450,"",12,"",0,-1,-1,-1,-1,-1
1749,450,"",909,"",0,-1,-1,-1,-1,-1
1750,450,"",34,"",0,-1,-1,-1,-1,-1
1751,450,"",440,"",0,-1,-1,-1,-1,-1
1752,450,"",993,"",0,-1,-1,-1,-1,-1
1753,451,"",375,"",0,-1,-1,-1,-1,-1
1754,451,"",972,"",0,-1,-1,-1,-1,-1
1755,451,"",427,"",0,-1,-1,-1,-1,-1
1756,451,"",321,"",0,-1,-1,-1,-1,-1
1757,451,"",616,"",0,-1,-1,-1,-1,-1
1758,451,"",512,"",0,-1,-1,-1,-1,-1
1759,452,"",237,"",0,-1,-1,-1,-1,-1
1760,452,"",103,"",0,-1,-1,-1,-1,-1
1761,452,"",936,"",0,-1,-1,-1,-1,-1
1762,452,"",375,"",0,-1,-1,-1,-1,-1
1763,452,"",316,"",0,-1,-1,-1,-1,-1
1764,452,"",837,"",0,-1,-1,-1,-1,-1
1765,453,"",242,"",0,-1,-1,-1,-1,-1
1766,453,"",305,"",0,-1,-1,-1,-1,-1
1767,453,"",80,"",0,-1,-1,-1,-1,-1
1768,453,"",220,"",0,-1,-1,-1,-1,-1
1769,453,"",733,"",0,-1,-1,-1,-1,-1
1770,453,"",729,"",0,-1,-1,-1,-1,-1
1771,454,"",999,"",0,-1,-1,-1,-1,-1
1772,454,"",760,"",0,-1,-1,-1,-1,-1
1773,454,"",183,"",0,-1,-1,-1,-1,-1
1774,454,"",466,"",0,-1,-1,-1,-1,-1
1775,454,"",96,"",0,-1,-1,-1,-1,-1
1776,454,"",409,"",0,-1,-1,-1,-1,-1
1777,455,"",364,"",0,-1,-1,-1,-1,-1
1778,455,"",889,"",0,-1,-1,-1,-1,-1
1779,455,"",991,"",0,-1,-1,-1,-1,-1
1780,455,"",708,"",0,-1,-1,-1,-1,-1
1781,455,"",84,"",0,-1,-1,-1,-1,-1
1782,455,"",958,"",0,-1,-1,-1,-1,-1
1783,456,"",889,"",0,-1,-1,-1,-1,-1
1784,456,"",907,"",0,-1,-1,-1,-1,-1
1785,456,"",52,"",0,-1,-1,-1,-1,-1
1786,456,"",218,"",0,-1,-1,-1,-1,-1
1787,456,"",365,"",0,-1,-1,-1,-1,-1
1788,456,"",918,"",0,-1,-1,-1,-1,-1
1789,457,"",605,"",0,-1,-1,-1,-1,-1
1790,457,"",755,"",0,-1,-1,-1,-1,-1
1791,457,"",971,"",0,-1,-1,-1,-1,-1
1792,457,"",876,"",0,-1,-1,-1,-1,-1
1793,457,"",393,"",0,-1,-1,-1,-1,-1
1794,457,"",610,"",0,-1,-1,-1,-1,-1
1795,458,"",385,"",0,-1,-1,-1,-1,-1
1796,458,"",998,"",0,-1,-1,-1,-1,-1
1797,458,"",178,"",0,-1,-1,-1,-1,-1
1798,458,"",128,"",0,-1,-1,-1,-1,-1
1799,458,"",377,"",0,-1,-1,-1,-1,-1
1800,458,"",967,"",0,-1,-1,-1,-1,-1
1801,459,"",615,"",0,-1,-1,-1,-1,-1
1802,459,"",383,"",0,-1,-1,-1,-1,-1
1803,459,"",410,"",0,-1,-1,-1,-1,-1
1804,459,"",163,"",0,-1,-1,-1,-1,-1
1805,459,"",38,"",0,-1,-1,-1,-1,-1
1806,459,"",479,"",0,-1,-1,-1,-1,-1
1807,461,"",959,"",0,-1,-1,-1,-1,-1
1808,461,"",388,"",0,-1,-1,-1,-1,-1
1809,461,"",969,"",0,-1,-1,-1,-1,-1
1810,461,"",574,"",0,-1,-1,-1,-1,-1
1811,461,"",242,"",0,-1,-1,-1,-1,-1
1812,461,"",992,"",0,-1,-1,-1,-1,-1
1813,463,"",979,"",0,-1,-1,-1,-1,-1
1814,463,"",805,"",0,-1,-1,-1,-1,-1
1815,463,"",43,"",0,-1,-1,-1,-1,-1
1816,463,"",341,"",0,-1,-1,-1,-1,-1
1817,463,"",174,"",0,-1,-1,-1,-1,-1
1818,463,"",916,"",0,-1,-1,-1,-1,-1
1819,465,"",669,"",0,-1,-1,-1,-1,-1
1820,465,"",364,"",0,-1,-1,-1,-1,-1
1821,465,"",891,"",0,-1,-1,-1,-1,-1
1822,465,"",48,"",0,-1,-1,-1,-1,-1
1823,465,"",138,"",0,-1,-1,-1,-1,-1
1824,465,"",801,"",0,-1,-1,-1,-1,-1
1825,466,"",180,"",0,-1,-1,-1,-1,-1
1826,466,"",317,"",0,-1,-1,-1,-1,-1
1827,466,"",597,"",0,-1,-1,-1,-1,-1
1828,466,"",729,"",0,-1,-1,-1,-1,-1
1829,466,"",451,"",0,-1,-1,-1,-1,-1
1830,466,"",49,"",0,-1,-1,-1,-1,-1
1831,474,"",738,"",0,-1,-1,-1,-1,-1
1832,474,"",930,"",0,-1,-1,-1,-1,-1
1833,474,"",179,"",0,-1,-1,-1,-1,-1
1834,474,"",708,"",0,-1,-1,-1,-1,-1
1835,474,"",347,"",0,-1,-1,-1,-1,-1
1836,474,"",128,"",0,-1,-1,-1,-1,-1
1837,479,"",759,"",0,-1,-1,-1,-1,-1
1838,479,"",670,"",0,-1,-1,-1,-1,-1
1839,479,"",908,"",0,-1,-1,-1,-1,-1
1840,479,"",887,"",0,-1,-1,-1,-1,-1
1841,479,"",890,"",0,-1,-1,-1,-1,-1
1842,479,"",344,"",0,-1,-1,-1,-1,-1
1843,484,"",753,"",0,-1,-1,-1,-1,-1
1844,484,"",343,"",0,-1,-1,-1,-1,-1
1845,484,"",94,"",0,-1,-1,-1,-1,-1
1846,484,"",567,"",0,-1,-1,-1,-1,-1
1847,484,"",112,"",0,-1,-1,-1,-1,-1
1848,484,"",867,"",0,-1,-1,-1,-1,-1
1849,489,"",622,"",0,-1,-1,-1,-1,-1
1850,489,"",426,"",0,-1,-1,-1,-1,-1
1851,489,"",606,"",0,-1,-1,-1,-1,-1
1852,489,"",365,"",0,-1,-1,-1,-1,-1
1853,489,"",893,"",0,-1,-1,-1,-1,-1
1854,489,"",959,"",0,-1,-1,-1,-1,-1
1855,490,"",150,"",0,-1,-1,-1,-1,-1
1856,490,"",595,"",0,-1,-1,-1,-1,-1
1857,490,"",393,"",0,-1,-1,-1,-1,-1
1858,490,"",745,"",0,-1,-1,-1,-1,-1
1859,490,"",1,"",0,-1,-1,-1,-1,-1
1860,490,"",399,"",0,-1,-1,-1,-1,-1
1861,491,"",92,"",0,-1,-1,-1,-1,-1
1862,491,"",343,"",0,-1,-1,-1,-1,-1
1863,491,"",126,"",0,-1,-1,-1,-1,-1
1864,491,"",710,"",0,-1,-1,-1,-1,-1
1865,491,"",427,"",0,-1,-1,-1,-1,-1
1866,491,"",707,"",0,-1,-1,-1,-1,-1
1867,492,"",209,"",0,-1,-1,-1,-1,-1
1868,492,"",2,"",0,-1,-1,-1,-1,-1
1869,492,"",101,"",0,-1,-1,-1,-1,-1
1870,492,"",56,"",0,-1,-1,-1,-1,-1
1871,492,"",424,"",0,-1,-1,-1,-1,-1
1872,492,"",615,"",0,-1,-1,-1,-1,-1
1873,494,"",312,"",0,-1,-1,-1,-1,-1
1874,494,"",2,"",0,-1,-1,-1,-1,-1
1875,494,"",451,"",0,-1,-1,-1,-1,-1
1876,494,"",404,"",0,-1,-1,-1,-1,-1
1877,494,"",12,"",0,-1,-1,-1,-1,-1
1878,494,"",977,"",0,-1,-1,-1,-1,-1
1879,510,"",613,"",0,-1,-1,-1,-1,-1
1880,510,"",909,"",0,-1,-1,-1,-1,-1
1881,510,"",383,"",0,-1,-1,-1,-1,-1
1882,510,"",388,"",0,-1,-1,-1,-1,-1
1883,510,"",913,"",0,-1,-1,-1,-1,-1
1884,510,"",815,"",0,-1,-1,-1,-1,-1
1885,512,"",598,"",0,-1,-1,-1,-1,-1
1886,512,"",883,"",0,-1,-1,-1,-1,-1
1887,512,"",863,"",0,-1,-1,-1,-1,-1
1888,512,"",151,"",0,-1,-1,-1,-1,-1
1889,512,"",623,"",0,-1,-1,-1,-1,-1
1890,512,"",217,"",0,-1,-1,-1,-1,-1
1891,514,"",1,"",0,-1,-1,-1,-1,-1
1892,514,"",101,"",0,-1,-1,-1,-1,-1
1893,514,"",812,"",0,-1,-1,-1,-1,-1
1894,514,"",925,"",0,-1,-1,-1,-1,-1
1895,514,"",681,"",0,-1,-1,-1,-1,-1
1896,514,"",16,"",0,-1,-1,-1,-1,-1
1897,515,"",463,"",0,-1,-1,-1,-1,-1
1898,515,"",873,"",0,-1,-1,-1,-1,-1
1899,515,"",687,"",0,-1,-1,-1,-1,-1
1900,515,"",225,"",0,-1,-1,-1,-1,-1
1901,515,"",139,"",0,-1,-1,-1,-1,-1
1902,515,"",573,"",0,-1,-1,-1,-1,-1
1903,548,"",423,"",0,-1,-1,-1,-1,-1
1904,548,"",940,"",0,-1,-1,-1,-1,-1
1905,548,"",921,"",0,-1,-1,-1,-1,-1
1906,548,"",392,"",0,-1,-1,-1,-1,-1
1907,548,"",989,"",0,-1,-1,-1,-1,-1
1908,548,"",234,"",0,-1,-1,-1,-1,-1
1909,563,"",396,"",0,-1,-1,-1,-1,-1
1910,563,"",42,"",0,-1,-1,-1,-1,-1
1911,563,"",378,"",0,-1,-1,-1,-1,-1
1912,563,"",878,"",0,-1,-1,-1,-1,-1
1913,563,"",345,"",0,-1,-1,-1,-1,-1
1914,563,"",709,"",0,-1,-1,-1,-1,-1
1915,564,"",44,"",0,-1,-1,-1,-1,-1
1916,564,"",229,"",0,-1,-1,-1,-1,-1
1917,564,"",196,"",0,-1,-1,-1,-1,-1
1918,564,"",675,"",0,-1,-1,-1,-1,-1
1919,564,"",43,"",0,-1,-1,-1,-1,-1
1920,564,"",548,"",0,-1,-1,-1,-1,-1
1921,567,"",4,"",0,-1,-1,-1,-1,-1
1922,567,"",749,"",0,-1,-1,-1,-1,-1
1923,567,"",458,"",0,-1,-1,-1,-1,-1
1924,567,"",735,"",0,-1,-1,-1,-1,-1
1925,567,"",12,"",0,-1,-1,-1,-1,-1
1926,567,"",39,"",0,-1,-1,-1,-1,-1
1927,569,"",314,"",0,-1,-1,-1,-1,-1
1928,569,"",909,"",0,-1,-1,-1,-1,-1
1929,569,"",759,"",0,-1,-1,-1,-1,-1
1930,569,"",737,"",0,-1,-1,-1,-1,-1
1931,569,"",227,"",0,-1,-1,-1,-1,-1
1932,569,"",376,"",0,-1,-1,-1,-1,-1
1933,573,"",363,"",0,-1,-1,-1,-1,-1
1934,573,"",890,"",0,-1,-1,-1,-1,-1
1935,573,"",988,"",0,-1,-1,-1,-1,-1
1936,573,"",116,"",0,-1,-1,-1,-1,-1
1937,573,"",42,"",0,-1,-1,-1,-1,-1
1938,573,"",704,"",0,-1,-1,-1,-1,-1
1939,574,"",178,"",0,-1,-1,-1,-1,-1
1940,574,"",314,"",0,-1,-1,-1,-1,-1
1941,574,"",920,"",0,-1,-1,-1,-1,-1
1942,574,"",211,"",0,-1,-1,-1,-1,-1
1943,574,"",912,"",0,-1,-1,-1,-1,-1
1944,574,"",960,"",0,-1,-1,-1,-1,-1
1945,575,"",400,"",0,-1,-1,-1,-1,-1
1946,575,"",752,"",0,-1,-1,-1,-1,-1
1947,575,"",935,"",0,-1,-1,-1,-1,-1
1948,575,"",429,"",0,-1,-1,-1,-1,-1
1949,575,"",395,"",0,-1,-1,-1,-1,-1
1950,575,"",738,"",0,-1,-1,-1,-1,-1
1951,576,"",914,"",0,-1,-1,-1,-1,-1
1952,576,"",170,"",0,-1,-1,-1,-1,-1
1953,576,"",936,"",0,-1,-1,-1,-1,-1
1954,576,"",84,"",0,-1,-1,-1,-1,-1
1955,576,"",87,"",0,-1,-1,-1,-1,-1
1956,576,"",227,"",0,-1,-1,-1,-1,-1
1957,577,"",411,"",0,-1,-1,-1,-1,-1
1958,577,"",88,"",0,-1,-1,-1,-1,-1
1959,577,"",745,"",0,-1,-1,-1,-1,-1
1960,577,"",989,"",0,-1,-1,-1,-1,-1
1961,577,"",738,"",0,-1,-1,-1,-1,-1
1962,577,"",194,"",0,-1,-1,-1,-1,-1
1963,578,"",411,"",0,-1,-1,-1,-1,-1
1964,578,"",938,"",0,-1,-1,-1,-1,-1
1965,578,"",376,"",0,-1,-1,-1,-1,-1
1966,578,"",114,"",0,-1,-1,-1,-1,-1
1967,578,"",622,"",0,-1,-1,-1,-1,-1
1968,578,"",71,"",0,-1,-1,-1,-1,-1
1969,579,"",510,"",0,-1,-1,-1,-1,-1
1970,579,"",376,"",0,-1,-1,-1,-1,-1
1971,579,"",183,"",0,-1,-1,-1,-1,-1
1972,579,"",309,"",0,-1,-1,-1,-1,-1
1973,579,"",224,"",0,-1,-1,-1,-1,-1
1974,579,"",9,"",0,-1,-1,-1,-1,-1
1975,580,"",451,"",0,-1,-1,-1,-1,-1
1976,580,"",303,"",0,-1,-1,-1,-1,-1
1977,580,"",615,"",0,-1,-1,-1,-1,-1
1978,580,"",953,"",0,-1,-1,-1,-1,-1
1979,580,"",595,"",0,-1,-1,-1,-1,-1
1980,580,"",866,"",0,-1,-1,-1,-1,-1
1981,582,"",240,"",0,-1,-1,-1,-1,-1
1982,582,"",595,"",0,-1,-1,-1,-1,-1
1983,582,"",981,"",0,-1,-1,-1,-1,-1
1984,582,"",896,"",0,-1,-1,-1,-1,-1
1985,582,"",403,"",0,-1,-1,-1,-1,-1
1986,582,"",699,"",0,-1,-1,-1,-1,-1
1987,584,"",305,"",0,-1,-1,-1,-1,-1
1988,584,"",452,"",0,-1,-1,-1,-1,-1
1989,584,"",302,"",0,-1,-1,-1,-1,-1
1990,584,"",115,"",0,-1,-1,-1,-1,-1
1991,584,"",883,"",0,-1,-1,-1,-1,-1
1992,584,"",43,"",0,-1,-1,-1,-1,-1
1993,586,"",997,"",0,-1,-1,-1,-1,-1
1994,586,"",214,"",0,-1,-1,-1,-1,-1
1995,586,"",578,"",0,-1,-1,-1,-1,-1
1996,586,"",723,"",0,-1,-1,-1,-1,-1
1997,586,"",41,"",0,-1,-1,-1,-1,-1
1998,586,"",189,"",0,-1,-1,-1,-1,-1
1999,588,"",427,"",0,-1,-1,-1,-1,-1
2000,588,"",117,"",0,-1,-1,-1,-1,-1
2001,588,"",177,"",0,-1,-1,-1,-1,-1
2002,588,"",87,"",0,-1,-1,-1,-1,-1
2003,588,"",602,"",0,-1,-1,-1,-1,-1
2004,588,"",33,"",0,-1,-1,-1,-1,-1
2005,590,"",312,"",0,-1,-1,-1,-1,-1
2006,590,"",126,"",0,-1,-1,-1,-1,-1
2007,590,"",163,"",0,-1,-1,-1,-1,-1
2008,590,"",920,"",0,-1,-1,-1,-1,-1
2009,590,"",407,"",0,-1,-1,-1,-1,-1
2010,590,"",77,"",0,-1,-1,-1,-1,-1
2011,592,"",711,"",0,-1,-1,-1,-1,-1
2012,592,"",314,"",0,-1,-1,-1,-1,-1
2013,592,"",987,"",0,-1,-1,-1,-1,-1
2014,592,"",208,"",0,-1,-1,-1,-1,-1
2015,592,"",575,"",0,-1,-1,-1,-1,-1
2016,592,"",317,"",0,-1,-1,-1,-1,-1
2017,594,"",17,"",0,-1,-1,-1,-1,-1
2018,594,"",179,"",0,-1,-1,-1,-1,-1
2019,594,"",996,"",0,-1,-1,-1,-1,-1
2020,594,"",759,"",0,-1,-1,-1,-1,-1
2021,594,"",978,"",0,-1,-1,-1,-1,-1
2022,594,"",573,"",0,-1,-1,-1,-1,-1
2023,595,"",958,"",0,-1,-1,-1,-1,-1
2024,595,"",724,"",0,-1,-1,-1,-1,-1
2025,595,"",371,"",0,-1,-1,-1,-1,-1
2026,595,"",906,"",0,-1,-1,-1,-1,-1
