int 0,empty 1,int 2,empty 3,empty 4,int 5,empty 6,bool 7,bool 8,bool 9,int 10,int 11,float 12,float 13,string2 14,int 15,int 16,int 17,int 18,int 19,int 20,int 21,int 22,int 23,int 24,int 25,int 26,int 27,int 28,int 29,int 30,empty 31,int 32,int 33,int 34,int 35,int 36,int 37,empty 38,int 39,int 40,empty 41,int 42,int 43
41202,"",699,"","",41202,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,564,8,160,16,0,"",0,0,"",0,10
41203,"",412,"","",41201,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,"",0,0
41301,"",413,"","",41301,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,10
41401,"",342,"","",41401,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,10
41402,"",1,"","",41401,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,10
41701,"",969,"","",41701,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,5
41901,"",6,"","",41901,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,5
42001,"",408,"","",42001,"",0,1,0,0,20,1.7,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,1364,12,350,35,0,"",0,0,"",0,0
42002,"",420,"","",42002,"",0,1,0,0,20,1.7,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,1364,12,350,35,0,"",0,0,"",0,0
42101,"",56,"","",42101,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,0
42201,"",422,"","",42201,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,90,100,0,170,0,150,130,"",0,664,10,320,32,0,"",0,60,"",100,5
42202,"",32,"","",42201,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,70,210,70,160,"",0,264,8,160,16,0,"",0,0,"",0,5
42301,"",489,"","",42301,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,5
42302,"",196,"","",42302,"",0,1,1,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,5
42401,"",702,"","",42401,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,0
42501,"",425,"","",42501,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,5
42601,"",975,"","",42601,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,964,10,320,32,0,"",0,0,"",0,5
42701,"",36,"","",42702,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,864,10,320,32,1172,"",5,0,"",0,5
42702,"",925,"","",42702,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,664,10,320,32,22129,"",100,0,"",0,0
42703,"",235,"","",42701,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,0
42801,"",428,"","",42801,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,0
42802,"",439,"","",42802,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,180,100,200,100,200,100,200,"",0,664,10,320,32,0,"",0,0,"",0,5
42901,"",371,"","",42901,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,5
42902,"",398,"","",42901,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,0
43101,"",985,"","",43101,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,5
43102,"",328,"","",43102,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,200,100,200,100,200,"",0,664,10,320,32,0,"",0,0,"",0,5
43401,"",371,"","",43401,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,664,10,320,32,22108,"",100,0,"",0,0
43402,"",126,"","",43402,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,200,100,200,100,200,"",0,664,10,320,32,0,"",0,0,"",0,5
43501,"",435,"","",43501,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,1364,12,350,35,0,"",0,0,"",0,5
43701,"",611,"","",43701,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,40,60,270,100,270,100,160,"",0,4,2,10,1,0,"",0,0,"",0,100
45901,"",606,"","",43801,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,40,60,300,90,300,90,200,"",0,4,2,20,2,0,"",0,0,"",0,0
43802,"",438,"","",43802,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,40,60,300,90,300,90,200,"",0,4,2,20,2,0,"",0,0,"",0,100
43901,"",301,"","",43901,"",0,1,1,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,5
44002,"",391,"","",44002,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,100,100,100,100,200,"",12,300,0,320,32,0,"",0,0,"",0,5
44003,"",940,"","",44003,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,200,100,200,100,200,"",12,2000,10,320,32,0,"",0,0,"",0,5
45001,"",724,"","",45001,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,664,10,320,32,1172,"",5,0,"",0,5
45101,"",879,"","",45101,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,964,10,320,32,0,"",0,0,"",0,5
45198,"",451,"","",45101,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,0,100,0,0,0,0,0,"",45198,664,10,320,32,0,"",0,0,"",0,5
45201,"",742,"","",45201,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,15
45202,"",911,"","",45201,"",0,1,1,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,15
45301,"",576,"","",45301,"",0,1,1,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,5
45401,"",52,"","",45401,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,17,"",20,0,"",0,15
45402,"",895,"","",45401,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,15
45501,"",100,"","",45501,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,8,80,8,0,"",0,0,"",0,15
45601,"",74,"","",45601,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,22153,"",100,0,"",0,0
45701,"",457,"","",45701,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,30,50,120,20,120,20,100,"",0,24,4,40,4,0,"",0,0,"",0,20
45702,"",605,"","",45701,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,0,50,120,20,120,20,100,"",0,24,4,40,4,0,"",0,0,"",0,0
45703,"",457,"","",45701,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,30,50,120,20,120,20,100,"",0,24,4,40,4,0,"",0,0,"",0,20
45801,"",886,"","",45801,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,50,50,30,20,30,20,100,"",0,3,7,10,7,1,"",75,0,"",0,0
45802,"",107,"","",45801,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,50,60,290,175,300,175,130,"",0,3,7,10,7,1,"",10,0,"",0,50
45803,"",383,"","",45801,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,40,50,130,30,130,30,100,"",0,12,2,20,2,1,"",10,0,"",0,30
46101,"",208,"","",46101,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,0
46102,"",463,"","",46102,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,200,100,200,100,200,"",0,664,10,320,32,0,"",0,0,"",0,5
46103,"",461,"","",46102,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,200,100,200,100,200,"",0,664,10,320,32,0,"",0,0,"",0,0
46301,"",747,"","",46301,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,15
46501,"",173,"","",46501,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,5
46601,"",50,"","",46601,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,40,60,300,30,300,30,200,"",0,4,2,20,2,0,"",0,0,"",0,0
46602,"",404,"","",46601,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,0,60,200,20,200,20,130,"",0,4,2,20,2,0,"",0,0,"",0,100
46603,"",466,"","",46602,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,20,60,130,60,130,60,130,"",0,4,2,20,2,0,"",0,0,"",0,100
47401,"",484,"","",47401,"",0,1,1,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,664,10,320,32,0,"",0,0,"",0,15
47901,"",597,"","",47901,"",0,0,1,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,10
48901,"",874,"","",48901,"",0,0,1,0,20,3,0.05,"",0,0,1,1,1,1,1,1,1,60,100,200,100,200,100,80,"",31,664,10,320,32,0,"",0,0,"",0,0
49001,"",724,"","",49001,"",0,0,1,0,20,3,0.05,"",0,0,1,1,1,1,1,1,1,60,100,200,100,200,100,80,"",32,664,10,320,32,0,"",0,0,"",0,0
49101,"",103,"","",49101,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,200,100,200,100,200,"",0,264,8,160,16,22110,"",100,0,"",0,0
49201,"",428,"","",49201,"",0,1,1,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,200,100,200,100,200,"",12,25000,10,3200,32,0,"",0,0,"",0,5
51001,"",766,"","",51001,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,20,60,200,20,200,20,130,"",0,4,2,20,2,0,"",0,0,"",0,100
51201,"",993,"","",51201,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,20,60,200,20,200,20,130,"",0,4,2,20,2,0,"",0,0,"",0,100
51401,"",92,"","",51401,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"",0,4,2,20,2,0,"",0,0,"",0,100
51402,"",514,"","",51401,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,20,60,200,20,200,20,130,"",0,4,2,20,2,0,"",0,0,"",0,100
51501,"",880,"","",51501,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,20,60,200,20,200,20,130,"",0,4,2,20,2,0,"",0,0,"",0,100
54801,"",375,"","",54801,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,15
54802,"",422,"","",54802,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,120,60,130,60,130,60,130,"",0,84,6,80,8,0,"",0,0,"",0,0
54803,"",144,"","",54801,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,15
56401,"",864,"","",56401,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,30,50,120,20,120,20,100,"",0,24,4,40,4,0,"",0,0,"",0,20
56701,"",800,"","",56701,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,20,60,200,20,200,20,130,"",0,4,2,20,2,0,"",0,0,"",0,100
56901,"",837,"","",56901,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,30,50,130,30,130,30,100,"",0,24,4,40,4,7,"",10,0,"",0,20
56902,"",39,"","",56901,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,50,60,310,100,310,100,130,"",0,24,4,40,4,7,"",10,10569,"",5,20
57301,"",371,"","",57301,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,30,50,120,20,120,20,100,"",0,24,4,40,4,0,"",0,0,"",0,20
57401,"",987,"","",57401,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,15
57501,"",43,"","",57501,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,10
57601,"",627,"","",57601,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,22150,"",100,0,"",0,0
57602,"",456,"","",57602,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,564,8,160,16,0,"",0,0,"",0,10
57701,"",177,"","",57701,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,30,50,120,20,120,20,100,"",0,24,6,40,4,0,"",0,0,"",0,20
57702,"",577,"","",57701,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,30,50,120,20,120,20,100,"",0,24,4,40,4,0,"",0,0,"",0,20
57801,"",989,"","",57801,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,30,50,120,20,120,20,100,"",0,24,4,40,4,0,"",0,0,"",0,20
57901,"",107,"","",57901,"",0,1,1,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,15
58001,"",669,"","",58001,"",0,1,1,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,15
58201,"",998,"","",58201,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,30,50,120,20,120,20,100,"",0,24,4,40,4,0,"",5,0,"",0,20
58401,"",91,"","",58401,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,10
58402,"",118,"","",58401,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,10
58403,"",740,"","",58401,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,0,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,0
58601,"",895,"","",58601,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,15
58602,"",395,"","",58601,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,"",0,0
58801,"",77,"","",58801,"",0,1,0,0,20,1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,664,8,160,16,1174,"",5,0,"",0,10
59001,"",919,"","",59001,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,15
59201,"",884,"","",59201,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",5,0,"",0,15
59202,"",938,"","",59202,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,120,60,130,60,130,60,130,"",0,84,6,80,8,0,"",0,0,"",0,15
59401,"",743,"","",59401,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,30,50,120,20,120,20,100,"",0,24,4,40,4,1173,"",5,0,"",0,20
59501,"",740,"","",59501,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,50,50,30,20,30,20,100,"",0,3,5,10,5,0,"",0,0,"",0,0
59502,"",595,"","",59501,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,50,60,300,100,300,100,130,"",0,3,5,10,5,0,"",0,0,"",0,50
59503,"",210,"","",59501,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,30,50,120,20,120,20,100,"",0,3,5,4,5,0,"",0,0,"",0,40
59601,"",569,"","",59601,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,10
59701,"",97,"","",59701,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,15
59702,"",735,"","",59701,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,"",0,0
59703,"",924,"","",59703,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,0
59801,"",669,"","",59801,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,22152,"",100,0,"",0,0
60001,"",600,"","",60001,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,5
60101,"",574,"","",60101,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",12,8400,16,2400,160,0,"",0,0,"",0,15
60201,"",741,"","",60201,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,22111,"",100,0,"",0,0
60301,"",778,"","",60301,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,5
60401,"",604,"","",60401,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,1364,12,350,35,0,"",0,0,"",0,5
60501,"",750,"","",60501,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,10
60601,"",776,"","",60601,"",0,0,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,10,160,16,0,"",0,0,"",0,10
60602,"",606,"","",60602,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,160,80,160,80,160,"",0,400,0,160,16,0,"",0,0,"",0,10
60701,"",235,"","",60701,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,50,60,300,100,300,100,130,"",0,4,1,20,1,1,"",20,0,"",0,20
60901,"",176,"","",60901,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,30,50,120,20,120,20,100,"",0,24,4,40,4,1,"",20,0,"",0,20
61001,"",984,"","",61001,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,1172,"",5,0,"",0,15
61101,"",70,"","",61101,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,30,50,120,20,120,20,130,"",0,24,4,40,4,0,"",0,0,"",0,20
61301,"",613,"","",61301,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",12,664,10,320,32,0,"",0,0,"",0,5
61302,"",962,"","",61301,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,5
61303,"",811,"","",61301,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",19,664,10,320,32,0,"",0,0,"",0,0
61401,"",84,"","",61401,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,664,10,320,32,22143,"",100,0,"",0,0
61402,"",17,"","",61402,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",19,664,10,320,32,0,"",0,0,"",0,0
61501,"",963,"","",61501,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,8,80,8,0,"",0,0,"",0,15
61502,"",479,"","",61502,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,130,60,130,60,130,"",0,84,6,80,8,0,"",0,0,"",0,15
61601,"",716,"","",61601,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,5
61701,"",180,"","",61701,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,5
61702,"",699,"","",61701,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,5
62101,"",864,"","",62101,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,15
62102,"",345,"","",62102,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,22126,"",100,0,"",0,0
62201,"",582,"","",62201,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,30,50,120,20,120,20,100,"",0,424,4,40,4,0,"",0,0,"",0,20
62202,"",376,"","",62202,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,30,50,120,20,120,20,100,"",0,424,4,40,4,0,"",0,0,"",0,20
62301,"",191,"","",62301,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,30,50,120,20,120,20,100,"",0,24,4,40,4,0,"",0,0,"",0,20
62302,"",958,"","",62301,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,30,50,120,20,120,20,100,"",0,24,4,40,4,0,"",0,0,"",0,20
62601,"",999,"","",62601,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,50,60,310,100,310,100,130,"",0,4,5,20,5,7,"",10,0,"",0,20
62602,"",373,"","",62601,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,30,50,130,30,130,30,100,"",0,24,4,40,4,7,"",10,0,"",0,20
62701,"",58,"","",62701,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,464,8,160,16,0,"",0,0,"",0,10
62901,"",988,"","",62901,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,20,60,200,20,200,20,130,"",0,4,2,10,1,0,"",0,0,"",0,100
62902,"",69,"","",62901,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,40,60,270,100,270,100,160,"",0,4,2,10,1,0,"",0,0,"",0,100
63001,"",630,"","",63001,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,80,60,320,120,320,120,130,"",0,42,3,40,4,0,"",0,0,"",0,15
63002,"",582,"","",63001,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,15
63101,"",371,"","",63101,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,0,60,200,20,200,20,130,"",0,0,0,0,0,0,"",0,0,"",0,100
63201,"",918,"","",63201,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,0
63202,"",378,"","",63202,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,180,100,200,100,200,100,200,"",0,664,10,320,32,0,"",0,0,"",0,5
66901,"",998,"","",66901,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,4,24,160,16,0,"",0,0,"",0,0
67501,"",675,"","",67501,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,70,210,70,160,"",0,4,36,320,32,0,"",0,0,"",0,0
67601,"",676,"","",67601,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,404,24,160,16,0,"",0,0,"",0,0
67602,"",11,"","",67602,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,160,80,160,80,160,"",0,4,24,160,16,0,"",0,0,"",0,0
67701,"",677,"","",67701,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,70,210,70,160,"",0,4,36,320,32,0,"",0,0,"",0,0
