int 0,empty 1,string2 2,string2 3,int 4,int 5,int 6,int 7,int 8,int 9,int 10,int 11,int 12,int 13,int 14,int 15,int 16,int 17,empty 18,bool 19,bool 20,bool 21,bool 22,bool 23,bool 24,bool 25,bool 26,bool 27,bool 28,bool 29,bool 30,bool 31,bool 32,bool 33,bool 34,bool 35,bool 36,bool 37,bool 38,bool 39,bool 40,bool 41,bool 42,bool 43,bool 44,bool 45,bool 46,bool 47,bool 48,bool 49,bool 50,int 51,bool 52,bool 53,bool 54,bool 55,bool 56,bool 57,bool 58,bool 59,bool 60,int 61,int 62,int 63,int 64,int 65,int 66,int 67,int 68,int 69,int 70,int 71,int 72,empty 73,int 74,int 75,empty 76,int 77,int 78,empty 79,int 80,int 81,empty 82,int 83,int 84,empty 85,int 86,int 87,empty 88,int 89,int 90,empty 91,int 92,int 93,empty 94,int 95,int 96,empty 97,int 98,int 99,empty 100,int 101,int 102,empty 103,int 104,int 105,empty 106,int 107,int 108,empty 109,int 110,int 111,empty 112,int 113,int 114,empty 115,int 116,int 117,empty 118,int 119,int 120,int 121,int 122,float 123,bool 124,bool 125,int 126,empty 127,int 128,int 129,int 130,int 131,int 132,int 133,int 134,int 135
802,"","char_CHRONOMONROBO_COMPLETE","chr802",6,1,6,3,0,0,0,0,0,2,0,0,1,3,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,1819,1520,750,925,1575,625,875,0,0,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,21411,"",2,24502,"",25,30211,"",40,20271,"",60,3,2,3,0,1,0,20461,"",153,56,45,-1,802,-1,0,-1
804,"","char_CHRONOMON_BOSS","chr804",6,1,6,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,2100,800,500,500,500,500,500,0,0,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30131,"",2,23421,"",25,27111,"",40,23991,"",60,3,2,3,0,1,1,20461,"",153,56,45,-1,804,-1,0,-1
805,"","char_BLACKSHADOW","chr805",4,1,5,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,1456,752,690,620,650,610,340,0,0,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,21351,"",2,30252,"",15,21851,"",30,0,"",1,2,1,1,0,1,0,0,"",0,0,0,-1,805,-1,0,-1
806,"","char_POWER_LOADER","chr807aa010101",0,1,6,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,1456,752,690,620,650,610,340,0,0,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",1,0,"",1,0,"",1,0,"",1,2,2,3,0,1,0,0,"",0,0,0,-1,806,-1,0,-1
809,"","char_VULCANUS_LIGHTARM","chr809",6,1,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,1050,500,650,650,650,650,600,0,0,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",1,0,"",1,0,"",1,0,"",1,3,2,8,0,1,0,29131,"",0,0,0,-1,809,-1,0,-1
810,"","char_VULCANUS_LEFTARM","chr810",6,1,2,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,1610,560,525,525,575,550,400,0,0,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30272,"",2,21882,"",20,27321,"",35,20481,"",50,3,2,8,0,1,0,20211,"",66,93,127,-1,810,-1,0,-1
811,"","char_SPECIAL_FORCES","chr811",0,1,6,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,1456,752,100,100,100,100,50,0,0,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",1,0,"",1,0,"",1,0,"",1,2,2,3,0,1,0,0,"",0,0,0,-1,811,-1,0,-1
812,"","char_CHRONOMON_BOSS","chr866",6,1,6,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,2100,800,500,500,500,500,500,0,0,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,20261,"",2,24011,"",25,30203,"",40,26871,"",60,3,2,3,0,1,1,20461,"",153,56,45,-1,812,-1,0,-1
813,"","char_CHRONOMON_BOSS_RIGHTWING","chr865",6,1,6,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,2100,800,500,500,500,500,500,0,0,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,21812,"",2,27531,"",25,27491,"",40,26771,"",60,3,2,3,0,1,1,20461,"",153,56,45,-1,813,-1,0,-1
814,"","char_CHRONOMON_BOSS_LEFTWING","chr864",6,1,6,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,2100,800,500,500,500,500,500,0,0,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,21811,"",2,23111,"",25,22322,"",40,30042,"",60,3,2,3,0,1,1,20461,"",153,56,45,-1,814,-1,0,-1
815,"","char_CHRONOMON_BOSS_LEFTARM","chr866",6,1,6,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,2100,800,500,500,500,500,500,0,0,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30191,"",2,27002,"",25,20492,"",40,23921,"",60,3,2,3,0,1,1,20461,"",153,56,45,-1,815,-1,0,-1
834,"","char_JUPITERMON_WRATHMODE_SUB","chr876",7,1,0,0,0,1,0,0,0,4,0,0,4,2,"",0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,99,1980,976,2065,910,925,535,955,1,29211,"",1,20611,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30305,"",2,34091,"",25,30101,"",40,20091,"",60,3,2,3,0,1,0,21691,"",0,0,0,-1,834,-1,0,-1
835,"","char_GRACENOVAMON_SUB","chr877",7,1,0,1,0,0,0,0,0,1,0,0,3,3,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,1,99,2303,984,1015,1015,1270,1015,965,4,26291,"",1,27322,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,32061,"",2,30072,"",30,21802,"",50,27762,"",70,4,2,3,0,1,0,26041,"",0,0,0,-1,835,-1,0,-1
836,"","char_ENBARRMON_BIG","chr875",5,1,1,3,1,0,0,0,0,0,0,3,1,3,"",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,1,99,1029,680,620,620,830,575,840,10,30244,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,27252,"",2,34031,"",20,23031,"",35,20752,"",50,2,2,8,0,1,0,29201,"",0,0,0,-1,836,-1,0,-1
837,"","char_TOYAGUMON_BIG","chr874",3,1,0,1,0,3,3,0,1,0,0,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,1,99,637,304,155,270,130,190,175,13,24291,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,26691,"",2,31041,"",10,0,"",0,0,"",1,1,1,1,0,1,0,27081,"",191,65,63,-1,837,-1,0,-1
844,"","char_UKKOMON","chr789",3,1,3,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,99,588,272,275,220,175,190,210,13,24131,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",0,0,"",0,0,"",0,0,"",1,1,1,1,0,1,0,0,"",74,76,82,-1,-1,-1,0,-1
921,"","char_ENBARRMON_CRANIAMON_E","chr921",7,1,0,0,1,0,0,0,0,3,1,4,0,0,"",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,99,2191,880,940,1570,1320,1250,1035,13,22411,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,27051,"",2,24901,"",25,23771,"",40,26101,"",60,4,2,3,0,1,0,27341,"",129,137,204,-1,921,-1,0,-1
863,"","char_CHARISMON_LAST","chr846",6,1,2,1,1,0,3,0,0,0,0,3,0,0,"",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,99,1631,872,1235,560,730,565,1045,7,20881,"",1,27031,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,24192,"",2,21951,"",25,26101,"",40,22151,"",60,3,2,3,0,1,0,24851,"",0,0,0,-1,863,-1,0,-1
864,"","char_BEELZEMON_BM_BIG","chr845",7,1,2,0,3,0,0,0,0,0,1,0,1,3,"",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,99,2436,808,1785,815,830,780,1225,7,32091,"",1,23991,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,25141,"",2,30011,"",25,24161,"",40,28441,"",60,4,2,3,0,1,0,27751,"",75,60,113,-1,864,-1,0,-1
865,"","char_ZANBAMON_BIG","chr844",6,1,2,0,0,3,3,1,0,1,0,0,0,0,"",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,99,1736,640,1335,880,570,630,855,1,21341,"",1,22391,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,32111,"",2,32221,"",25,23261,"",40,26021,"",60,3,2,3,0,1,0,22251,"",204,211,122,-1,865,-1,0,-1
866,"","char_LEVIAMON_BIG","chr843",6,1,2,0,0,4,0,0,0,2,0,0,2,4,"",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,99,2008,824,1040,955,925,795,715,1,21263,"",1,27521,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,21071,"",2,21742,"",25,30214,"",40,21941,"",60,3,2,8,0,1,0,20371,"",197,86,82,-1,866,-1,0,-1
867,"","char_VULCANUSMON_GUEST_BIG","chr823",6,1,1,1,3,0,0,0,0,0,1,4,0,0,"",0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,99,1624,752,840,1230,840,1020,695,13,23691,"",1,32201,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,20981,"",2,20211,"",25,22171,"",40,21062,"",60,3,2,3,0,1,0,21781,"",0,0,0,-1,867,-1,0,-1
868,"","char_BELPHEMON_SM_BIG","chr841",6,1,2,0,3,0,1,0,0,0,0,0,1,3,"",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,99,1456,984,430,560,1505,1100,820,4,27291,"",1,24171,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,23221,"",2,22411,"",25,26771,"",40,22371,"",60,3,1,1,0,1,0,24391,"",99,84,75,-1,868,-1,0,-1
869,"","char_LUCEMON_SM_BIG","chr840",7,1,2,1,3,0,0,0,0,0,0,0,1,4,"",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,99,2366,960,510,815,2120,865,970,4,21262,"",1,20761,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,27542,"",2,30304,"",30,22142,"",50,27181,"",70,4,2,8,0,1,1,24351,"",136,106,155,-1,869,-1,0,-1
870,"","char_BELPHEMON_RM_BIG","chr839",7,1,2,0,3,0,1,0,0,0,0,3,2,4,"",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,99,2653,600,1875,1120,695,910,880,1,30113,"",1,24281,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,20311,"",2,27721,"",30,21931,"",50,20791,"",70,4,2,8,0,1,0,20401,"",64,56,56,-1,870,-1,0,-1
871,"","char_INFERMON_BIG","chr838",5,1,5,2,1,3,0,0,0,3,0,1,0,3,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1,99,1288,648,1195,400,390,410,840,7,20591,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,22081,"",2,23051,"",20,21422,"",35,24311,"",50,2,2,6,0,1,0,26271,"",229,227,241,-1,871,-1,0,-1
872,"","char_SKULLGREYMON_BIG","chr837",5,1,2,0,1,3,0,0,0,0,0,0,1,3,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,99,1113,472,1235,1120,330,653,620,1,27493,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,27742,"",2,21262,"",20,20771,"",35,30223,"",50,2,2,8,0,1,0,24041,"",203,193,180,-1,872,-1,0,-1
873,"","char_MUGENDRAMON_BIG","chr836",6,1,2,3,0,0,0,0,0,1,1,3,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,99,1372,704,1035,1035,805,870,735,13,22252,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30273,"",2,25941,"",25,30094,"",40,23651,"",60,3,2,8,0,1,0,23851,"",158,158,174,-1,873,-1,0,-1
874,"","char_MILLENNIUMON_BIG","chr835",6,1,2,3,0,0,0,0,0,1,0,0,1,3,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,99,1379,824,1565,700,505,405,970,7,27483,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,27501,"",2,21961,"",25,20771,"",40,24231,"",60,3,2,8,0,1,0,22301,"",29,38,106,-1,874,-1,0,-1
875,"","char_DEMON_BIG","chr834",6,1,2,0,3,0,1,0,0,0,0,0,2,4,"",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,99,1736,720,1080,605,1300,720,735,4,32121,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,27742,"",2,20841,"",25,22191,"",40,21621,"",60,3,2,3,0,1,0,20381,"",113,57,101,-1,875,-1,0,-1
876,"","char_BARBAMON_BIG","chr833",6,1,2,0,3,1,0,0,0,0,0,0,2,4,"",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,99,1281,1000,340,660,1830,1050,710,4,27511,"",1,21621,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,23761,"",2,27301,"",25,27032,"",40,23981,"",60,3,4,5,0,1,0,20361,"",230,76,59,-1,876,-1,0,-1
877,"","char_TYRANTKABUTERIMON_BIG","chr832",6,1,2,0,3,1,1,0,0,0,3,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,99,1826,544,1165,990,645,780,990,7,32061,"",1,25841,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,24211,"",2,23471,"",25,20952,"",40,24921,"",60,3,2,8,0,1,0,21281,"",123,0,124,-1,877,-1,0,-1
878,"","char_GUNDRAMON_BIG","chr827",6,1,2,0,3,1,0,0,0,1,0,3,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,99,1547,872,1310,890,745,575,740,1,20211,"",1,22151,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,21703,"",2,22391,"",25,30184,"",40,30283,"",60,3,2,7,0,1,0,21941,"",90,95,103,-1,878,-1,0,-1
879,"","char_BREAKDRAMON_BIG","chr828",6,1,2,0,0,0,0,1,0,1,3,3,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,99,2373,544,1295,950,595,735,690,1,21742,"",1,21263,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,24173,"",2,20572,"",25,24892,"",40,20251,"",60,3,2,8,0,1,0,22141,"",186,191,100,-1,879,-1,0,-1
880,"","char_PHARAOHMON_BIG","chr829",6,1,2,0,0,0,3,0,0,1,0,0,1,3,"",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,99,1540,1248,350,350,1405,1105,705,4,20192,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30336,"",2,23061,"",25,20461,"",40,20551,"",60,3,4,5,0,1,0,22271,"",0,0,0,-1,880,-1,0,-1
881,"","char_VENOMMYOTISMON_BIG","chr830",6,1,2,0,3,0,0,0,0,1,0,0,1,3,"",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,99,1917,776,1165,515,970,670,765,1,30131,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,23751,"",2,26161,"",25,22291,"",40,21181,"",60,3,2,3,0,1,0,26001,"",131,39,26,-1,881,-1,0,-1
882,"","char_RAPIDMON_ARMOR_BIG","chr831",9,1,0,0,0,1,0,0,0,3,0,0,3,1,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,1,99,1014,752,825,910,1030,1015,635,4,20571,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,21871,"",2,29151,"",20,27001,"",30,27344,"",40,3,2,3,0,1,0,27511,"",169,154,47,-1,882,-1,0,-1
883,"","char_MAMMON_BIG","chr826",5,1,0,0,1,0,3,0,0,1,3,0,0,0,"",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,99,1603,688,725,685,750,615,450,4,20571,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,20131,"",2,25781,"",20,30302,"",35,20261,"",50,2,2,8,0,1,0,25881,"",156,106,72,-1,883,-1,0,-1
884,"","char_CLAVISANGEMON_BIG","chr825",6,1,0,1,0,0,0,0,0,0,0,3,3,1,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,99,1323,976,360,705,1605,1030,795,4,20101,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,21861,"",2,32191,"",25,30292,"",40,23041,"",60,3,2,3,0,1,0,26131,"",0,0,0,-1,884,-1,0,-1
885,"","char_VULCANUSMON_BIG","chr842",6,1,1,1,3,0,0,0,0,0,1,4,0,0,"",0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,99,1624,752,840,1230,840,1020,695,13,0,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",2,0,"",25,0,"",40,0,"",60,3,2,3,0,1,0,21781,"",0,0,0,-1,885,-1,0,-1
886,"","char_CHRONOMON_BOSS_CORE","chr866",6,1,6,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,2100,800,500,500,500,500,500,0,0,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,20481,"",2,24511,"",25,30191,"",40,26142,"",60,3,2,3,0,1,1,20461,"",153,56,45,-1,886,-1,0,-1
887,"","char_CHRONOMON_BOSS_WING","chr865",6,1,6,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,2100,800,500,500,500,500,500,0,0,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,21961,"",2,27432,"",25,32241,"",40,27001,"",60,3,2,3,0,1,1,20461,"",153,56,45,-1,887,-1,0,-1
888,"","char_CHRONOMON_BOSS_ADD_LEFTWING","chr864",6,1,6,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,2100,800,500,500,500,500,500,0,0,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,21262,"",2,24531,"",25,21951,"",40,23801,"",60,3,2,3,0,1,1,20461,"",153,56,45,-1,888,-1,0,-1
889,"","char_CHRONOMON_BOSS_LEFTARM1","chr866",6,1,6,1,4,4,4,4,4,4,4,4,4,4,"",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,2100,800,500,500,500,500,500,0,0,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,26061,"",2,21951,"",25,23824,"",40,27071,"",60,3,2,3,0,1,1,20461,"",153,56,45,-1,889,-1,0,-1
