int32 0,string3 1,string3 2,float 3,float 4,float 5,float 6,float 7,float 8,float 9,int32 10,string3 11,int32 12,bool 13
80492,"mob011","fw01",3.079316,0,7.679055,-36.34849,0,0,1,1,"",9,true
80493,"mob004","fw01",5.681997,0.054332,23.088455,-5.501247,0,0,1,1,"",9,true
80494,"mob011","fw01",6.59278,0.054332,-45.25547,-110.12477,0,0,1,1,"",9,true
80495,"mob001","fw01",6.783329,0.054332,30.45146,29.445923,0,0,1,1,"",9,true
80496,"mob017","fw01",4.890963,0.035363,40.149467,50.847595,0,0,1,1,"",8,true
80497,"mob011","fw01",16.961426,0.054332,-21.988775,-77.6546,0,0,1,1,"",-1,true
80498,"mob004","fw01",-8.231025,0.054332,21.238947,185.00122,0,0,1,1,"",2,true
80499,"mob012","fw01",8.188531,0.054332,0.692759,0,0,0,1,1,"",4,true
80500,"mob015","fw01",7.545862,0.054332,-0.917651,0,0,0,1,1,"",4,true
80501,"mob001","fw01",-7.871456,0,101.36824,357.821,0,0,1,1,"",5,true
80502,"mob011","fw01",7.496362,0.054332,-12.976917,0,0,0,1,1,"",4,true
80503,"mob003","fw01",-5.931924,0.054332,-3.286518,-183.5128,0,0,1,1,"",9,true
80504,"mob003","fw01",-8.073304,0.054332,29.241743,174.70747,0,0,1,1,"",2,true
80505,"mob001","fw01",7.501115,0.054332,47.27413,91.16957,0,0,1,1,"",3,true
80506,"mob001","fw01",-15.008889,-0.115927,43.63478,83.859886,0,0,1,1,"",2,true
80507,"mob014","fw01",9.018944,0.054332,31.39462,0,0,0,1,1,"",4,true
80508,"mob015","fw01",1.212714,0,44.853016,212.52681,0,0,1,1,"",3,true
80509,"mob003","fw01",-10.299552,0,41.082336,0,0,0,0,1,"",-1,true
80510,"mob014","fw01",-15.546634,-0.060081,3.613645,-144.63997,0,0,1,1,"",2,true
80511,"mob011","fw01",-15.513268,0,47.098736,-90.002975,0,0,1,1,"",5,true
80512,"mob004","fw01",-8.791763,0.054332,37.784912,-279.8584,0,0,1,1,"",2,true
80513,"mob003","fw01",-3.164352,0.054332,21.571154,-5.729427,0,0,1,1,"",5,true
80514,"mob001","fw01",8.166582,0.054332,14.508854,0,0,0,1,1,"",4,true
80515,"mob017","fw01",24.440592,0.054332,-64.93087,-88.36402,0,0,1,1,"",9,true
80516,"mob001","fw01",0.889587,0,5.562646,-180,0,0,1,1,"",8,true
80517,"mob015","fw01",-8.372469,0.054332,11.694094,198.42961,0,0,1,1,"",2,true
80518,"mob001","fw01",-8.966146,0.054332,45.203884,-431.59946,0,0,1,1,"",5,true
80519,"mob001","fw01",34.123226,0.054337,-66.45016,274.2132,0,0,1,1,"",8,true
80520,"mob017","fw01",46.781864,0.054332,-64.87341,-88.171906,0,0,1,1,"",9,true
80521,"mob017","fw01",0.569138,0,-29.411198,0,0,0,1,1,"",8,true
80522,"mob005","fn10",9.801032,0.054334,-62.795513,-108.36779,0,0,1,0,"",-1,true
80523,"mob001","fw01",-1.212976,0.054332,-1.024731,180,0,0,1,1,"",3,true
80524,"mob003","fw01",-1.746641,0.054332,-20.619978,181.3187,0,0,1,1,"",3,true
80525,"mob004","fw01",-7.33452,0,-67.422295,118.58406,0,0,1,1,"",-1,true
80526,"mob014","fw01",1.948348,0,25.028463,180,0,0,1,1,"",8,true
80527,"mob003","fw01",6.166689,0.054332,-67.29087,97.63008,0,0,1,1,"",-1,true
80528,"mob004","fw01",6.528596,0.054332,-28.601257,0,0,0,1,1,"",9,true
80529,"mob011","fw01",-1.209107,0.054332,-68.09718,277.65714,0,0,1,1,"",-1,true
80530,"mob011","fw01",-2.704431,0,-34.735584,178.55423,0,0,1,1,"",3,true
80531,"mob004","fw01",-3.141505,0,-53.051342,180,0,0,1,1,"",3,true
80532,"mob011","fw01",-19.54243,0.054332,-65.452126,87.16018,0,0,1,1,"",5,true
80533,"mob001","fw01",7.306109,0,-64.50237,180,0,0,1,1,"",8,true
80534,"mob015","fw01",27.581373,0.054337,-67.34391,90.28257,0,0,1,1,"",-1,true
80535,"mob001","fw01",-6.742696,0.054332,-19.888296,0,0,0,1,1,"",5,true
80536,"mob004","fw01",-7.920949,0.054332,-61.504707,0,0,0,1,1,"",5,true
80537,"mob017","fw01",-6.932734,0.054332,-41.01181,0,0,0,1,1,"",5,true
80538,"mob004","fw01",7.85966,0.054337,-61.15526,-87.13909,0,0,1,1,"",9,true
80539,"mob011","fw01",2.1803,0.054332,-57.698452,0,0,0,1,1,"",8,true
80540,"mob012","fw01",-5.322967,0.054332,-8.524743,0,0,0,1,1,"",5,true
80541,"mob017","fw01",-0.924866,0,15.573079,180,0,0,1,1,"",3,true
80542,"mob003","fw01",0.538492,0,-7.117318,0,0,0,1,1,"",8,true
80543,"mob017","fw01",-0.439178,0,28.356857,55.44008,0,0,1,1,"",3,true
80544,"mob004","fw01",-2.867029,0,4.450919,180,0,0,1,1,"",5,true
80545,"mob011","fw01",3.02472,0,-9.648145,10.475863,0,0,1,1,"",9,true
80546,"mob001","fw01",45.014614,-0.130351,-100.19472,97.99185,0,0,1,1,"",-1,true
80547,"mob003","fw01",63.97312,0.047565,-98.56971,-89.863495,0,0,1,1,"",-1,true
80548,"mob017","fw01",91.74131,0.052074,-100.16075,74.88156,0,0,1,1,"",-1,true
80549,"mob015","fw01",39.34302,-0.101706,-98.87661,-90,0,0,1,1,"",-1,true
80550,"mob004","fw01",23.051414,-0.020587,-99.89222,90,0,0,1,1,"",-1,true
80551,"mob014","fw01",21.436834,0.050869,-98.55126,-102.491615,0,0,1,1,"",-1,true
80552,"mob003","fw01",2.820614,-0.057424,-98.70179,-89.50392,0,0,1,1,"",-1,true
80553,"mob001","fw01",13.989,0.054337,-67.45253,96.547485,0,0,1,1,"",-1,true
80554,"mob001","fw01",10.894931,0.051129,-99.81351,103.49468,0,0,1,1,"",-1,true
80555,"mob011","fw01",-8.515008,0.051744,-99.48382,91.81692,0,0,1,1,"",-1,true
80556,"mob005","fn10",-9.30251,0.049535,-68.43391,0,0,0,1,0,"",-1,true
80557,"mob005","fn11",-9.949937,0.054332,-16.071037,82.36738,0,0,1,0,"",-1,true
80558,"mob005","fn08",4.723447,0.054332,-34.89344,15.112082,0,0,1,0,"",-1,true
80559,"mob005","fn11",3.45618,0,-54.171684,-48.261024,0,0,1,0,"",-1,true
80560,"mob005","fn10",-6.333515,0.054332,-48.436085,-65.696304,0,0,1,0,"",-1,true
80561,"mob005","fn08",21.183578,0.054332,-64.2279,188.8155,0,0,1,0,"",-1,true
80562,"mob005","fn06",3.869968,0.016696,41.286312,43.29057,0,0,1,0,"",-1,true
80563,"mob005","fn10",-9.74831,0.054332,29.071428,74.1732,0,0,1,0,"",-1,true
80564,"mob003","fw01",8.381227,0.054332,22.317072,121.78983,0,0,1,1,"",4,true
80565,"mob005","fn10",23.714384,0.054337,-68.1195,0,0,0,1,0,"",-1,true
80566,"mob005","fn09",5.680419,0.054332,13.458729,-48.78277,0,0,1,0,"",-1,true
80567,"mob005","fn02",51.899086,-0.066568,-96.92563,-54.154488,0,0,1,0,"",-1,true
80568,"mob005","fs02",-10.442186,0.054332,-31.120754,16.774912,0,0,1,0,"",-1,true
80569,"mob005","fs01",19.666971,0.068507,-100.54048,0,0,0,1,0,"",-1,true
80570,"mob005","fn10",9.520182,0.054332,-18.882496,-98.27102,0,0,1,0,"",-1,true
80571,"mob005","fn10",-3.985435,0.016696,0.352039,134.20818,0,0,1,0,"",-1,true
80572,"mob005","fn10",-14.224299,0.050632,42.04887,0,0,0,1,0,"",-1,true
80573,"mob005","fn11",11.471193,0.07203,44.062225,-84.946304,0,0,1,0,"",-1,true
80574,"mob005","fw01",-0.167009,0,36.463852,78.19113,0,0,1,1,"",-1,true
80575,"mob015","fw01",-4.148374,0,41.50271,-32.362865,0,0,1,1,"",5,true
80576,"mob003","fw01",-20.325077,0,46.815556,-91.1069,0,0,1,1,"",5,true
80577,"mob017","fw01",-2.792157,0,10.237888,0,0,0,1,1,"",5,true
80578,"mob004","fw01",-3.105605,0,27.479057,0,0,0,1,1,"",5,true
80579,"mob004","fw01",-6.78577,0,-29.817688,0,0,0,1,1,"",5,true
80580,"mob003","fw01",3.009111,0,35.07721,0,0,0,1,1,"",8,true
80581,"mob012","fw01",10.198283,0.054332,42.401478,-120.80678,0,0,1,1,"",8,true
80582,"mob004","fw01",1.266391,0,15.535981,0,0,0,1,1,"",8,true
80583,"mob017","fw01",0.969185,0,-44.329487,0,0,0,1,1,"",8,true
80584,"mob011","fw01",0.71216,0,-19.169544,0,0,0,1,1,"",8,true
80585,"mob003","ft01",14.324943,0.107931,-37.015194,9.069644,0,0,1,0,"",-1,true
80586,"mob011","fn02",16.632515,0.095145,-40.596897,-167.54492,0,0,1,0,"",-1,true
80587,"mob001","fn02",17.451021,0.098505,-37.525177,-167.42706,0,0,1,0,"",-1,true
80588,"mob004","fn36",18.399496,0.092845,-39.58178,0,0,0,1,0,"",-1,true
80589,"mob017","fn07",13.320243,0.101176,-38.41278,86.63393,0,0,1,0,"",-1,true
80590,"mob017","fn03",14.433027,0.092034,-40.10279,-184.3228,0,0,1,0,"",-1,true
80591,"mob003","e516",21.82358,0.09192,-36.966183,101.5927,0,0,1,0,"",-1,true
80699,"mob015","e002",4.576218,0.054332,-49.76191,-43.90471,0,0,1,0,"",-1,true
80593,"mob017","fn02",18.969355,0.106432,-40.216972,73.41264,0,0,1,0,"",-1,true
80594,"mob001","fn06",13.633456,0.091973,-41.459354,92.253105,0,0,1,0,"",-1,true
80595,"mob003","e506",-11.419472,0.054332,27.73079,-82.25937,0,0,1,0,"",-1,true
80596,"mob001","fn19",-10.478458,0.054332,7.238848,-60.344677,0,0,1,0,"",-1,true
80597,"mob001","fn02",74.92842,0.081771,-104.6541,-185.60379,0,0,1,0,"",-1,true
80428,"mob015","e117",-12.558215,0.037203,39.729164,96.40557,0,0,1,0,"",-1,true
80599,"mob017","fn03",10.250319,0.054332,-44.670017,87.26324,0,0,1,0,"",-1,true
80600,"mob001","fn02",12.386939,0.054338,-62.96007,64.17847,0,0,1,0,"",-1,true
80601,"mob001","fn06",12.23469,0.100676,-50.559097,-62.100315,0,0,1,0,"",-1,true
80602,"mob003","e516",3.175626,0.054332,-25.35844,21.699764,0,0,1,0,"",-1,true
80603,"mob013","e008",-10.951905,0.054332,26.51763,-181.06328,0,0,1,0,"",-1,true
80604,"mob017","e002",3.459316,0.054332,-24.711527,-98.522545,0,0,1,0,"",-1,true
80605,"mob004","fn09",11.811542,0.099602,-50.837963,-14.445226,0,0,1,0,"",-1,true
80606,"mob003","fn06",78.02158,0.122582,-104.41368,-168.91342,0,0,1,0,"",-1,true
80607,"mob001","fn01",71.78551,0.140639,-105.13435,-77.853516,0,0,1,0,"",-1,true
80608,"mob003","fn04",13.039183,0.257326,-56.277927,101.48465,0,0,1,0,"",-1,true
80609,"mob001","fn35",13.057244,0.323174,-55.271473,91.66438,0,0,1,0,"",-1,true
80610,"mob001","fn17",13.098308,0.300706,-57.21805,94.88531,0,0,1,0,"",-1,true
80598,"mob015","e117",-11.294679,0.054332,26.261332,-177.50133,0,0,1,0,"",-1,true
80612,"mob001","fn01",2.765727,0.054332,-24.787199,76.48892,0,0,1,0,"",-1,true
80613,"mob001","fn01",10.021751,0.054332,-23.260477,-218.86885,0,0,1,0,"",-1,true
80614,"mob001","fn02",14.308408,0.11554,-51.64598,180.32376,0,0,1,0,"",-1,true
80615,"mob005","fn06",-3.896888,0.025125,-7.756752,127.58018,0,0,1,0,"",-1,true
80616,"mob001","fn02",-5.169587,0.054332,-29.416306,125.84251,0,0,1,0,"",-1,true
80696,"mob015","e117",7.462977,0.054332,48.892326,17.77306,0,0,1,0,"",-1,true
80618,"mob004","ft01",11.934591,0.110794,-46.299015,-104.19307,0,0,1,0,"",-1,true
80619,"mob017","fn06",4.894326,0.054332,-3.427259,-32.541523,0,0,1,0,"",-1,true
80620,"mob003","e006",5.284377,0.054332,-2.998489,-36.921165,0,0,1,0,"",-1,true
80621,"mob001","ft01",-4.665117,0.054332,-29.88747,-31.245026,0,0,1,0,"",-1,true
80622,"mob001","fn36",11.413671,0.092582,-46.61236,68.30546,0,0,1,0,"",-1,true
80623,"mob005","fn01",-3.971996,0.018587,-38.224663,-40.902493,0,0,1,0,"",-1,true
80624,"mob001","fn07",4.817093,0.054332,-9.062066,-30.78143,0,0,1,0,"",-1,true
80625,"mob001","fn34",9.825814,0.054332,-51.54041,92.708855,0,0,1,0,"",-1,true
80626,"mob011","e002",-4.475345,0.070329,-37.732853,133.46506,0,0,1,0,"",-1,true
80627,"mob017","bn01",-3.300263,0,-8.254958,-66.04724,0,0,1,0,"",-1,true
80628,"mob017","fn02",-3.745844,0,-9.110829,0,0,0,1,0,"",-1,true
80629,"mob005","fn02",4.696893,0.054332,-2.436702,-226.23741,0,0,1,0,"",-1,true
80630,"mob001","fn02",-10.348496,0.054332,-45.39748,10.466581,0,0,1,0,"",-1,true
80631,"mob004","fn07",-10.334435,0.054332,-45.966736,27.973917,0,0,1,0,"",-1,true
80632,"mob014","fn09",-10.286553,0.054332,-46.52897,0.324903,0,0,1,0,"",-1,true
80633,"mob005","e656",10.423237,0.054332,-41.43071,-79.461525,0,0,1,0,"",-1,true
80634,"mob017","fn09",9.229453,0.054332,-42.08981,89.201584,0,0,1,0,"",-1,true
80635,"mob001","e115",8.898017,0.054332,-41.553703,93.45049,0,0,1,0,"",-1,true
80636,"mob001","fn01",-10.381596,0.054332,-44.653072,-71.92993,0,0,1,0,"",-1,true
80738,"mob015","e117",-10.518616,0.054332,16.393902,-76.0933,0,0,1,0,"",-1,true
80638,"mob001","fn01",-10.184827,0.054332,-47.936367,0,0,0,1,0,"",-1,true
80639,"mob003","e516",9.90156,0.054332,-32.157852,-104.8939,0,0,1,0,"",-1,true
80640,"mob017","e002_end",9.124174,0.054332,-32.519512,79.17665,0,0,1,0,"",-1,true
80641,"mob017","bn01",9.557756,0.054332,-33.162212,-7.358768,0,0,1,0,"",-1,true
80642,"mob001","fn02",-10.346599,0.054332,-19.350801,97.69888,0,0,1,0,"",-1,true
80643,"mob005","fn07",-10.300825,0.054332,-22.62593,131.20715,0,0,1,0,"",-1,true
80644,"mob017","e002",-10.325022,0.054332,-23.155474,50.79497,0,0,1,0,"",-1,true
80645,"mob005","bi01",-13.400393,0.054332,-4.011754,82.62178,0,0,1,0,"",-1,true
80646,"mob001","fn02",5.162116,0.054332,18.499279,-96.31469,0,0,1,0,"",-1,true
80647,"mob001","fn02",-13.872206,0.054332,35.09417,82.195,0,0,1,0,"",-1,true
80648,"mob005","bi01",-13.389088,0.054332,-5.354056,87.20613,0,0,1,0,"",-1,true
80649,"mob014","e002",-6.67332,0.052584,38.63779,43.882614,0,0,1,0,"",-1,true
80650,"mob017","fn03",-4.611002,0.054332,-58.405987,-15.793114,0,0,1,0,"",-1,true
80651,"mob017","fn10",8.819887,0.054332,-40.831604,82.311485,0,0,1,0,"",-1,true
80652,"mob003","fw01",-0.688101,0,20.394173,0,0,0,1,0,"",-1,true
80653,"mob017","fn02",-11.398604,0.054332,37.22452,48.23164,0,0,1,0,"",-1,true
80654,"mob003","e516",5.377367,0.054332,19.150158,-9.378772,0,0,1,0,"",-1,true
80655,"mob001","fn03",-4.655294,0.054332,-48.65872,5.694831,0,0,1,0,"",-1,true
80656,"mob003","e518",8.442041,0.054332,-41.13226,83.18336,0,0,1,0,"",-1,true
80752,"mob015","e117",11.144692,0.054332,33.19638,7.552293,0,0,1,0,"",-1,true
80658,"mob005","bi01",-13.371113,0.054332,-6.636861,90.37607,0,0,1,0,"",-1,true
80659,"mob001","fn08",-10.721928,0.054332,-6.095216,-114.16361,0,0,1,0,"",-1,true
80660,"mob003","bn01",-11.253878,0.054332,-5.546607,-105.19764,0,0,1,0,"",-1,true
80661,"mob003","e517",-11.240715,0.054332,-3.705324,-84.41161,0,0,1,0,"",-1,true
80592,"mob015","fn01",18.41175,0.108196,-36.93242,0,0,0,1,0,"",-1,true
80663,"mob017","e002",7.983505,0.054332,-22.438856,-116.53184,0,0,1,0,"",-1,true
80664,"mob001","ft01",7.749511,0.054332,-22.99245,0,0,0,1,0,"",-1,true
80665,"mob003","ft01",7.330321,0.054332,-22.253561,126.531586,0,0,1,0,"",-1,true
80666,"mob001","fn11",-11.108687,0.054332,-4.635002,-70.5363,0,0,1,0,"",-1,true
80667,"mob003","e518",-11.961086,0.054332,-2.534504,-128.42516,0,0,1,0,"",-1,true
80668,"mob017","bi01",-12.085566,0.054332,-4.329537,-77.73161,0,0,1,0,"",-1,true
80611,"mob015","fn02",10.93915,0.093594,-48.846466,124.548965,0,0,1,0,"",-1,true
80670,"mob011","e517",-12.000791,0.054332,-3.371549,-127.84691,0,0,1,0,"",-1,true
80671,"mob017","fn09",-12.022731,0.054332,-7.168057,-82.51816,0,0,1,0,"",-1,true
80672,"mob003","e517",-11.297144,0.054332,-6.738326,-88.23099,0,0,1,0,"",-1,true
80673,"mob017","fn09",-12.109308,0.054332,-6.143003,-87.91308,0,0,1,0,"",-1,true
80674,"mob001","fn02",-10.799175,0.054332,-7.318781,-85.599495,0,0,1,0,"",-1,true
80675,"mob001","fn02",11.632745,0.054332,11.182493,-85.69045,0,0,1,0,"",-1,true
80676,"mob014","e002",10.802337,0.054332,11.096675,95.85766,0,0,1,0,"",-1,true
80677,"mob011","e002",5.235447,0.054332,28.48194,-50.685673,0,0,1,0,"",-1,true
80678,"mob004","fn02",11.586971,0.054332,10.85137,-83.90698,0,0,1,0,"",-1,true
80679,"mob017","fn03",11.806026,0.060611,-5.464549,-58.982533,0,0,1,0,"",-1,true
80680,"mob013","fn07",4.483903,0.054332,25.784916,-60.900513,0,0,1,0,"",-1,true
80681,"mob011","fn04",10.692419,-0.115531,-5.741806,-90.23556,-21.769674,0.764421,1,0,"",-1,true
80682,"mob003","e516",-7.462435,0.054332,-4.950173,0,0,0,1,0,"",-1,true
80683,"mob001","fn18",-8.19256,0.054332,-4.489494,112.57082,0,0,1,0,"",-1,true
80684,"mob011","e518",-7.389763,0.054332,-4.152514,-97.4121,0,0,1,0,"",-1,true
80685,"mob003","fn17",10.134906,0.153031,-5.166459,-85.53403,-47.984844,0,1,0,"",-1,true
80662,"mob015","fn02",-11.992219,0.054332,-5.303823,-81.46702,0,0,1,0,"",-1,true
80687,"mob004","fn02",-10.319137,0.054332,-37.170006,84.96582,0,0,1,0,"",-1,true
80688,"mob001","fn02",-9.774796,0.054332,-37.43529,-41.412605,0,0,1,0,"",-1,true
80689,"mob001","fn03",4.808987,0.054332,28.703764,129.84953,0,0,1,0,"",-1,true
80669,"mob015","fn02",-11.30504,0.054332,-3.010807,-100.53992,0,0,1,0,"",-1,true
80691,"mob012","e002",-7.526044,0.054332,1.428619,-290.7158,0,0,1,0,"",-1,true
80692,"mob013","e004",-10.376197,0.054332,-1.493589,-132.4318,0,0,1,0,"",-1,true
80693,"mob013","e004",-7.084208,0.054332,1.417104,-77.78778,0,0,1,0,"",-1,true
80694,"mob011","fn02",7.895304,0.054332,50.225323,-134.8578,0,0,1,0,"",-1,true
80686,"mob015","fn02",-10.657701,0.054332,-36.064964,46.066246,0,0,1,0,"",-1,true
80709,"mob015","fn02",10.244324,0.054332,-59.74415,187.30519,0,0,1,0,"",-1,true
80697,"mob003","fn02",7.668996,0.054332,49.965073,-123.85437,0,0,1,0,"",-1,true
80698,"mob017","e002_end",-7.966216,0.054332,-3.4833,146.52765,0,0,1,0,"",-1,true
80690,"mob015","fn03",-7.31367,0.054332,0.771723,-2.210099,0,0,1,0,"",-1,true
80700,"mob014","e002",4.033802,0.054332,-49.58094,89.11744,0,0,1,0,"",-1,true
80762,"mob015","fn04",-12.692561,0.062176,-68.39333,61.021408,-13.380919,0,1,0,"",-1,true
80702,"mob005","fn10",2.653364,0.054332,-16.83249,62.214153,0,0,1,0,"",-1,true
80703,"mob005","fn10",1.92425,0.054332,-16.714346,-104.44032,0,0,1,0,"",-1,true
80704,"mob017","fn05",10.656589,0.009704,-6.546983,-119.3597,-49.00796,0,1,0,"",-1,true
80705,"mob017","fn03",-10.340178,0.054332,-25.543158,93.44272,0,0,1,0,"",-1,true
80706,"mob003","fn02",10.879243,0.054332,-25.731148,184.83871,0,0,1,0,"",-1,true
80707,"mob003","fn02",9.495307,0.054332,-23.385283,99.82706,0,0,1,0,"",-1,true
80708,"mob012","fn01",9.864064,0.054332,-60.582077,182.3026,0,0,1,0,"",-1,true
80401,"mob015","fn07",-6.985528,0.054332,26.70584,121.19248,0,0,1,0,"",-1,true
80710,"mob014","fn01",10.23575,0.054332,-60.59646,178.54852,0,0,1,0,"",-1,true
80711,"mob017","fn02",10.244552,0.054332,-57.939144,-212.29811,0,0,1,0,"",-1,true
80712,"mob003","e516",10.250326,0.054332,-58.820744,-180.41434,0,0,1,0,"",-1,true
80713,"mob011","fn02",9.968269,0.054332,-58.625286,-185.7302,0,0,1,0,"",-1,true
80714,"mob012","e560",-5.823221,0.054332,36.00602,31.706572,0,0,1,0,"",-1,true
80715,"mob017","fn06",-7.555786,0.054332,41.62558,-56.95439,0,0,1,0,"",-1,true
80447,"mob015","fn09",56.490852,0.047073,-97.10283,-182.78339,0,0,1,0,"",-1,true
80717,"mob017","fn02",-5.60041,0.054332,35.589405,23.208729,0,0,1,0,"",-1,true
80718,"mob003","ft01",-9.779182,0.054332,-58.567314,-73.196556,0,0,1,0,"",-1,true
80719,"mob017","e002",-5.412611,0.054332,-58.497986,27.154194,0,0,1,0,"",-1,true
80720,"mob017","fn08",-4.982958,0.054332,-57.40888,-201.91307,0,0,1,0,"",-1,true
80721,"mob011","fn02",-4.918556,0.054332,36.321857,-125.43583,0,0,1,0,"",-1,true
80722,"mob013","e530",-5.334451,0.054332,36.852097,-125.88961,0,0,1,0,"",-1,true
80723,"mob001","fn33",-9.97788,0.054332,18.2848,-78.67787,0,0,1,0,"",-1,true
80724,"mob012","e003",11.126105,0.054332,-22.270502,168.30762,0,0,1,0,"",-1,true
80725,"mob013","fn06",10.317006,0.054332,-22.616827,102.32464,0,0,1,0,"",-1,true
80726,"mob012","e531",9.572897,0.054332,-24.670218,109.34694,0,0,1,0,"",-1,true
80727,"mob011","e002",-10.438477,0.054332,-58.54741,67.62746,0,0,1,0,"",-1,true
80728,"mob017","fn02",1.238901,0.054332,-65.75875,-158.64513,0,0,1,0,"",-1,true
80729,"mob005","fn02",0.922338,0.054332,-66.20505,24.677559,0,0,1,0,"",-1,true
80730,"mob011","fn03",11.646147,0.054332,39.4404,-95.967384,0,0,1,0,"",-1,true
80731,"mob017","e002",11.076965,0.054332,39.27503,48.165607,0,0,1,0,"",-1,true
80732,"mob003","e518",5.418346,0.054332,36.627907,31.20258,0,0,1,0,"",-1,true
80733,"mob014","fn08",4.776565,0.054332,25.762896,24.906994,0,0,1,0,"",-1,true
80734,"mob003","fn02",-5.701271,0.054332,31.131083,-32.333565,0,0,1,0,"",-1,true
80735,"mob004","fn03",-5.946611,0.075153,31.455755,93.76604,0,0,1,0,"",-1,true
80736,"mob012","e007",10.593886,0.054332,29.136608,19.839748,0,0,1,0,"",-1,true
80737,"mob017","fn02",-10.299557,0.054332,15.737235,-104.98272,0,0,1,0,"",-1,true
80459,"mob015","fn11",40.066517,0.054336,-64.24389,185.65178,0,0,1,0,"",-1,true
80701,"mob015","fn11",5.647119,0.054332,-15.202826,-73.600075,0,0,1,0,"",-1,true
80740,"mob004","fn02",-10.446058,0.054332,17.130041,-79.08448,0,0,1,0,"",-1,true
80741,"mob017","fn02",5.020097,0.054332,36.826668,-1.220455,0,0,1,0,"",-1,true
80742,"mob001","fn02",-9.798337,0.054332,16.753374,-86.004684,0,0,1,0,"",-1,true
80743,"mob014","fn08",-9.827175,0.054332,17.48973,-82.243004,0,0,1,0,"",-1,true
80433,"mob015","fn20",-9.325199,0.054332,-11.248655,-65.076675,0,0,1,0,"",-1,true
80745,"mob003","e516",-10.237659,0.054332,8.930942,-91.84212,0,0,1,0,"",-1,true
80746,"mob014","fn02",-10.014156,0.054332,8.260307,-69.183945,0,0,1,0,"",-1,true
80747,"mob011","fn02",-10.110447,0.054332,6.792792,-89.38503,0,0,1,0,"",-1,true
80748,"mob011","e632",-9.736303,0.054332,-25.63958,-70.941376,0,0,1,0,"",-1,true
80749,"mob012","e002",10.9811,0.054332,33.8625,29.744322,0,0,1,0,"",-1,true
80750,"mob014","fn10",11.360163,0.06186,34.240955,-101.10434,0,0,1,0,"",-1,true
80751,"mob017","fn02",10.723289,0.054332,33.67615,24.20526,0,0,1,0,"",-1,true
80617,"mob015","fn22",-4.918139,0.180334,-42.12263,-86.96501,26.70517,2.915196,0.979807,0,"",-1,true
80753,"mob013","fn08",-5.411505,0.054332,18.245441,3.452723,0,0,1,0,"",-1,true
80754,"mob012","fn03",-5.565002,0.054332,18.131222,-73.73116,0,0,1,0,"",-1,true
80755,"mob004","fn02",-9.935796,0.054332,7.550079,-82.605225,0,0,1,0,"",-1,true
80756,"mob013","e010",-9.778723,0.054332,8.602449,-88.70227,0,0,1,0,"",-1,true
80744,"mob015","fs01",-10.689236,0.054332,17.990881,-85.44852,0,0,1,0,"",-1,true
80758,"mob017","fn03",9.947237,0.054332,18.589819,-159.25482,0,0,1,0,"",-1,true
80759,"mob011","fn03",9.836802,0.054332,19.05682,-26.355602,-6.676619,0,1,0,"",-1,true
80760,"mob017","fn02",-10.342293,0,33.640434,71.95566,0,0,1,0,"",-1,true
80761,"mob012","e002",-12.152932,0.054332,-68.74476,-81.58917,0,0,1,0,"",-1,true
80757,"mob015","fs01",-10.215603,0.054332,9.309025,-107.09413,0,0,1,0,"",-1,true
80763,"mob013","fn04",-12.851117,0.038199,-68.50144,69.84279,0,0,1,0,"",-1,true
80764,"mob011","fn03",5.071269,0.054332,33.906887,85.744896,-10.401148,0,1,0,"",-1,true
80765,"mob017","e002",-11.177722,0.080214,36.685627,0,0,0,1,0,"",-1,true
80766,"mob017","fn02",-12.533522,0,40.757793,99.365685,0,0,1,0,"",-1,true
80767,"mob017","e002",5.047972,0.054332,-57.39313,208.05577,0,0,1,0,"",-1,true
80768,"mob011","e002",4.611589,0.054332,-57.894554,13.803527,0,0,1,0,"",-1,true
80769,"mob017","fn02",10.510953,0.054332,6.782196,-101.93706,0,0,1,0,"",-1,true
80770,"mob017","e002",9.805223,0.054332,6.58815,61.995014,0,0,1,0,"",-1,true
80771,"mob005","fn10",3.164793,0,29.471428,-65.54114,0,0,1,0,"",-1,true
80772,"mob014","fn23",-13.357738,-0.006474,-68.46132,-35.54421,-2.761712,18.49317,1,0,"",-1,true
80773,"mob017","e002",5.62182,0.054332,33.897526,-110.51278,0,0,1,0,"",-1,true
80774,"mob003","e516",10.550106,0.054332,6.114485,-56.77336,0,0,1,0,"",-1,true
80775,"mob003","e516",11.182014,0.054332,45.878067,-59.91249,0,0,1,0,"",-1,true
80776,"mob011","e002",10.535755,0.054332,46.411346,135.67139,0,0,1,0,"",-1,true
80777,"mob004","ft01",5.120255,0.054332,26.189766,-140.66945,0,0,1,0,"",-1,true
80778,"mob017","fn02",10.496229,0.054332,45.68502,0,0,0,1,0,"",-1,true
80779,"mob017","fn22",66.52951,0.284049,-106.90019,-99.83263,0,0,1,0,"",-1,true
80780,"mob003","fn04",65.05312,0.253042,-106.89232,85.25001,0,0,1,0,"",-1,true
80781,"mob017","fn04",77.6915,0.385512,-113.58498,179.35251,0,0,1,0,"",-1,true
80782,"mob017","fn02",72.28513,0.146101,-106.70528,19.635738,0,0,1,0,"",-1,true
80783,"mob017","e002",22.368618,0.054332,-96.347694,48.25572,0,0,1,0,"",-1,true
80784,"mob017","fn02",23.068268,0.054332,-96.78035,-32.468315,0,0,1,0,"",-1,true
