int 0,int 1,int 2,empty 3,int 4,int 5,int 6,int 7,int 8,int 9,int 10,int 11,int 12,empty 13,int 14,int 15,int 16,int 17,int 18,empty 19,int 20,int 21,int 22,int 23,int 24,empty 25,int 26,int 27,int 28,int 29,int 30,empty 31,int 32,int 33,int 34,int 35,int 36,empty 37,int 38,int 39,int 40,int 41,int 42,empty 43,int 44,int 45,int 46,int 47,int 48,empty 49,int 50,int 51,int 52,int 53,int 54,empty 55,int 56,int 57,int 58,int 59,int 60,empty 61,int 62,int 63,int 64,int 65,int 66,empty 67,int 68,int 69,int 70,int 71
7540100,75401,0,"",-1,0,0,0,0,0,0,0,27541,"",50,0,0,0,27542,"",50,0,0,0,30303,"",0,0,0,0,34051,"",0,0,0,0,34031,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
7540101,75401,1,"",-1,10,0,19,0,2,0,0,40001,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
7540102,75401,2,"",-1,20,0,15,0,108,0,0,27541,"",30,0,0,0,27542,"",30,0,0,0,30123,"",20,0,0,0,34051,"",10,0,0,0,34031,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
7540103,75401,3,"",-1,30,0,15,0,102,0,0,27541,"",50,0,0,0,27542,"",50,0,0,0,30123,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
7550100,75501,0,"",-1,0,0,0,0,0,0,0,27551,"",20,0,0,0,30263,"",30,0,0,0,31031,"",0,0,0,0,30273,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
7550101,75501,1,"",-1,10,0,25,0,0,0,0,27551,"",0,0,0,0,30263,"",0,0,0,0,31031,"",10,0,0,0,30273,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
7560100,75601,0,"",-1,0,0,0,0,0,0,0,27561,"",30,0,0,0,30163,"",30,0,0,0,30233,"",30,0,0,0,32091,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
7570100,75701,0,"",-1,0,0,0,0,0,0,0,27571,"",50,0,0,0,27572,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
7580100,75801,0,"",-1,0,0,0,0,0,0,0,27581,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
7590100,75901,0,"",-1,0,0,0,0,0,0,0,27591,"",30,0,0,0,30186,"",20,0,0,0,32081,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
7600100,76001,0,"",-1,0,0,0,0,0,0,0,27601,"",20,0,0,0,30273,"",20,0,0,0,34031,"",10,0,0,0,34021,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
7600101,76001,1,"",-1,10,0,15,0,101,0,0,27601,"",20,0,0,0,30273,"",0,0,0,0,34031,"",0,0,0,0,34021,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
7600102,76001,2,"",-1,20,0,15,0,102,0,0,27601,"",0,0,0,0,30273,"",20,0,0,0,34031,"",0,0,0,0,34021,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
7660100,76601,0,"",-1,0,0,0,0,0,0,0,27661,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
7670100,76701,0,"",-1,0,0,0,0,0,0,0,27671,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
7700100,77001,0,"",-1,0,0,0,0,0,0,0,27701,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
7700200,77002,0,"",-1,0,0,0,0,0,0,0,27701,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
7700201,77002,1,"",-1,10,0,19,0,2,0,0,27701,"",5,0,0,0,30153,"",45,0,0,0,30223,"",45,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
7710100,77101,0,"",-1,0,0,0,0,0,0,0,27711,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
7720100,77201,0,"",-1,0,0,0,0,0,0,0,27721,"",50,0,0,0,27722,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
7730100,77301,0,"",-1,0,0,0,0,0,0,0,27731,"",30,0,0,0,30203,"",30,0,0,0,30213,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
7740100,77401,0,"",-1,0,0,0,0,0,0,0,27741,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
7750100,77501,0,"",-1,0,0,0,0,0,0,0,27751,"",10,0,0,1,27752,"",10,0,0,1,30013,"",20,0,0,1,30036,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",40,0,0,0
7750101,77501,1,"",-1,10,0,1,0,40,75,0,27751,"",10,0,0,1,27752,"",30,0,0,1,30013,"",10,0,0,1,30036,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
7750102,77501,2,"",-1,20,0,1,0,0,40,0,27751,"",30,0,0,1,27752,"",10,0,0,1,30013,"",10,0,0,1,30036,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
7760100,77601,0,"",-1,0,0,0,0,0,0,0,27761,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
7770100,77701,0,"",-1,0,0,0,0,0,0,0,27771,"",30,0,0,0,27772,"",20,0,0,0,32011,"",10,0,0,0,30193,"",30,0,0,0,32201,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
7780100,77801,0,"",-1,0,0,0,0,0,0,0,27781,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
7790100,77901,0,"",-1,0,0,0,0,0,0,0,27791,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
8000100,80001,0,"",-1,20,0,18,0,1,0,0,48004,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,50001,"",0,0,0,0
8000101,80001,1,"",-1,10,0,0,0,0,0,0,48002,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,50001,"",15,0,0,0
8000102,80001,2,"",-1,10,0,21,0,1,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,50001,"",15,0,0,0
8000103,80001,3,"",-1,10,0,21,0,2,0,0,48004,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,50001,"",0,0,0,0
8010100,80101,0,"",-1,20,0,18,0,1,0,0,48014,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,50002,"",0,0,0,0
8010101,80101,1,"",-1,10,0,0,0,0,0,0,30232,"",5,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,50002,"",15,0,0,0
8010102,80101,2,"",-1,10,0,21,0,1,0,0,48012,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,50002,"",15,0,0,0
8010103,80101,3,"",-1,10,0,21,0,2,1,0,48014,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,50002,"",0,0,0,0
8020100,80201,0,"",-1,0,0,0,0,0,0,0,28023,"",5,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
8020101,80201,1,"",-1,10,0,21,0,0,0,0,28023,"",5,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
8020102,80201,2,"",-1,20,0,21,0,1,0,0,28021,"",5,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
8020103,80201,3,"",-1,30,0,21,0,2,0,0,28022,"",5,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
8040100,80401,0,"",-1,0,0,0,0,0,0,0,48041,"",0,0,0,0,48132,"",0,0,0,0,48131,"",0,0,0,0,48132,"",0,0,0,0,48141,"",0,0,0,0,48044,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,48044,"",20,0,0,0
8040201,80402,1,"",-1,10,0,21,0,0,0,0,48041,"",30,0,0,0,48132,"",0,0,0,0,48131,"",0,0,0,0,48132,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,48044,"",10,0,0,0
8040302,80403,2,"",-1,20,0,21,0,1,0,0,48041,"",0,0,0,0,48132,"",30,0,0,0,48131,"",0,0,0,0,48132,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,48044,"",0,0,0,0
8040403,80404,3,"",-1,30,0,21,0,2,0,0,48041,"",20,0,0,0,48132,"",0,0,0,0,48131,"",0,0,0,0,48132,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,48044,"",20,0,0,0
8050100,80501,0,"",-1,0,0,0,0,0,0,0,30311,"",30,0,0,0,30151,"",5,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",50,0,0,0
8060100,80601,0,"",-1,0,0,0,0,0,0,0,28061,"",30,0,0,0,28062,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
8060101,80601,1,"",-1,10,0,1,0,0,75,0,40002,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
8060102,80601,2,"",-1,20,0,15,0,108,0,0,28061,"",30,0,0,0,28062,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
8060103,80601,3,"",-1,30,0,20,0,4,0,0,28063,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
8060104,80601,4,"",-1,40,0,21,0,3,0,0,28061,"",30,0,0,0,28062,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
8090100,80901,0,"",-1,20,0,18,0,1,0,0,48004,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,50003,"",0,0,0,0
8090101,80901,1,"",-1,10,0,0,0,0,0,0,48002,"",10,0,0,0,50004,"",5,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,50003,"",15,0,0,0
8090102,80901,2,"",-1,10,0,21,0,1,0,0,50004,"",5,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,50003,"",15,0,0,0
8090103,80901,3,"",-1,10,0,21,0,2,0,0,48004,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,50003,"",0,0,0,0
8090104,80901,4,"",-1,20,0,1,0,0,50,0,48002,"",0,0,0,0,50004,"",5,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,50003,"",15,0,0,0
8090105,80901,5,"",-1,20,0,21,0,4,0,0,50004,"",5,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,50003,"",15,0,0,0
8090106,80901,6,"",-1,20,0,21,0,5,0,0,48004,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,50003,"",0,0,0,0
8100100,81001,0,"",-1,20,0,18,0,1,0,0,48014,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,50005,"",0,0,0,0
8100101,81001,1,"",-1,10,0,0,0,0,0,0,50006,"",5,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,50005,"",15,0,0,0
8100102,81001,2,"",-1,10,0,21,0,1,0,0,48012,"",10,0,0,0,50006,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,50005,"",15,0,0,0
8100103,81001,3,"",-1,10,0,21,0,2,0,0,48014,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,50005,"",0,0,0,0
8100104,81001,4,"",-1,20,0,1,0,0,50,0,50006,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,50005,"",10,0,0,0
8100105,81001,5,"",-1,20,0,21,0,4,0,0,48012,"",0,0,0,0,50006,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,50005,"",15,0,0,0
8100106,81001,6,"",-1,20,0,21,0,5,0,0,48014,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,50005,"",0,0,0,0
8110100,81101,0,"",-1,0,0,0,0,0,0,0,10012,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
8120100,81201,0,"",-1,0,0,0,0,0,0,0,48041,"",0,0,0,0,48132,"",0,0,0,0,48131,"",0,0,0,0,48132,"",0,0,0,0,48141,"",0,0,0,0,48044,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,48044,"",20,0,0,0
8120101,81201,1,"",-1,0,0,21,0,0,0,0,48041,"",30,0,0,0,48132,"",0,0,0,0,48131,"",0,0,0,0,48132,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,48044,"",0,0,0,0
8120102,81201,2,"",-1,0,0,21,0,1,0,0,48041,"",0,0,0,0,30123,"",30,0,0,0,48131,"",0,0,0,0,48132,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,48044,"",0,0,0,0
8120103,81201,3,"",-1,0,0,21,0,2,0,0,48041,"",0,0,0,0,48132,"",0,0,0,0,48131,"",0,0,0,0,48043,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,48044,"",0,0,0,0
8130100,81301,0,"",-1,0,0,0,0,0,0,0,48131,"",10,0,0,0,48132,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
8140100,81401,0,"",-1,0,0,0,0,0,0,0,48131,"",10,0,0,0,48133,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
8340100,83401,0,"",-1,0,0,0,0,0,0,0,21691,"",20,0,0,0,21692,"",20,0,0,0,30133,"",30,0,0,0,30276,"",20,0,0,0,30156,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
8340101,83401,1,"",-1,10,0,1,0,0,90,0,40002,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
8340102,83401,2,"",-1,20,0,15,0,108,0,0,21691,"",30,0,0,0,21692,"",20,0,0,0,30133,"",30,0,0,0,30276,"",20,0,0,0,30156,"",30,0,0,0,32011,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
8350100,83501,0,"",-1,0,0,0,0,0,0,0,26041,"",30,0,0,0,26042,"",20,0,0,0,30033,"",30,0,0,0,30113,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
8350101,83501,1,"",-1,10,0,1,0,0,90,0,40002,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
8350102,83501,2,"",-1,20,0,15,0,108,0,0,26041,"",30,0,0,0,26042,"",20,0,0,0,30033,"",30,0,0,0,30113,"",30,0,0,0,30336,"",20,0,0,0,32221,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
8360100,83601,0,"",-1,0,0,0,0,0,0,0,29201,"",30,0,0,0,30303,"",20,0,0,0,33011,"",20,0,0,0,30293,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
8360101,83601,1,"",-1,10,0,1,0,0,75,0,40001,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
8360102,83601,2,"",-1,20,0,15,0,108,0,0,29201,"",30,0,0,0,30303,"",20,0,0,0,32011,"",20,0,0,0,30293,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
8370100,83701,0,"",-1,0,0,0,0,0,0,0,27081,"",30,0,0,0,30131,"",20,0,0,0,33021,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
8670100,86701,0,"",-1,0,0,0,0,0,0,0,21781,"",20,0,0,0,21786,"",10,0,0,0,32071,"",30,0,0,0,32091,"",30,0,0,0,32081,"",20,0,0,0,32101,"",20,0,0,0,32111,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",10,0,0,0
8740300,87403,0,"",-1,10,0,0,0,0,0,0,22301,"",50,0,0,0,22302,"",20,0,0,0,30336,"",30,0,0,0,30013,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",30,0,0,0
8770100,87701,0,"",-1,0,0,0,0,0,0,0,32011,"",10,0,0,0,30073,"",30,0,0,0,30013,"",20,0,0,0,30096,"",20,0,0,0,21283,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",50,0,0,0
8770101,87701,1,"",-1,10,0,20,0,5,0,0,32011,"",0,0,0,0,30073,"",0,0,0,0,30013,"",0,0,0,0,30096,"",0,0,0,0,21283,"",0,0,0,0,21282,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
8770102,87701,2,"",-1,20,0,21,0,1,0,0,32011,"",10,0,0,0,30073,"",30,0,0,0,30013,"",20,0,0,0,30096,"",20,0,0,0,21283,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",50,0,0,0
8770103,87701,3,"",-1,30,0,21,0,2,0,0,32011,"",10,0,0,0,30073,"",30,0,0,0,30013,"",20,0,0,0,30096,"",20,0,0,0,21283,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",50,0,0,0
8790100,87901,0,"",-1,0,0,0,0,0,0,0,22141,"",30,0,0,0,32191,"",10,0,0,0,30246,"",20,0,0,0,30163,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",40,0,0,0
8810100,88101,0,"",-1,0,0,0,0,0,0,0,48821,"",40,0,0,0,48822,"",0,0,0,0,48823,"",0,0,0,0,48824,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
